DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
613577,1,2,11,70,15,48,1,,2,18,1,,3,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,11,234.539.782.501.031
613586,1,1,11,70,4,40,1,,2,4,4,,1,1,,,,,,,,,,1,,1,500000,2,1,81,81,3611,36,11,265.964.330.053.078
613586,1,3,11,70,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,45,38,6422,64,11,265.964.330.053.078
613589,1,1,11,70,4,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,1,55,55,7493,74,11,273.034.287.322.104
613592,1,2,11,70,2,48,4,,2,1,3,,1,1,,,,,,,,,,1,,1,400000,2,1,56,54,9500,95,11,255.926.809.134.405
613593,2,2,11,70,10,40,4,,2,10,4,,1,1,,,,,,,,,,1,,2,,2,1,56,56,9301,93,11,319.039.182.596.692
613601,1,1,11,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,290000,2,1,58,58,7020,70,11,199.774.193.499.945
613603,1,2,11,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,11,249.484.780.582.181
613620,1,1,11,70,12,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,75000,2,1,45,95,4521,45,11,286.670.267.436.635
613624,1,2,11,70,4,40,1,,2,4,3,,2,2,,,,,,,,,,1,,1,400000,2,1,59,54,9500,95,11,286.670.267.436.635
613641,1,1,11,70,250,48,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,11,303.635.886.708.696
613641,1,3,11,70,1,48,1,,2,1,1,,9,9,DE LA EPS QUE LO TENIA LA EMPRESA,,,,,,,,,1,,1,330000,2,1,45,39,5211,52,11,303.635.886.708.696
613645,1,2,11,70,4,72,1,,2,72,1,,7,1,,,,,,,,,,1,,2,,2,1,80,80,1921,19,11,28.122.595.090.807
613647,1,2,11,70,4,40,1,,2,104,1,,4,4,,,,,,,,,,1,,2,,2,1,59,53,5529,55,11,295.884.840.189.852
613649,1,1,11,70,250,40,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,11,271.386.391.464.888
613649,1,3,11,70,16,40,1,,2,16,1,,4,7,,,,,,,,,,1,,2,,2,1,58,58,7020,70,11,271.386.391.464.888
613665,1,1,11,70,8,60,1,,2,3,4,,1,5,,,,,,,,,,1,,1,350000,2,1,79,79,1810,18,11,242.906.209.945.202
613665,1,2,11,70,156,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,11,242.906.209.945.202
613689,1,1,11,70,4,48,1,,2,52,1,,8,1,,,,,,,,,,1,,2,,2,1,95,93,4521,45,11,184.756.170.737.116
613699,1,2,11,70,104,48,1,,2,364,2,,9,1,,,1,,,,,,1,,DEPENDE DE PENSION,2,,2,1,7,7,7512,75,11,15.804.567.684.219
613720,1,3,11,70,48,48,1,,2,48,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,5135,51,11,286.266.421.499.511
613721,1,2,11,70,10,48,3,,2,10,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,11,311.626.163.994.001
613729,1,3,11,70,4,48,1,,2,12,1,,7,7,,,,,,,,,,1,,2,,2,1,39,45,2220,22,11,268.310.193.975.776
613729,1,4,11,70,3,24,1,,2,3,1,,4,1,,,,,,,,,,1,,1,155000,2,1,45,59,5271,52,11,268.310.193.975.776
613739,1,1,11,70,4,48,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,45,97,2090,20,11,254.883.644.376.705
613744,1,10,13,70,2,60,4,,2,2,1,,4,1,,,,,,,,,,1,,1,270000,2,1,95,97,6041,60,13,320.955.307.762.197
613745,1,3,13,70,156,40,1,,2,156,1,,4,4,,,,,,,,,,1,,2,,2,1,13,13,8012,80,13,600.689.400.764.453
613749,1,3,13,70,28,48,1,,2,28,1,,3,4,,,,,,,,,,1,,2,,2,1,95,39,5211,52,13,280.240.634.776.855
613750,2,1,13,70,9,48,1,,2,9,1,,4,1,,,,,,,,,,1,,2,,2,1,39,39,9111,91,13,2.356.503.574.148
613751,1,4,13,70,52,48,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,318.911.004.469.785
613756,1,3,13,70,8,48,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,242.348.333.967.687
613758,1,3,13,70,26,60,4,,2,26,4,,1,7,,,,,,,,,,1,,2,,2,1,98,98,6031,60,13,354.832.586.847.542
613764,1,2,13,70,8,48,1,,2,8,1,,9,8,,,,,,,,,,1,,2,,2,1,32,39,5511,55,13,314.993.777.324.873
613764,1,4,13,70,20,48,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,1591,15,13,314.993.777.324.873
613764,1,8,13,70,52,48,1,,2,52,1,,4,8,,,,,,,,,,1,,2,,2,1,58,85,5211,52,13,314.993.777.324.873
613772,1,6,13,70,13,48,1,,2,13,4,,1,5,,,,,,,,,,1,,2,,2,1,85,85,4542,45,13,626.567.924.620.026
613779,1,5,13,70,8,40,1,,2,8,1,,2,5,,,,,,,,,,1,,2,,2,1,37,81,3611,36,13,266.374.819.015.588
613781,1,2,13,70,52,40,1,,2,52,1,,4,5,,,,,,,,,,1,,2,,2,1,45,53,5521,55,13,383.089.149.924.464
613786,1,5,13,70,13,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,0,,,,13,248.535.285.689.429
613786,1,6,13,70,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,13,248.535.285.689.429
613790,1,3,13,70,104,40,1,,2,104,1,,9,5,,,,,,,,,,1,,2,,2,1,59,59,8511,85,13,273.880.356.745.436
613793,1,4,13,70,8,48,1,,2,8,1,,8,2,,,,,,,,,,1,,2,,2,1,39,39,4542,45,13,279.579.164.410.421
613798,1,2,13,70,30,48,1,,2,60,1,,9,1,,,,,,,,,,1,,2,,2,1,59,59,8511,85,13,630.844.243.783.564
613800,1,1,13,70,20,48,1,,2,24,1,,9,5,,,,,,,,,,1,,2,,2,1,33,33,9242,92,13,630.844.243.783.564
613806,1,4,13,70,40,48,2,,2,60,2,,9,2,,,,,,,,,,1,,2,,2,1,39,39,7512,75,13,203.175.452.750.735
613816,1,4,13,70,10,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,13,289.572.482.824.369
613822,1,2,13,70,28,48,1,,2,48,1,,8,5,,,,,,,,,,1,,2,,2,1,39,39,6320,63,13,565.073.778.550.686
613829,1,4,13,70,16,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,58,95,4521,45,13,265.008.712.364.172
613841,1,5,13,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,6,,,,13,269.593.550.511.582
613842,1,3,13,70,52,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,39,39,5511,55,13,228.860.863.578.072
613848,1,3,13,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,13,363.030.632.073.525
613848,1,5,13,70,26,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,13,363.030.632.073.525
613850,1,1,13,70,40,50,1,,2,40,1,,9,3,,,,,,,,,,1,,2,,2,1,16,16,2212,22,13,315.995.587.462.637
613862,1,2,13,70,16,48,1,,2,16,1,,9,1,,,,,,,,,,1,,2,,2,1,58,58,9241,92,13,310.187.975.832.329
613868,1,3,13,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,21,,,,13,354.598.649.589.635
613879,1,1,13,70,4,56,1,,2,4,1,,9,2,,,,,,,,,,1,,2,,2,1,54,54,5512,55,13,287.669.935.884.581
613880,1,1,13,70,48,48,2,,2,24,4,,2,8,,,,,,,,,,1,,2,,2,1,5,5,8512,85,13,216.186.099.080.426
613882,1,4,13,70,40,60,3,,2,40,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,238.231.806.573.077
613884,1,2,13,70,48,48,1,,2,48,1,,2,8,,,,,,,,,,1,,2,,2,1,55,45,5233,52,13,374.936.652.452.913
613888,1,5,13,70,2,48,1,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,13,152.671.255.872.336
613900,1,3,13,70,96,56,1,,2,1,1,,2,1,,,,,,,,,,1,,2,,2,1,98,98,6021,60,13,254.396.265.107.107
614067,1,1,17,70,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,98,45,5262,52,17,175.483.588.659.008
614070,1,2,17,70,2,48,1,,2,2,1,,4,8,,,,,,,,,,1,,1,560000,2,1,53,53,5521,55,17,187.331.461.358.454
614072,1,1,17,70,6,48,1,,2,6,1,,5,1,,,,,,,,,1,,DE SU JUBILACION,2,,2,1,93,95,4522,45,17,14.781.930.930.322
614077,1,2,17,70,20,40,2,,2,20,4,,9,1,,,,,,,,,,1,,2,,2,1,3,39,7512,75,17,109.309.357.360.435
614087,1,2,17,70,12,40,1,,2,156,1,,3,3,,,,,,,,,,1,,2,,2,1,57,55,5233,52,17,284.432.310.171.985
614091,1,1,17,70,52,48,1,,2,12,1,,5,1,,,,,,,,,,1,,1,200000,2,1,95,95,4530,45,17,167.254.392.363.187
614095,1,5,17,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,200000,2,1,95,95,5141,51,17,146.388.321.784.387
614096,1,2,17,70,21,48,1,,2,21,1,,4,1,,,,,,,,,,1,,2,,2,1,45,59,9192,91,17,289.263.044.333.895
614099,1,2,17,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,100000,2,1,95,95,4521,45,17,105.338.016.223.179
614099,1,3,17,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,37,95,4521,45,17,105.338.016.223.179
614101,1,2,17,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,84,,,,17,102.519.119.697.272
614108,1,2,17,70,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,79,97,2529,25,17,171.597.640.412.803
614116,1,3,17,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,97,97,6041,60,17,117.982.861.619.984
614116,1,4,17,70,4,48,4,,2,4,4,,1,4,,,,,,,,,,1,,1,100000,2,1,98,98,6041,60,17,117.982.861.619.984
614131,1,2,17,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,17,172.004.359.153.973
614358,1,1,23,70,9,45,1,,2,10,1,,9,1,,,,,,,,,,1,,2,,2,1,59,59,8511,85,23,916.451.955.630.958
614361,1,2,23,70,8,45,2,,2,260,1,,3,2,,,,,,,,,,1,,2,,2,1,13,45,5233,52,23,152.979.765.597.181
614362,1,4,23,70,16,40,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,19.435.317.420.489
614368,1,4,23,70,8,48,3,,2,32,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,23,66.414.522.516.397
614370,1,3,23,70,4,54,1,,2,14,1,,2,8,,,,,,,,,,1,,2,,2,1,95,95,4521,45,23,121.908.378.747.912
614372,1,3,23,70,8,45,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,5223,52,23,66.414.522.516.397
614374,1,2,23,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,34,,,,23,187.427.052.473.247
614375,1,2,23,70,12,45,2,,2,20,4,,1,1,,,,,1,,,,,,,2,,2,1,5,5,115,1,23,145.808.542.702.749
614377,1,6,23,70,12,45,1,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,39,90,2529,25,23,900.420.426.439.809
614385,1,4,23,70,2,48,1,,2,4,4,,9,4,,,,,,,,,,1,,2,,2,1,59,59,8511,85,23,100.962.708.928.863
614397,1,2,23,70,12,48,3,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,23,133.499.505.304.233
614400,1,4,23,70,4,56,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,23,110.743.054.118.365
614402,1,1,23,70,52,56,1,,2,312,2,,9,9,ES PENSIONADO,,,,,,,,1,,ES PENSIONADO,2,,2,1,58,58,7524,75,23,146.243.203.003.549
614402,1,2,23,70,12,48,1,,2,16,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,146.243.203.003.549
614410,1,2,23,70,1,48,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,51,51,5521,55,23,119.752.124.048.302
614411,1,6,23,70,4,35,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,152.532.378.912.501
614412,1,1,23,70,4,48,5,,2,4,5,,3,9,CON DINERO DE SU BOLSILLO,,,,,,,,,1,,2,,2,1,95,95,4521,45,23,826.002.955.920.346
614415,1,1,23,70,8,72,4,,2,10,4,,9,4,,,,,,,,,,1,,2,,2,1,13,13,8030,80,23,100.962.708.928.863
614421,2,2,23,70,1,35,3,,2,72,1,,2,1,,,,,,,,,,1,,2,,2,1,54,45,5211,52,23,17.519.808.191.908
614422,1,3,23,70,8,48,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,21,37,201,2,23,177.028.505.575.427
614425,1,6,23,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,23,858.667.033.251.692
614429,1,1,23,70,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,2,,2,1,33,33,6599,65,23,168.790.383.067.752
614430,1,1,23,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,23,121.827.413.728.407
614431,2,2,23,70,8,40,3,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,54,50,5529,55,23,111.148.116.695.162
614432,1,2,23,70,12,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,5,,,,23,150.669.338.982.561
614433,1,1,23,70,12,36,4,,2,18,4,,1,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,23,126.848.614.240.352
614433,2,2,23,70,26,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,23,126.848.614.240.352
614438,1,1,23,70,26,50,1,,2,26,1,,3,2,,,,,,,,,,1,,2,,2,1,60,60,121,1,23,160.576.347.600.263
614439,1,2,23,70,12,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,23,128.454.484.028.379
614439,1,7,23,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,128.454.484.028.379
614441,1,2,23,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,13.927.862.517.388
614442,1,3,23,70,12,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,1,59,59,8511,85,23,10.298.472.688.987
614442,1,4,23,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,23,10.298.472.688.987
614443,1,7,23,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,95,37,6412,64,23,12.309.863.403.019
614446,1,3,23,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,23,114.627.663.559.818
614447,1,4,23,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,23,141.463.371.743.242
614459,1,2,23,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,105.502.033.708.283
614459,2,2,23,70,28,48,1,,2,48,1,,4,4,,,,,,,,,,1,,2,,2,1,45,45,5219,52,23,105.502.033.708.283
614471,1,4,23,70,5,48,1,,2,5,1,,9,4,,,,,,,,,,1,,2,,2,1,55,55,1594,15,23,96.272.281.109.459
614482,1,3,23,70,14,48,1,,2,14,3,,1,1,,,,,,,,,,1,,2,,2,1,37,37,9500,95,23,181.769.880.737.708
614488,2,1,23,70,4,72,5,,2,4,5,,2,4,,,,,,,,1,,,,1,800000,2,1,81,81,3611,36,23,104.245.545.183.994
614488,2,7,23,70,4,48,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,81,81,3611,36,23,104.245.545.183.994
614488,3,1,23,70,4,50,4,,2,4,4,,1,4,,,,,,,,,,1,,1,300000,2,1,81,81,3611,36,23,104.245.545.183.994
614963,1,1,50,70,3,36,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,50,173.184.761.495.759
614974,1,2,50,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,50,37.365.628.201.326
614976,1,2,50,70,12,48,3,,2,15,1,,4,2,,,,,,,,,,1,,2,,2,1,54,53,5521,55,50,935.497.233.791.222
614982,1,2,50,70,17,48,1,,2,78,1,,9,5,,,,,,,,,,1,,2,,2,1,58,58,8511,85,50,37.365.628.201.326
614985,1,2,50,70,4,40,1,,2,260,1,,9,2,,,,,,,,,,1,,2,,2,1,33,32,6512,65,50,204.043.782.550.246
615002,1,1,50,70,13,48,4,,2,13,4,,1,1,,,,,,,,,,1,,2,,2,1,88,88,3691,36,50,1.296.005.886.642
615022,1,2,50,70,13,48,2,,2,52,4,,9,4,,,,,,,,,,1,,2,,2,1,13,39,8050,80,50,231.162.912.264.729
615025,1,5,50,70,9,48,1,,2,11,1,,2,2,,,,,,,,,,1,,2,,2,1,32,45,5211,52,50,137.242.859.241.306
615030,1,3,50,70,32,32,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,12,13,8046,80,50,209.158.871.653.212
615037,1,4,50,70,9,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,50,112.888.772.658.906
615039,1,2,50,70,4,54,1,,2,4,3,,1,1,,,,,1,,,,,,,1,140000,2,1,53,54,9500,95,50,125.649.811.391.779
615049,1,2,50,70,108,35,1,,2,99,1,,7,9,SISBEN,,,,,,,,,1,,2,,2,1,55,97,115,1,50,193.962.561.860.346
615058,1,2,50,70,34,48,1,,2,34,1,,3,2,,,,,,,,,,1,,2,,2,1,45,30,9301,93,50,19.292.519.952.292
615065,1,2,50,70,13,48,1,,2,9,1,,2,2,,,,,,,,,,1,,2,,2,1,45,45,5231,52,50,125.287.758.070.124
615066,1,2,50,70,1,48,6,,2,104,1,,2,2,,,,,,,,,,1,,2,,2,1,21,45,5125,51,50,189.876.670.264.775
615080,1,3,50,70,8,48,2,,2,8,2,,6,1,,,,,,,,,,1,,2,,2,1,2,2,7512,75,50,215.910.422.074.902
615083,2,2,50,70,4,54,1,,2,4,1,,3,8,,,,,,,,,,1,,2,,2,1,80,80,1921,19,50,130.350.996.235.559
615086,1,1,50,70,8,54,2,,2,8,2,,9,3,,,,,,,,,,1,,2,,2,1,45,44,6512,65,50,156.979.803.352.546
615086,1,3,50,70,22,48,1,,2,22,2,,9,4,,,,,,,,,,1,,2,,2,1,32,30,5521,55,50,156.979.803.352.546
615094,1,2,50,70,9,48,1,,2,9,1,,3,2,,,,,,,,,,1,,2,,2,1,95,90,2529,25,50,193.962.561.860.346
615105,1,3,50,70,4,48,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5239,52,50,153.165.217.508.589
615107,1,2,50,70,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,50,161.065.694.948.117
615118,1,6,52,70,52,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,16,,,,52,169.258.188.188.245
615120,1,1,52,70,13,40,1,,2,17,1,,4,2,,,,,,,,,,1,,2,,2,1,19,30,9192,91,52,15.421.909.428.131
615123,1,3,52,70,52,48,1,,2,162,1,,9,1,,,,,,,,,,1,,2,,2,1,45,55,5521,55,52,197.318.521.770.194
615123,1,4,52,70,32,48,1,,2,168,4,,9,1,,,,,,,,,,1,,2,,2,1,5,5,7512,75,52,197.318.521.770.194
615124,1,2,52,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,50000,2,1,37,94,3699,36,52,17.242.462.138.899
615130,1,6,52,70,4,48,1,,2,168,1,,6,1,,,,,,,,,,1,,2,,2,1,59,45,5233,52,52,163.215.930.210.618
615146,1,2,52,70,12,50,1,,2,12,4,,9,4,,,,,,,,,,1,,2,,2,1,5,39,7413,74,52,136.803.135.150.028
615152,1,1,52,70,20,48,1,,2,20,4,,9,2,,,,,1,,,,,,,2,,2,1,5,13,8060,80,52,176.809.067.729.551
615156,1,1,52,70,16,50,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,1,45,53,5521,55,52,15.421.909.428.131
615157,1,3,52,70,10,48,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,1,33,32,6596,65,52,158.666.059.087.267
615166,1,1,52,70,26,48,1,,2,26,1,,4,1,,,,,,,,,,1,,1,300000,2,1,70,70,4530,45,52,141.681.318.222.024
615166,1,2,52,70,240,48,2,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,13,32,7411,74,52,141.681.318.222.024
615192,1,3,54,70,8,60,1,,2,8,1,,5,4,,,,,1,,,,,,,2,,2,1,37,37,5139,51,54,310.542.822.739.118
615201,1,5,54,70,4,50,4,,2,5,4,,1,1,,,,,,,,1,,,,1,180000,2,1,93,93,4552,45,54,305.581.249.974.839
615213,1,3,54,70,104,48,1,,2,182,1,,5,1,,,,,,,,,,1,,2,,2,1,32,33,5239,52,54,490.277.984.356.957
615215,1,1,54,70,2,48,8,,2,8,8,,4,9,CON LA CARTA DE DESPLAZADOS,,,,,,,,,1,,2,,2,1,62,62,116,1,54,307.446.206.357.389
615224,1,1,54,70,2,20,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,80,80,5271,52,54,304.705.786.594.193
615239,1,1,54,70,4,50,8,,2,5,8,,2,1,,,,,,,,,,1,,2,,2,1,62,62,118,1,54,241.661.668.053.966
615243,1,6,54,70,8,50,4,,2,10,4,,4,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,54,228.619.948.233.923
615243,2,1,54,70,10,50,1,,2,12,4,,3,1,,,,,,,,,,1,,2,,2,1,13,79,1810,18,54,228.619.948.233.923
615243,2,3,54,70,2,48,4,,2,12,8,,2,4,,,,,,,,,,1,,2,,2,1,95,99,121,1,54,228.619.948.233.923
615246,1,1,54,70,4,40,4,,2,52,1,,4,9,SISBEN,,,,,,,,,1,,2,,2,1,55,53,1010,10,54,374.229.202.440.844
615259,1,2,54,70,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,54,323.985.434.189.841
615262,1,2,54,70,8,60,4,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,61,62,140,1,54,362.277.751.950.173
615262,1,6,54,70,1,60,4,,2,1,6,,2,8,,,,,,,,,,1,,1,99,2,1,61,62,111,1,54,362.277.751.950.173
615270,1,5,54,70,2,60,4,,2,8,4,,5,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,54,398.667.992.899.837
615274,1,1,54,70,8,60,4,,2,12,4,,5,6,,,,,,,,,,1,,2,,2,1,80,80,1921,19,54,233.636.518.666.269
615296,2,2,54,70,6,48,2,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,1,58,45,5233,52,54,211.159.224.130.886
615296,2,3,54,70,4,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,54,211.159.224.130.886
615296,3,2,54,70,12,24,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,53,53,5521,55,54,211.159.224.130.886
615300,1,1,54,70,48,48,4,,2,48,4,,1,2,,,,,,,,,,1,,2,,2,1,98,98,6031,60,54,376.650.517.902.764
615300,1,6,54,70,50,50,4,,2,12,4,,4,3,,,,,,,,,,1,,2,,2,1,79,79,1810,18,54,376.650.517.902.764
615303,1,2,54,70,8,40,2,,2,10,2,,7,1,,,,,,,,,,1,,2,,2,1,13,13,8043,80,54,450.725.151.268.803
615306,1,6,54,70,8,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,54,153.286.628.146.924
615313,1,3,54,70,2,40,4,,2,8,5,,3,1,,,,,,,,1,,,,2,,2,1,44,51,5511,55,54,358.119.721.396.059
615316,1,2,54,70,45,48,1,,2,99,2,,9,4,,,,,,,,,,1,,2,,2,1,32,34,7414,74,54,376.286.783.288.752
615319,2,2,54,70,8,48,1,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,54,34.237.402.697.982
615324,1,3,54,70,8,24,1,,2,12,4,,6,2,,,,,,,,,,1,,2,,2,1,17,80,1921,19,54,169.717.476.649.324
615324,1,4,54,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,54,169.717.476.649.324
615326,1,1,54,70,12,48,4,,2,8,4,,6,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,54,167.296.161.187.404
615326,1,2,54,70,8,48,4,,2,8,4,,6,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,54,167.296.161.187.404
615327,1,5,54,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,97,,,,54,165.587.451.015.748
615332,1,2,54,70,2,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,350000,2,1,95,95,4521,45,54,306.069.360.691.986
615333,1,2,54,70,8,40,4,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,57,57,9302,93,54,304.653.381.287.897
615333,1,4,54,70,12,40,4,,2,8,4,,6,1,,,,,,,,,,1,,2,,2,1,53,16,1810,18,54,304.653.381.287.897
615349,1,4,54,70,6,48,1,,2,6,1,,8,4,,,,,,,,,,1,,2,,2,1,39,39,8511,85,54,558.549.821.543.052
615351,1,1,54,70,12,48,2,,2,10,2,,9,1,,,,1,,1,,,,,,2,,2,1,39,39,7512,75,54,525.471.365.878.149
615359,1,3,54,70,20,48,1,,2,20,4,,3,1,,,,,,,,,,1,,2,,2,1,80,80,1924,19,54,294.575.545.411.059
615359,1,5,54,70,10,48,1,,2,18,4,,9,4,,,,,,,,,,1,,2,,2,1,45,45,9242,92,54,294.575.545.411.059
615371,1,5,54,70,1,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,54,225.541.107.605.782
615381,1,3,54,70,24,48,1,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,1,39,37,6412,64,54,240.841.742.245.315
615394,1,1,54,70,8,60,4,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,54,251.908.510.346.674
615403,1,2,54,70,24,48,1,,2,48,1,,9,2,,,,,,,,,,1,,2,,2,1,13,13,8044,80,54,315.532.959.186.593
615764,1,3,66,70,8,50,4,,2,9,4,,1,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,253.686.663.936.872
615770,1,3,66,70,9,48,1,,2,28,1,,8,9,COTIZABA PARA SALUD,,,,,,,,,1,,2,,2,1,45,97,2424,24,66,329.385.826.302.512
615771,1,1,66,70,3,48,1,,2,6,2,,9,2,,,,,,,,,,1,,2,,2,1,8,34,7512,75,66,358.963.446.446.016
615784,1,3,66,70,4,48,1,,2,4,1,,5,4,,,,,,,,,,1,,1,461500,2,1,45,45,5244,52,66,229.257.004.659.172
615784,1,4,66,70,10,24,1,,2,10,1,,9,4,,,,,,,,,,1,,2,,2,1,39,58,6211,62,66,229.257.004.659.172
615785,1,3,66,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5235,52,66,345.722.335.934.616
