DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
629461;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;47;761.246.301.058.819
629466;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;952.814.055.275.354
629466;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;20;;;;;;;2;47;952.814.055.275.354
629466;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;952.814.055.275.354
629466;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;952.814.055.275.354
629466;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;952.814.055.275.354
629467;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;102.782.538.108.871
629467;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;30;;15;;;;;;;2;47;102.782.538.108.871
629467;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;102.782.538.108.871
629467;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;102.782.538.108.871
629468;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;10;;;;;;;2;47;107.556.188.172.152
629468;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;25;;20;;;;;;;2;47;107.556.188.172.152
629469;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;991.107.075.528.192
629469;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;25;;;;;;;2;47;991.107.075.528.192
629470;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;47;694.291.033.790.667
629470;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;47;694.291.033.790.667
629470;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;47;694.291.033.790.667
629470;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;694.291.033.790.667
629470;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;47;694.291.033.790.667
629471;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;47;681.633.064.363.173
629484;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;28;;;;;;;2;47;821.870.622.690.615
629485;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;47;745.323.846.713.058
629485;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;47;745.323.846.713.058
629486;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;47;709.180.328.539.162
629486;1;2;90;;2;;1;2;1;2;2;2;2;1;2;;;40;;14;;;;;6;;2;47;709.180.328.539.162
629486;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;47;709.180.328.539.162
629486;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;47;709.180.328.539.162
629487;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;661.044.654.293.452
629487;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;30;;;21;;;;;;2;47;661.044.654.293.452
629487;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;47;661.044.654.293.452
629487;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;661.044.654.293.452
629488;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;47;655.034.980.873.155
629488;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;655.034.980.873.155
629490;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;28;;;;;;;2;47;739.888.960.679.386
629490;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;739.888.960.679.386
629490;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;5;;;;;;;2;47;739.888.960.679.386
629490;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;739.888.960.679.386
629491;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;929.965.527.203.366
629491;1;2;90;;1;;1;2;2;2;2;2;2;2;2;5;;28;;;;;;;;;2;47;929.965.527.203.366
629491;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;40;;;;;;;2;47;929.965.527.203.366
629492;1;1;90;;1;;1;2;2;2;2;2;2;2;2;5;;14;;;;;;;;;2;47;11.227.161.578.109
629492;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;30;;;;;;;2;47;11.227.161.578.109
629492;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;47;11.227.161.578.109
629492;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;11.227.161.578.109
629492;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;11.227.161.578.109
629493;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;28;;;;;;;2;47;141.878.512.128.391
629493;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;2;47;141.878.512.128.391
629493;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;141.878.512.128.391
629493;1;7;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;40;;;;;;;2;47;141.878.512.128.391
629493;1;8;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;141.878.512.128.391
629494;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;21;;;;;;;2;47;104.033.532.218.677
629494;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;30;;;;;;;2;47;104.033.532.218.677
629494;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;47;104.033.532.218.677
629494;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;47;104.033.532.218.677
629494;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;104.033.532.218.677
629494;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;47;104.033.532.218.677
629495;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;47;739.489.787.066.485
629495;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;47;739.489.787.066.485
629496;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;720.500.872.002.636
629496;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;28;;;;;;;2;47;720.500.872.002.636
629497;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;47;48.997.444.783.529
629497;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;48.997.444.783.529
629500;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;47;752.442.211.240.363
629500;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;47;752.442.211.240.363
629501;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;475.336.298.370.261
629501;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;47;475.336.298.370.261
629501;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;47;475.336.298.370.261
629504;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;47;554.949.535.065.907
629504;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;47;554.949.535.065.907
629504;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;554.949.535.065.907
629505;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;106.669.318.872.818
629505;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;28;;;;;;;2;47;106.669.318.872.818
629505;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;47;106.669.318.872.818
629505;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;106.669.318.872.818
629505;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;47;106.669.318.872.818
629507;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;463.376.364.345.272
629507;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;463.376.364.345.272
629507;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;47;463.376.364.345.272
629508;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;102.782.538.108.871
629508;1;2;90;;2;;1;2;1;1;2;2;2;2;2;;;35;;7;28;;;;;;2;47;102.782.538.108.871
629508;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;47;102.782.538.108.871
629508;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;102.782.538.108.871
629511;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;47;584.625.565.942.082
629511;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;47;584.625.565.942.082
629511;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;47;584.625.565.942.082
629511;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;584.625.565.942.082
629512;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;682.801.168.285.786
629512;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;2;47;682.801.168.285.786
629512;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;682.801.168.285.786
629513;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;662.328.959.174.184
629513;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;47;662.328.959.174.184
629513;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;662.328.959.174.184
629513;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;662.328.959.174.184
629514;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;653.524.869.355.728
629514;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;47;653.524.869.355.728
629514;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;653.524.869.355.728
629514;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;653.524.869.355.728
629514;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;47;653.524.869.355.728
629515;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;110.690.990.442.326
629515;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;20;;40;;;;;;;2;47;110.690.990.442.326
629515;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;47;110.690.990.442.326
629515;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;47;110.690.990.442.326
629516;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;101.416.862.978.001
629516;1;2;90;;1;;1;2;1;2;2;2;2;2;2;6;;28;;30;;;;;;;2;47;101.416.862.978.001
629517;1;1;90;;1;;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;;2;47;657.978.193.575.364
629517;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;2;47;657.978.193.575.364
629517;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;47;657.978.193.575.364
629827;1;1;90;;1;;1;2;2;2;1;2;2;2;2;10;;12;;;;8;;;;;2;76;750.739.021.983.106
629827;1;2;90;;1;;1;2;2;2;1;2;1;2;2;4;;10;;;;2;;2;;;2;76;750.739.021.983.106
629827;1;3;90;;2;;1;2;2;1;2;1;2;2;2;;;3;;;6;;4;;;;2;76;750.739.021.983.106
629827;1;4;90;;2;;1;2;2;1;2;2;2;2;2;;;1;;;48;;;;;;2;76;750.739.021.983.106
629827;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;76;750.739.021.983.106
629841;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;13.502.961.668.009
629841;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;56;;25;;;;;;;2;76;13.502.961.668.009
629842;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;13.502.961.668.009
629842;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;28;;;;;;;2;76;13.502.961.668.009
629843;1;1;90;;1;;2;2;2;2;2;2;2;2;2;48;;;;;;;;;;;2;76;277.776.949.476.404
629843;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;63;;;;;;;;;2;76;277.776.949.476.404
629843;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;277.776.949.476.404
629843;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;277.776.949.476.404
629844;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;13.502.961.668.009
629844;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;76;13.502.961.668.009
629844;1;3;90;;2;;1;1;2;2;2;2;1;2;2;;;2;3;;;;;1;;;2;76;13.502.961.668.009
629844;1;4;90;;2;;1;2;2;2;2;1;2;2;2;;;8;;;;;8;;;;2;76;13.502.961.668.009
629845;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;76;13.502.961.668.009
629856;1;1;90;;1;;2;2;2;2;2;2;2;2;2;15;;;;;;;;;;;2;76;750.739.021.983.106
629856;1;2;90;;1;;1;2;2;2;2;2;2;2;2;10;;14;;;;;;;;;2;76;750.739.021.983.106
629867;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;76;315.310.389.232.904
629867;1;2;90;;1;;1;2;1;2;2;2;2;2;2;14;;35;;35;;;;;;;2;76;315.310.389.232.904
629876;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;13.502.961.668.009
629876;1;2;90;;2;;1;2;2;2;2;2;2;2;1;;;42;;;;;;;;24;2;76;13.502.961.668.009
629876;1;3;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;2;76;13.502.961.668.009
629876;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;30;;;;;;;2;76;13.502.961.668.009
629877;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;13.502.961.668.009
629879;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;258.150.340.060.062
629879;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;35;;;;;;;2;76;258.150.340.060.062
629879;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;76;258.150.340.060.062
629879;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;258.150.340.060.062
629880;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;13.502.961.668.009
629881;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;239.884.749.330.272
629881;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;76;239.884.749.330.272
629881;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;239.884.749.330.272
629881;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;239.884.749.330.272
629883;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;76;196.976.522.099.857
629883;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;25;;;;;;;2;76;196.976.522.099.857
629883;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;196.976.522.099.857
629892;1;1;90;;2;;1;2;1;1;2;2;2;2;2;;;20;;30;30;;;;;;2;76;750.739.021.983.106
629892;1;2;90;;2;;1;2;1;1;2;2;2;2;2;;;14;;10;20;;;;;;2;76;750.739.021.983.106
629892;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;750.739.021.983.106
629892;1;4;90;;2;;1;1;2;2;2;2;2;2;2;;;10;10;;;;;;;;2;76;750.739.021.983.106
629892;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;750.739.021.983.106
629906;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;243.069.042.740.567
629906;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;21;;;;;;;;;2;76;243.069.042.740.567
629906;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;76;243.069.042.740.567
629906;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;76;243.069.042.740.567
629916;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;76;557.557.657.934.255
629916;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;45;;28;;;;;;;2;76;557.557.657.934.255
629917;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;76;261.734.938.262.714
629919;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;23;;;;;;;;6;2;76;750.739.021.983.106
629920;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;196.976.522.099.857
629920;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;49;;14;;;;;;;2;76;196.976.522.099.857
629920;1;3;90;;1;;1;2;2;2;2;2;2;2;2;1;;1;;;;;;;;;2;76;196.976.522.099.857
629921;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;76;13.502.961.668.009
629921;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;35;;;;;;;;;2;76;13.502.961.668.009
629922;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;28;;;;;;;2;76;13.502.961.668.009
629922;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;76;13.502.961.668.009
629922;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;13.502.961.668.009
629923;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;76;750.739.021.983.106
629923;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;76;750.739.021.983.106
629949;1;1;90;;1;;1;2;1;2;2;2;2;2;2;3;;21;;3;;;;;;;2;76;646.048.980.317.074
629949;1;2;90;;1;;1;2;1;2;2;2;2;2;2;6;;28;;15;;;;;;;2;76;646.048.980.317.074
629949;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;646.048.980.317.074
629949;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;76;646.048.980.317.074
629950;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;76;294.673.009.183.133
629950;1;2;90;;1;;1;2;1;2;2;2;2;2;2;3;;30;;15;;;;;;;2;76;294.673.009.183.133
629950;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629952;1;1;90;;1;;1;2;2;2;2;2;2;2;2;3;;5;;;;;;;;;2;76;42.985.876.678.528
629952;1;2;90;;1;;1;2;1;2;2;2;2;2;2;3;;22;;10;;;;;;;2;76;42.985.876.678.528
629952;1;3;90;;1;;2;2;1;2;2;2;2;2;2;1;;;;2;;;;;;;2;76;42.985.876.678.528
629953;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;76;294.673.009.183.133
629953;1;2;90;;1;;1;2;1;2;2;2;2;2;2;5;;42;;15;;;;;;;2;76;294.673.009.183.133
629953;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;7;;;;;;;2;76;294.673.009.183.133
629955;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629955;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;14;;;;;;;2;76;294.673.009.183.133
629956;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;294.673.009.183.133
629957;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;57.118.004.007.196
629958;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;123.762.663.856.916
629958;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;123.762.663.856.916
629958;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;2;76;123.762.663.856.916
629959;1;1;90;;2;;1;2;1;2;2;2;2;1;2;;;7;;7;;;;;3;;2;76;123.762.663.856.916
629959;1;2;90;;1;;1;2;1;2;2;2;2;2;2;1;;19;;12;;;;;;;2;76;123.762.663.856.916
629962;1;1;90;;1;;1;2;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;76;294.673.009.183.133
629962;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;76;294.673.009.183.133
629962;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;76;294.673.009.183.133
629962;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;294.673.009.183.133
629962;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;14;;;;;;;2;76;294.673.009.183.133
629962;1;7;90;;2;;1;2;2;2;2;2;2;1;2;;;5;;;;;;;2;;2;76;294.673.009.183.133
629962;1;8;90;;2;;2;1;2;2;2;2;2;2;2;;;;6;;;;;;;;2;76;294.673.009.183.133
629968;1;1;90;;1;;1;2;2;1;2;2;2;2;2;21;;42;;;30;;;;;;2;76;294.673.009.183.133
629968;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629968;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629968;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629968;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629968;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;76;294.673.009.183.133
629969;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;646.048.980.317.074
629969;1;2;90;;2;;1;2;2;1;2;2;2;2;2;;;15;;;20;;;;;;2;76;646.048.980.317.074
629969;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;76;646.048.980.317.074
629969;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;76;646.048.980.317.074
629970;1;1;90;;1;;1;2;1;2;2;2;2;2;2;7;;21;;7;;;;;;;2;76;457.204.213.932.318
629970;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;457.204.213.932.318
629970;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;76;457.204.213.932.318
629971;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;4;;;;;;;2;76;57.118.004.007.196
629972;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629972;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;8;;;;;;;2;76;294.673.009.183.133
629973;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;9;;;;;;;2;76;294.673.009.183.133
629973;1;2;90;;2;;1;2;1;1;2;2;2;2;2;;;23;;8;14;;;;;;2;76;294.673.009.183.133
629973;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
629973;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;76;294.673.009.183.133
630001;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;3;;;;;;;2;76;294.673.009.183.133
630001;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;7;;;;;;;2;76;294.673.009.183.133
630002;1;1;90;;1;;1;2;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;76;294.673.009.183.133
630003;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;76;57.118.004.007.196
630004;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;123.762.663.856.916
630004;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;76;123.762.663.856.916
630004;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;123.762.663.856.916
630004;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;123.762.663.856.916
630004;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;123.762.663.856.916
630007;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;294.673.009.183.133
630008;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;2;76;439.038.235.638.012
630008;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;439.038.235.638.012
630008;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;76;439.038.235.638.012
630008;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;439.038.235.638.012
630009;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;2;76;294.673.009.183.133
630009;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;76;294.673.009.183.133
630011;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;294.673.009.183.133
630012;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;17;;;;;;;;;2;76;294.673.009.183.133
630013;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;76;294.673.009.183.133
630013;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;76;294.673.009.183.133
630014;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;76;294.673.009.183.133
630014;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;76;294.673.009.183.133
630014;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;76;294.673.009.183.133
