DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;DPTO;fex_c_2011
1097028;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;26; ;38; ; ; ; ; ; ;47;705,895854464961
1097029;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;855,23175690795
1097029;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;47;855,23175690795
1097029;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;47;855,23175690795
1097029;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;47;855,23175690795
1097030;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;30; ;40; ; ; ; ; ; ;47;828,099970586753
1097030;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;15; ;3; ; ; ; ; ; ;47;828,099970586753
1097030;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;47;828,099970586753
1097032;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;47;724,08107932032
1097035;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;2; ;3; ; ; ; ; ; ;47;1018,58001867431
1097035;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;47;1018,58001867431
1097037;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;872,813572720507
1097037;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;18; ;20; ; ; ; ; ; ;47;872,813572720507
1097037;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;47;872,813572720507
1097037;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;1; ;9; ; ; ; ; ; ; ; ;47;872,813572720507
1097038;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;47;979,084025874033
1097038;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;25; ;30; ; ; ; ; ; ;47;979,084025874033
1097039;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;469,652207598965
1097039;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;18; ;4; ; ; ; ; ; ;47;469,652207598965
1097039;1;3;1;90; ;1; ;1;2;1;2;2;2;2;2;2;1; ;20; ;30; ; ; ; ; ; ;47;469,652207598965
1097039;2;1;2;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;47;469,652207598965
1097039;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;3; ;20; ; ; ; ; ; ;47;469,652207598965
1097040;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;47;707,628798935028
1097040;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;24; ;36; ; ; ; ; ; ;47;707,628798935028
1097041;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;47;724,08107932032
1097042;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;47;751,410610600537
1097042;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;47;751,410610600537
1097042;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;9; ; ; ; ; ; ; ; ;47;751,410610600537
1097043;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;47;1133,85296574269
1097043;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;3; ;30; ;6; ; ; ; ; ; ;47;1133,85296574269
1097043;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1133,85296574269
1097043;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;35; ; ; ; ; ; ;47;1133,85296574269
1097043;2;1;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1133,85296574269
1097043;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;26; ;40; ; ; ; ; ; ;47;1133,85296574269
1097043;3;1;3;90; ;2; ;1;2;2;2;2;2;1;2;2; ; ;2; ; ; ; ; ;4; ; ;47;1133,85296574269
1097043;3;2;3;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;47;1133,85296574269
1097045;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ;47;963,041930989837
1097045;1;2;1;90; ;2; ;1;2;2;2;2;2;1;1;2; ; ;4; ; ; ; ; ;3;2; ;47;963,041930989837
1097045;1;3;1;90; ;2; ;1;2;2;2;2;2;1;2;2; ; ;4; ; ; ; ; ;3; ; ;47;963,041930989837
1097045;1;4;1;90; ;2; ;1;2;2;2;2;1;1;2;2; ; ;4; ; ; ; ;4;2; ; ;47;963,041930989837
1097045;1;5;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;30; ; ; ; ; ; ;47;963,041930989837
1097045;1;6;1;90; ;2; ;1;2;1;2;2;2;1;2;2; ; ;6; ;7; ; ; ;2; ; ;47;963,041930989837
1097046;1;1;1;90; ;2; ;1;2;2;2;2;1;2;2;1; ; ;4; ; ; ; ;3; ; ;1;47;688,314038652404
1097046;1;2;1;90; ;2; ;1;2;2;2;2;2;2;1;2; ; ;18; ; ; ; ; ; ;2; ;47;688,314038652404
1097047;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ; ;47;609,175371820075
1097047;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;3; ;30; ; ; ; ; ; ; ; ;47;609,175371820075
1097047;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;609,175371820075
1097047;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;20; ; ; ; ; ; ; ;3;47;609,175371820075
1097047;1;5;1;90; ;1; ;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ;47;609,175371820075
1097048;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;617,612881207774
1097048;1;2;1;90; ;2; ;1;2;2;1;2;2;2;2;2; ; ;30; ; ;20; ; ; ; ; ;47;617,612881207774
1097049;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;47;731,444806175079
1097049;1;2;1;90; ;2; ;1;2;1;2;2;2;2;1;2; ; ;20; ;15; ; ; ; ;3; ;47;731,444806175079
1097049;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;47;731,444806175079
1097049;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;47;731,444806175079
1097049;1;5;1;90; ;2; ;1;2;1;2;2;2;2;2;1; ; ;28; ;37; ; ; ; ; ;3;47;731,444806175079
1097049;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;9; ; ; ; ; ; ; ; ;47;731,444806175079
1097050;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;47;983,247405220519
1097050;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;30; ;20; ; ; ; ; ; ;47;983,247405220519
1097050;1;3;1;90; ;2; ;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ;4; ; ;47;983,247405220519
1097050;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;47;983,247405220519
1097051;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;47;1097,84898641503
1097051;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;18; ; ; ; ; ; ;47;1097,84898641503
1097051;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;47;1097,84898641503
1097051;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ;47;1097,84898641503
1097051;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;47;1097,84898641503
1097052;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;47;818,058084920881
1097052;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;4; ;30; ; ; ; ; ; ; ; ;47;818,058084920881
1097052;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;818,058084920881
1097053;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;47;934,002463931223
1097054;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;769,954482196055
1097054;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;30; ;20; ; ; ; ; ; ;47;769,954482196055
1097054;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;47;769,954482196055
1097054;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;47;769,954482196055
1097056;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;10; ;8; ; ; ; ; ; ;47;825,302808922632
1097056;1;2;1;90; ;2; ;1;2;1;1;2;2;2;2;2; ; ;30; ;40;8; ; ; ; ; ;47;825,302808922632
1097057;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;47;1162,90405287102
1097057;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;30; ;6; ; ; ; ; ; ;47;1162,90405287102
1097057;1;3;1;90; ;1; ;1;2;2;1;2;2;2;2;2;1; ;6; ; ;1; ; ; ; ; ;47;1162,90405287102
1097057;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;47;1162,90405287102
1097058;1;1;1;90; ;1; ;1;2;2;2;2;2;1;2;2;3; ;5; ; ; ; ; ;3; ; ;47;1306,22744516648
1097058;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;3; ;25; ; ; ; ; ; ; ; ;47;1306,22744516648
1097059;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;47;961,022281384291
1097059;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;3; ;30; ;20; ; ; ; ; ; ;47;961,022281384291
1097060;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ;1;47;1009,78659668284
1097060;1;2;1;90; ;1; ;1;2;2;1;2;1;2;2;1;3; ;20; ; ;10; ;2; ; ;2;47;1009,78659668284
1097094;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;7; ; ; ; ; ; ;47;763,830629352634
1097094;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;47;763,830629352634
1097097;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1063,68884305033
1097097;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;21; ; ; ; ; ; ;47;1063,68884305033
1097097;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ;47;1063,68884305033
1097097;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;21; ; ; ; ; ; ;47;1063,68884305033
1097097;1;5;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ;47;1063,68884305033
1097098;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;726,943559217652
1097098;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;35; ;40; ; ; ; ; ; ;47;726,943559217652
1097099;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;47;741,042116304758
1097099;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;14; ; ; ; ; ; ;47;741,042116304758
1097099;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;741,042116304758
1097099;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;741,042116304758
1097099;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;741,042116304758
1097100;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;789,583844431849
1097100;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;14; ; ; ; ; ; ;47;789,583844431849
1097100;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;789,583844431849
1097100;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;789,583844431849
1097100;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;789,583844431849
1097100;1;8;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;10; ; ; ; ; ; ;47;789,583844431849
1097101;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;1043,65500051732
1097101;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;21; ; ; ; ; ; ;47;1043,65500051732
1097101;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;47;1043,65500051732
1097101;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1043,65500051732
1097101;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1043,65500051732
1097101;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1043,65500051732
1097101;1;7;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;1043,65500051732
1097102;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;830,764705525065
1097102;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;35; ; ; ; ; ; ;47;830,764705525065
1097102;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;830,764705525065
1097103;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;679,726123926725
1097103;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;20; ; ; ; ; ; ;47;679,726123926725
1097104;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;575,404043335466
1097104;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;14; ; ; ; ; ; ;47;575,404043335466
1097104;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;47;575,404043335466
1097104;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;575,404043335466
1097104;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;575,404043335466
1097104;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;47;575,404043335466
1097104;1;7;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;70; ; ; ; ; ; ;47;575,404043335466
1097105;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;47;679,726123926725
1097105;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;12; ; ; ; ; ; ;47;679,726123926725
1097108;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;805,721522863971
1097108;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;70; ; ; ; ; ; ; ; ;47;805,721522863971
1097108;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;47;805,721522863971
1097109;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;855,23175690795
1097109;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;28; ; ; ; ; ; ; ; ;47;855,23175690795
1097109;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;855,23175690795
1097109;1;4;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;855,23175690795
1097110;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;14; ; ; ;21; ; ; ; ; ; ;47;476,409537860799
1097110;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;35; ; ; ; ; ; ;47;476,409537860799
1097110;1;3;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;476,409537860799
1097110;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;476,409537860799
1097110;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;476,409537860799
1097110;2;1;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ;47;476,409537860799
1097110;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;21; ; ; ; ; ; ;47;476,409537860799
1097110;3;1;3;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;47;476,409537860799
1097110;3;2;3;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;35; ; ; ; ; ; ;47;476,409537860799
1097110;3;3;3;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;476,409537860799
1097111;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;724,08107932032
1097112;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;875,358463114547
1097112;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;47;875,358463114547
1097113;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;32; ;27; ; ; ; ; ; ;47;1167,41155820623
1097113;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;24; ; ; ; ; ; ;47;1167,41155820623
1097113;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ;47;1167,41155820623
1097113;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;47;1167,41155820623
1097114;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;805,721522863971
1097114;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;70; ; ; ; ; ; ; ; ;47;805,721522863971
1097114;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;805,721522863971
1097116;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;70; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;768,371647584976
1097116;1;7;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;768,371647584976
1097117;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;705,895854464961
1097117;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;70; ;35; ; ; ; ; ; ;47;705,895854464961
1097119;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;957,319958745296
1097119;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;7; ; ; ; ; ; ;47;957,319958745296
1097119;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;7; ; ; ; ; ; ; ;4;47;957,319958745296
1097119;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;1; ; ; ; ; ; ; ; ;47;957,319958745296
1097119;1;5;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;47;957,319958745296
1097120;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;47;885,27336274752
1097120;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;21; ;56; ; ; ; ; ; ;47;885,27336274752
1097120;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;35; ; ; ; ; ; ;47;885,27336274752
1097120;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;885,27336274752
1097121;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;4; ;7; ; ; ; ; ; ;47;1039,73129097605
1097121;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;10; ;70; ; ; ; ; ; ;47;1039,73129097605
1097121;1;3;1;90; ;1; ;1;2;2;2;2;1;2;2;2;14; ;14; ; ; ; ;2; ; ; ;47;1039,73129097605
1097121;1;4;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;20; ;10; ; ; ; ; ; ;47;1039,73129097605
1097121;1;5;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;1039,73129097605
1097121;1;6;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;47;1039,73129097605
1097122;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;7; ; ; ;7; ; ; ; ; ; ;47;686,581094182337
1097122;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;70; ;14; ; ; ; ; ; ;47;686,581094182337
1097123;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;915,271091549853
1097123;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;70; ;14; ; ; ; ; ; ;47;915,271091549853
1097123;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ;47;915,271091549853
1097123;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;14; ; ; ; ; ; ; ; ;47;915,271091549853
1097124;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;7; ;7; ; ; ; ; ; ;47;688,314038652404
1097124;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;42; ; ; ; ; ; ;47;688,314038652404
1097125;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;974,635248781816
1097125;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;14; ; ; ; ; ; ;47;974,635248781816
1097125;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;974,635248781816
1097125;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;974,635248781816
1097125;2;1;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;974,635248781816
1097125;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;28; ; ; ; ; ; ;47;974,635248781816
1097126;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;889,576864745925
1097126;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;70; ; ; ; ; ; ; ; ;47;889,576864745925
1097126;2;1;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;889,576864745925
1097126;2;2;2;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;70; ;14; ; ; ; ; ; ;47;889,576864745925
1097126;2;3;2;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;47;889,576864745925
1097126;2;4;2;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;47;889,576864745925
1097126;2;5;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;28; ; ; ; ; ; ;47;889,576864745925
1097127;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;47;679,126618544828
1097127;1;2;1;90; ;2; ;1;2;2;1;2;2;2;2;2; ; ;7; ; ;7; ; ; ; ; ;47;679,126618544828
1097127;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;47;679,126618544828
1097127;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;47;679,126618544828
1097127;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;47;679,126618544828
1097127;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;70; ; ; ; ; ; ; ; ;47;679,126618544828
