DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5574568;1;4;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;275.57808371
5574569;1;4;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;323.21612623
5574570;1;2;1;80;66;;;;2;;;;2;;;.;2;2;;2;;1;10;;66;308.81047521
5574570;1;3;1;80;66;;;;2;;;;2;;;.;;;;2;;1;10;;66;308.81047521
5574574;1;1;1;80;66;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;66;357.96261586
5574575;1;2;1;80;66;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;66;319.88364473
5574578;1;4;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;556.53661571
5574579;1;6;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;673.13812944
5574580;1;5;1;80;68;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;68;622.64952055
5574581;1;2;1;80;68;;;;1;8;;2;;;4;;2;2;;2;;1;10;4;68;510.13888221
5574582;1;1;1;80;68;1;48;908000;1;6;;2;;;8;;1;1;1;2;;1;10;1.3;68;472.64587846
5574582;1;2;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;472.64587846
5574582;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;472.64587846
5574584;1;2;1;80;68;;;;1;7;;2;;;11;;2;2;;2;;1;10;4;68;525.56839527
5574585;1;1;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;479.91723701
5574585;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;479.91723701
5574585;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;479.91723701
5574587;1;1;1;80;68;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;68;687.47572886
5574588;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;302.82767629
5574588;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;302.82767629
5574589;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;68;561.45965491
5574589;1;2;1;80;68;;;;1;9;TIENE PENSADO VIAJAR AL EXTERIOR;2;;;12;TIENE PENSADO VIAJAR AL EXTERIOR;2;2;;2;;1;10;2;68;561.45965491
5574589;1;3;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;68;561.45965491
5574590;1;2;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;10;1.4;68;568.16234882
5574591;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;576.7204039
5574594;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;603.44884643
5574595;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;479.16246179
5574595;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;479.16246179
5574597;1;1;1;80;68;;;;2;;;;1;2;2;;2;2;;2;;1;10;;68;636.00494296
5574597;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;636.00494296
5574599;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;641.5466122
5574600;3;2;3;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;716.52767709
5574602;1;3;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;677.86991899
5574605;1;1;1;80;68;;;;1;4;;2;;;4;;1;1;4;2;;1;10;2;68;529.7825491
5574605;1;2;1;80;68;;;;1;4;;2;;;4;;1;2;;2;;1;10;1.3;68;529.7825491
5574606;1;1;1;80;68;1;48;1014000;1;3;;2;;;9;;2;2;;2;;1;10;3;68;811.72129462
5574606;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;811.72129462
5574608;1;5;1;80;68;;;;1;3;;2;;;9;;3;3;;2;;1;10;4;68;789.77974611
5574609;2;1;2;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;68;424.51025567
5574609;2;2;2;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;424.51025567
5574609;2;3;2;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;424.51025567
5574611;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;653.91892054
5574612;1;2;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;820.2793497
5574613;1;2;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;1.4;68;510.13888221
5574615;1;5;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;636.88766336
5574615;1;6;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;68;636.88766336
5574621;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;68;832.21961088
5574621;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;832.21961088
5574622;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;653.91892054
5574624;1;1;1;80;68;;;;1;7;;2;;;11;;2;2;;2;;1;10;4;68;645.76076603
5574624;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;645.76076603
5574625;1;2;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;441.54151285
5574627;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;474.37556776
5574627;1;4;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;474.37556776
5574628;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;452.18413189
5574629;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;510.13888221
5574629;1;2;1;80;68;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;510.13888221
5574630;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;677.8656698
5574630;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;677.8656698
5574631;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;567.40349803
5574632;1;1;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;594.44779858
5574633;1;1;1;80;68;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;68;560.0041943
5574634;1;5;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;638.61735266
5574635;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;527.29808458
5574636;1;1;1;80;68;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;68;593.6889478
5574636;1;2;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;593.6889478
5574636;1;6;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;593.6889478
5574637;1;1;1;80;68;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;68;681.65202566
5574639;1;3;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;481.64692631
5574639;1;4;1;80;68;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;481.64692631
5574641;1;2;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;2;68;457.7891056
5574641;1;3;1;80;68;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;457.7891056
5574642;1;3;1;80;68;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.3;68;605.78329775
5574653;1;4;1;80;68;;;;2;;;;2;;;.;;;;2;;1;10;;68;411.31986765
5574798;1;2;1;80;73;;;;1;6;;2;;;2;;2;2;;2;;1;10;2;73;168.45774969
5574798;1;3;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;1.4;73;168.45774969
5574798;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;168.45774969
5574803;1;3;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;334.01666456
5574804;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5574804;1;2;1;80;73;2;;908526;1;3;;2;;;9;;1;2;;2;;1;10;3;73;254.0360651
5574805;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;185.76986627
5574805;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;185.76986627
5574805;1;4;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;185.76986627
5574806;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;208.41566865
5574808;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;355.17626576
5574808;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;355.17626576
5574810;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5574810;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574811;1;1;1;80;73;1;74;905000;1;8;;2;;;9;;2;2;;2;;1;10;4;73;245.86686252
5574811;1;2;1;80;73;1;40;900000;1;8;;2;;;2;;2;2;;2;;1;10;1.4;73;245.86686252
5574812;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574812;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574813;1;1;1;80;73;;;;1;9;POR EDAD AVANZADA;2;;;8;;2;2;;2;;1;10;2;73;314.74469541
5574814;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;187.38211491
5574814;1;3;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;187.38211491
5574815;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;346.65945926
5574815;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;346.65945926
5574815;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;346.65945926
5574817;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;411.7412755
5574818;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;214.48703598
5574818;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;214.48703598
5574818;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;214.48703598
5574819;1;2;1;80;73;;;1000000;1;3;;1;;1;9;;1;2;;2;;1;10;1.3;73;310.94867876
5574821;1;1;1;80;73;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;73;533.9896094
5574821;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;533.9896094
5574825;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;429.05339208
5574825;1;3;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;429.05339208
5574836;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;164.91646464
5574836;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574836;1;6;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;164.91646464
5574837;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;527.70453479
5574842;1;1;1;80;73;1;24;460000;1;2;;2;;;9;;2;2;;2;;1;10;2;73;350.49770787
5574843;1;2;1;80;73;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;73;248.09074523
5574843;1;4;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;248.09074523
5574844;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;272.47696098
5574845;1;1;1;80;73;1;48;908526;1;8;;2;;;6;;2;2;;1;200000;1;10;1.2;73;223.09501268
5574847;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;533.9896094
5574848;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;323.88760942
5574852;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;310.94867876
5574856;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;310.94867876
5574859;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574863;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5574865;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;307.59601675
5574866;1;2;1;80;73;1;20;1500000;1;8;;2;;;10;;3;3;;2;;1;10;4;73;164.91646464
5574867;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;255.62141059
5574868;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;240.90768379
5574869;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;269.12429897
5574870;1;1;1;80;73;;;;1;4;;2;;;4;;3;3;;2;;1;10;1.2;73;294.12003152
5574870;1;4;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;294.12003152
5574875;1;1;1;80;73;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5574875;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;254.0360651
5574879;1;2;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;316.70454798
5574880;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;393.30037962
5574881;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5574881;1;2;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5574883;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;314.74469541
5574887;1;1;1;80;73;1;48;908600;1;9;PANDEMIA;2;;;8;;2;2;;2;;1;10;2;73;164.91646464
5574887;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574888;1;3;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;408.38861349
5574897;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5574898;1;4;1;80;73;;;;1;9;DEZPLAZAMIENTO FORZADO;2;;;8;;2;2;;2;;1;10;4;73;164.91646464
5574899;1;2;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;164.91646464
5574901;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;601.46484966
5574901;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;601.46484966
5574901;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;601.46484966
5574902;1;2;1;80;73;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;73;560.59970786
5574903;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;284.3385803
5574904;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;1.4;73;164.91646464
5574904;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574907;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;269.12429897
5574908;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;347.27109333
5574909;1;1;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;269.12429897
5574910;1;1;1;80;73;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;73;312.5609274
5574910;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;312.5609274
5574910;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;312.5609274
5574912;1;1;1;80;73;2;;700000;1;3;;2;;;9;;2;2;;2;;1;10;1.4;73;554.18997261
5574914;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;299.65646154
5574915;1;1;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;270.27087035
5574915;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;270.27087035
5574916;1;1;1;80;73;;;;1;5;;1;;4;10;;3;3;;2;;1;10;4;73;164.91646464
5574916;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5574916;1;4;1;80;73;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5574916;1;5;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;164.91646464
5574917;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;310.94867876
5574918;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;518.28974146
5574918;1;4;1;80;73;;;;2;;;;2;;;.;;;;2;;1;10;;73;518.28974146
5574919;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;253.55047849
5574919;1;4;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;253.55047849
5574919;1;5;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;253.55047849
5574919;1;6;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;253.55047849
5574920;1;2;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;73;456.86684933
5574920;1;3;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;456.86684933
5574921;1;1;1;80;73;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;73;307.59601675
5574922;1;1;1;80;73;;;;1;6;;2;;;8;;2;2;;2;;1;10;2;73;236.72394851
5574922;1;2;1;80;73;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;236.72394851
5574926;1;1;1;80;73;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;200.85810014
5574928;1;1;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;76;741.98922403
5574930;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;938.15059238
5574931;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;76;952.14790884
5574932;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1166.7921439
5574932;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1166.7921439
5574933;1;1;1;80;76;1;48;908526;1;3;;2;;;8;;2;2;;2;;1;10;4;76;1359.8189211
5574933;1;3;1;80;76;;;908526;1;8;;1;;1;2;;2;2;;2;;1;10;2;76;1359.8189211
5574934;1;2;1;80;76;;;;1;1;;1;;2;9;;2;2;;2;;1;10;4;76;1278.8371431
5574934;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1278.8371431
5574935;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1406.4411646
5574936;1;1;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;10;2;76;815.72944703
5574936;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;815.72944703
5574936;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;815.72944703
5574937;1;2;1;80;76;;;;1;2;;2;;;2;;;;;2;;1;10;3;76;938.15059238
5574939;1;1;1;80;76;2;;2000000;2;;;;2;;;.;1;2;;2;;1;10;;76;958.82454625
5574943;1;1;1;80;76;1;48;300000;1;9;POR PANDEMIA;1;;2;4;;2;2;;2;;1;10;2;76;1010.4067496
5574953;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1278.1172538
5574953;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1278.1172538
5574953;1;5;1;80;76;1;48;908526;1;4;;2;;;4;;2;2;;2;;1;10;2;76;1278.1172538
5574955;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1061.2819315
5574955;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1061.2819315
5574955;2;3;2;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1061.2819315
5574956;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1336.3760945
5574958;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1713.9276428
5574958;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1713.9276428
5574971;1;1;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;76;972.82186272
5574972;1;2;1;80;76;;;;1;3;;2;;;11;;1;2;;2;;1;10;4;76;1084.8668619
5574973;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1125.2206216
5574974;1;2;1;80;76;2;;908526;1;4;;2;;;9;;1;2;;2;;1;10;3;76;1406.1296821
5574974;1;3;1;80;76;1;48;908526;1;6;;1;;1;9;;2;2;;2;;1;10;3;76;1406.1296821
5574975;1;1;1;80;76;2;;1000000;1;4;;2;;;4;;2;2;;2;;1;10;2;76;972.82186272
5574975;1;2;1;80;76;2;;1000000;1;7;;2;;;9;;2;2;;2;;1;10;4;76;972.82186272
5574977;1;4;1;80;76;;;;1;7;;2;;;4;;2;2;;2;;1;10;4;76;603.28405898
5574979;1;2;1;80;76;;;;2;;;;1;2;5;;2;2;;2;;1;10;;76;725.07829101
5574980;1;2;1;80;76;2;;99;1;1;;2;;;9;;2;2;;2;;1;10;1.3;76;900.56570548
5574980;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;900.56570548
5574982;1;2;1;80;76;1;48;1100000;2;;;;2;;;.;2;2;;2;;1;10;;76;972.82186272
5574983;1;6;1;80;76;;;;2;;;;1;1;2;;2;2;;2;;1;10;;76;1224.5973984
5574988;1;5;1;80;76;2;;99;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1119.5407723
5574990;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;876.75716052
5574990;1;5;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;876.75716052
5574992;1;2;1;80;76;1;48;908526;1;7;;2;;;8;;1;1;4;2;;1;10;2;76;1080.4718197
5574997;1;1;1;80;76;;;;1;1;;1;;3;4;;1;1;2;2;;1;10;3;76;972.82186272
5574997;1;2;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;972.82186272
5574998;1;1;1;80;76;1;40;906000;1;7;;2;;;5;;2;2;;2;;1;10;1.4;76;1168.9832311
5574999;1;2;1;80;76;;;;1;3;;2;;;12;MIEDO A CONTAGIARSE DEL COVID 19;2;2;;2;;1;10;3;76;947.7285108
5575000;1;2;1;80;76;2;;908526;1;8;;1;;3;9;;2;2;;2;;1;10;4;76;1195.4720825
5575001;1;1;1;80;76;;;;1;8;;2;;;8;;3;3;;1;1000000;1;10;1.1;76;1105.1777375
5575001;1;5;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1105.1777375
5575004;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1546.4026243
5575005;1;2;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1221.8285257
5575005;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1221.8285257
5575006;1;2;1;80;76;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;76;1181.474766
5575009;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;76;1168.9832311
5575010;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1336.3760945
5575011;1;2;1;80;76;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;76;972.82186272
5575012;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1545.682735
5575016;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1508.7289179
5575017;1;2;1;80;76;1;48;908526;2;;;;2;;;.;2;2;;2;;1;10;;76;1070.1496561
5575018;1;1;1;80;76;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;76;1423.8926595
5575018;1;4;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1423.8926595
5575019;1;4;1;80;76;;;;1;7;;2;;;8;;2;2;;2;;1;10;2;76;1221.8285257
5575020;1;2;1;80;76;1;40;400000;1;7;;2;;;8;;2;2;;2;;1;10;2;76;1280.308341
5575022;1;1;1;80;76;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;76;958.82454625
5575027;1;2;1;80;76;;;;1;6;;2;;;9;;2;2;;2;;1;10;4;76;972.82186272
5575028;1;1;1;80;76;;;;1;7;;2;;;8;;2;2;;2;;1;10;1.3;76;1010.4067496
5575030;1;1;1;80;76;;;;1;8;;2;;;8;;2;2;;1;200000;1;10;1.2;76;701.26974605
5575030;1;5;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;76;701.26974605
5575031;1;3;1;80;76;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;76;1255.9592341
5575035;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;76;776.66049437
5575035;1;2;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;776.66049437
5575035;1;3;1;80;76;2;;908526;1;7;;2;;;9;;2;2;;2;;1;10;3;76;776.66049437
5575038;1;1;1;80;76;2;;480000;1;7;;2;;;4;;1;2;;2;;1;10;2;76;972.82186272
5575039;1;2;1;80;76;;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1490.9659406
5575040;1;1;1;80;76;;;;1;5;;2;;;9;;3;3;;2;;1;10;2;76;1488.054964
5575040;1;2;1;80;76;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;76;1488.054964
5575040;1;3;1;80;76;2;;1500000;2;;;;2;;;.;2;2;;2;;1;10;;76;1488.054964
5575040;1;4;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1488.054964
5575043;1;1;1;80;76;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1010.4067496
5575044;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;917.4766385
5575045;1;1;1;80;76;;;;1;8;;2;;;12;ESTA ESPERANDO LA COSECHA;3;3;;2;;1;10;2;76;1774.9553563
5575045;1;2;1;80;76;1;24;908526;1;8;;2;;;9;;1;2;;2;;1;10;3;76;1774.9553563
5575045;1;3;1;80;76;;;908526;2;;;;1;1;2;;2;2;;2;;1;10;;76;1774.9553563
5575050;1;1;1;80;76;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;972.82186272
5575053;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1204.3770308
5575053;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;1204.3770308
5575055;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1435.2096695
5575056;1;3;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1397.403808
5575057;1;2;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;917.4766385
5575057;1;3;1;80;76;;;;2;;;;2;;;.;;;;2;;1;10;;76;917.4766385
5575059;1;1;1;80;76;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1010.4067496
5575061;1;1;1;80;76;1;48;908526;1;7;;2;;;8;;2;2;;1;200000;1;10;2;76;972.82186272
5575061;1;2;1;80;76;2;;908526;1;6;;1;;4;5;;1;2;;2;;1;10;4;76;972.82186272
5575062;1;1;1;80;76;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;76;989.73279574
