DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5582129;1;1;1;70;52;4;48;908526;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;1500000;47;16;33;1;1;4711;10;52;256.4609862
5582132;1;2;1;70;52;50;40;900000;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;97;61;1;2;0161;10;52;119.92499334
5582132;1;5;1;70;52;40;40;300000;1;;2;50;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;45;95;1;2;4111;10;52;119.92499334
5582137;1;1;1;70;52;2;20;600000;1;;2;104;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;55;45;1;1;4771;10;52;423.13525403
5582139;1;3;1;70;52;2;48;550000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;600000;56;45;53;1;1;5619;10;52;160.20418083
5582140;1;2;1;70;52;12;48;600000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;1;6820;10;52;458.50296947
5582148;1;2;1;70;52;26;40;2000000;4;;2;26;4;;2;2;8;;2;;;;;;1;;;;;;2;;47;41;41;1;2;4771;10;52;393.97088981
5582166;1;2;1;70;52;50;48;600000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;52;114.62574237
5582168;1;3;1;70;52;52;20;600000;1;;2;104;1;;3;2;6;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;52;209.05494758
5582170;1;1;1;70;52;50;48;908526;1;;2;10;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;52;264.29193064
5582173;1;2;1;70;52;12;48;1200000;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;1;98;88;19;19;1;1;8899;10;52;184.22308693
5582174;1;1;1;70;52;4;40;908000;1;;2;4;4;;1;2;4;;2;;;;;;;;;;;1;1;100000;43;98;85;1;1;4321;10;52;213.88254893
5582175;1;1;1;70;52;6;48;908526;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;61;32;38;1;1;6190;10;52;253.15650402
5582178;1;2;1;70;52;8;25;908526;1;;2;104;1;;3;2;8;;2;;;;;;;;;;;1;2;;74;16;39;1;1;7420;10;52;181.84544611
5582181;1;3;1;70;52;259;40;1000000;2;;2;156;1;;9;2;8;;2;;;;;;;;;;;1;2;;85;13;32;1;2;8530;10;52;133.58877152
5582182;1;2;1;70;52;104;40;908526;1;;2;26;4;;1;2;8;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4923;10;52;184.22308693
5582183;1;2;1;70;52;20;40;908000;1;;2;20;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;32;45;1;2;4772;10;52;132.99467936
5582193;1;2;1;70;52;8;48;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;52;132.99467936
5582198;1;2;1;70;54;4;48;720000;1;;2;8;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;53;55;1;1;8121;10;54;479.38743646
5582199;1;7;1;70;54;25;48;900000;1;;2;25;1;;9;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;10;54;256.49667607
5582210;1;2;1;70;54;12;48;908526;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;1;8414;10;54;422.15954575
5582214;1;5;1;70;54;8;48;908000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;54;592.22579715
5582226;1;3;1;70;54;16;48;908526;1;;2;16;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4731;10;54;437.42788021
5582229;1;3;1;70;54;3;48;900000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;41;99;99;1;1;4111;10;54;373.24899587
5582232;1;1;1;70;54;2;48;1014980;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4791;10;54;450.32976292
5582236;1;2;1;70;54;18;48;900000;1;;2;53;1;;3;2;1;;2;;;;;;;;;;;1;2;;46;40;40;1;2;4643;10;54;757.43210105
5582237;1;1;1;70;54;8;40;1000000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;1;4781;10;54;347.38145892
5582245;1;2;1;70;54;4;48;1014980;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;10;54;564.60164958
5582246;1;1;1;70;54;53;48;900000;1;;2;53;1;;6;2;1;;2;;;;;;;;;;;1;2;;10;44;45;1;2;1081;10;54;684.87322095
5582254;1;1;1;70;54;2;48;500000;4;;2;2;4;;1;2;7;;2;;;;;;;;;;;1;1;400000;56;53;53;1;1;5611;10;54;409.25642757
5582255;1;1;1;70;54;4;48;1200000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;700000;47;45;45;1;1;4711;10;54;223.98165558
5582271;1;1;1;70;54;4;48;2000000;4;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;1;3000000;06;02;02;1;1;0610;10;54;435.06142846
5582276;1;1;1;70;54;52;48;908000;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;85;39;58;1;2;8530;10;54;489.47853558
5582278;1;1;1;70;54;15;48;600000;4;;2;15;4;;1;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;1410;10;54;520.42485848
5582282;1;4;1;70;54;52;48;400000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;2;1522;10;54;358.85105113
5582283;1;2;1;70;54;15;48;1200000;4;;2;10;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;59;59;1;2;9609;10;54;394.74715114
5582391;1;1;1;70;66;2;48;900000;1;;2;2;1;;3;2;3;;2;;;;;;;;;;;1;1;900000;52;58;58;1;1;5221;10;66;406.15532404
5582393;1;1;1;70;66;2;48;900000;4;;2;6;4;;1;2;1;;3;;;;;;1;;;;;;2;;25;87;87;1;1;2592;10;66;406.15532404
5582401;1;1;1;70;66;3;48;908526;1;;2;3;1;;7;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4921;10;66;201.41142127
5582416;1;2;1;70;66;12;48;1400000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;96;95;59;1;1;9609;10;66;336.34526321
5582417;1;1;1;70;66;24;48;2000000;4;;2;24;4;;1;2;1;;1;2;;;1;;;;;;;;2;;69;12;12;1;2;6910;10;66;329.6803002
5582431;1;2;1;70;66;12;48;900000;4;;2;12;4;;5;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4741;10;66;658.61730993
5582431;1;7;1;70;66;20;20;900000;4;;2;20;4;;1;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4711;10;66;658.61730993
5582433;1;1;1;70;66;4;48;908526;1;;2;12;1;;6;2;4;;2;;;;;;;;;;;1;2;;87;59;55;1;1;8730;10;66;311.60108739
5582445;1;2;1;70;66;5;48;1000000;1;;2;5;1;;9;2;3;;2;;;;;;1;;;;;;1;1600000;86;33;33;1;1;8610;10;66;327.86359741
5582446;1;3;1;70;66;30;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;66;323.21612623
5582450;1;2;1;70;66;16;48;908000;1;;2;16;1;;6;2;4;;2;;;;;;;;;;;1;2;;46;98;98;1;2;4631;10;66;333.0127817
5582455;1;3;1;70;66;2;48;900000;4;;2;3;4;;2;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;66;286.65125323
5582470;1;1;1;70;66;4;48;908526;1;;2;4;1;;5;2;8;;2;;;;1;;;;;;;;2;;43;03;03;1;1;4321;10;66;624.47473074
5582482;1;9;1;70;66;4;48;908526;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;10;66;805.64568507
5582487;1;3;1;70;66;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;;10;66;272.23280587
5582494;1;4;1;70;66;1;48;908526;1;;2;1;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4711;10;66;416.15276855
5582498;1;2;1;70;66;24;48;1200000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;10;66;361.29509736
5582503;1;1;1;70;66;80;48;908526;3;;2;80;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;55;55;1;2;8412;10;66;805.64568507
5582507;1;1;1;70;66;8;48;900000;1;;2;12;4;;1;2;4;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9602;10;66;381.96581389
5582508;1;2;1;70;66;36;24;454000;3;;2;36;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;2;8121;10;66;470.21060956
5582513;1;4;1;70;66;16;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;66;583.24959022
5582520;1;1;1;70;66;2;40;800000;8;;2;2;8;;4;2;1;;2;;;;;;;;;;;1;1;650000;01;62;62;1;1;0123;10;66;284.82007352
5582524;1;5;1;70;66;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;10;66;229.40286737
5582525;1;1;1;70;66;80;48;908526;1;;2;80;1;;6;2;2;;2;;;;;;;;;;;1;2;;82;97;39;1;2;8230;10;66;327.86359741
5582525;1;3;1;70;66;80;48;908526;1;;2;80;1;;3;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8511;10;66;327.86359741
5582528;1;2;1;70;66;64;48;908526;1;;2;96;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;10;66;624.47473074
5582534;1;1;1;70;66;12;48;908000;1;;2;12;1;;9;2;4;;2;;;;;;;;;1;;;2;;15;45;45;1;1;1522;10;66;359.79379557
5582534;1;2;1;70;66;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;10;66;359.79379557
5582555;1;1;1;70;66;52;48;908526;1;;2;180;1;;7;2;2;;2;;;;;;;;;;;1;2;;85;45;55;1;2;8530;10;66;524.55209071
5582556;1;1;1;70;66;8;48;908526;1;;2;8;1;;7;2;1;;2;;;;;;;;;;;1;2;;41;45;97;1;1;4111;10;66;579.91710872
5582569;1;2;1;70;66;8;8;908526;1;;2;8;1;;8;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;66;304.17580038
5582571;1;4;1;70;66;16;48;908526;1;;2;16;1;;9;2;8;;2;;;;;;;;;;;1;2;;41;97;97;1;2;4111;10;66;734.89154473
5582581;1;2;1;70;68;40;48;1000000;1;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;80;80;1;2;1522;10;68;672.32824974
5582581;1;5;1;70;68;8;70;1300000;1;;2;8;2;;9;2;8;;2;;;;;;;;;;;1;2;;84;58;58;1;1;8422;10;68;672.32824974
5582598;1;3;1;70;68;20;48;1100000;1;;2;28;1;;9;2;7;;2;;;;;;;;;;;1;2;;78;39;39;1;2;7810;10;68;413.86763663
5582606;1;3;1;70;68;2;48;908526;1;;2;15;1;;3;2;1;;2;;;;;;1;;;;;;2;;31;95;95;1;1;3110;10;68;684.6684115
5582607;1;8;1;70;68;12;48;1000000;1;;2;12;1;;4;2;6;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;10;68;868.53896687
5582610;1;2;1;70;68;104;48;1200000;3;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;10;54;79;1;2;1081;10;68;589.62055798
5582610;1;8;1;70;68;8;48;908000;1;;2;90;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;13;45;1;1;4771;10;68;589.62055798
5582621;1;3;1;70;68;4;48;908600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;68;605.78329775
5582659;1;4;1;70;68;4;48;908600;1;;2;4;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;45;54;1;1;9700;10;68;790.95544607
5582659;1;8;1;70;68;24;48;908600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;;10;68;790.95544607
5582721;1;2;1;70;73;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;10;73;410.31408328
5582727;1;1;1;70;73;26;48;908000;1;;2;26;1;;4;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;73;516.37212086
5582730;1;1;1;70;73;8;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;1;;10;73;251.81218239
5582737;1;3;1;70;73;13;30;600000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;10;73;176.0153182
5582738;1;1;1;70;73;20;48;908526;1;;2;20;4;;1;2;2;;2;;;;;;;;;;;1;2;;18;21;21;1;2;1811;10;73;292.50778288
5582742;1;2;1;70;73;4;60;1000000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;1100000;49;98;98;1;1;4921;10;73;651.97624939
5582742;1;5;1;70;73;104;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;10;73;651.97624939
5582742;1;6;1;70;73;104;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;;10;73;651.97624939
5582742;1;7;1;70;73;52;48;908000;1;;2;52;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;32;32;1;2;8544;10;73;651.97624939
5582743;1;2;1;70;73;3;48;908000;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;1;950000;52;97;97;1;1;5224;10;73;568.47277448
5582743;1;6;1;70;73;20;48;908000;1;;2;20;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;97;95;1;2;4111;10;73;568.47277448
5582744;1;3;1;70;73;80;48;908000;1;;2;80;1;;6;2;1;;2;;;;;;;;;;;1;2;;93;97;58;1;2;9329;10;73;300.03844824
5582747;1;6;1;70;73;2;48;908526;1;;2;2;1;;2;2;1;;2;;;;;;;;;;;1;1;600000;47;45;45;1;1;4774;10;73;531.96090927
5582758;1;1;1;70;73;3;70;1200000;4;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;37;33;1;1;4759;10;73;176.0153182
5582758;1;2;1;70;73;52;48;900000;4;;2;999;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;54;13;1;2;8530;10;73;176.0153182
5582758;1;3;1;70;73;24;48;910000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;73;176.0153182
5582764;1;3;1;70;73;52;48;500000;1;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;2;;85;53;59;1;2;8559;10;73;373.26955772
5582774;1;2;1;70;73;12;48;1200000;2;;2;12;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;04;45;1;1;4771;10;73;346.65945926
5582777;1;3;1;70;73;112;48;1200000;1;;2;112;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4729;10;73;372.48838235
5582788;1;2;1;70;73;2;60;960000;1;;2;3;1;;2;2;3;;2;;;;;;;;;;;1;1;950000;41;95;95;1;1;4111;10;73;284.3385803
5582797;1;2;1;70;73;60;48;850000;3;;2;80;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;73;164.91646464
5582806;1;3;1;70;73;24;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;73;239.32981793
5582807;1;2;1;70;73;1;70;908600;1;;2;2;1;;2;2;4;;2;;;;;;;;;;;1;1;750000;56;45;53;1;1;5611;10;73;560.59970786
5582812;1;2;1;70;73;42;48;908600;3;;2;104;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;54;45;1;2;4792;10;73;301.65069688
5582817;1;1;1;70;73;2;48;908000;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;850000;14;79;79;1;1;1410;10;73;399.87965618
5582817;1;2;1;70;73;60;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;73;399.87965618
5582818;1;2;1;70;73;76;60;1200000;1;;2;76;1;;6;2;4;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;10;73;356.7885144
5582829;1;2;1;70;73;24;24;908526;1;;2;26;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;32;33;1;2;4711;10;73;328.75561796
5582832;1;1;1;70;73;40;48;1000000;1;;2;40;1;;9;2;2;;2;;;;;;;;;;;1;2;;64;33;33;1;2;6412;10;73;533.9896094
5582835;1;3;1;70;73;24;24;2500000;2;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;6910;10;73;228.67155739
5582836;1;1;1;70;73;12;48;1000000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;73;310.94867876
5582838;1;3;1;70;73;4;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;73;373.26955772
5582839;1;2;1;70;73;52;48;1200000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;59;59;1;2;4774;10;73;164.91646464
5582840;1;2;1;70;73;34;48;1000000;4;;2;36;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4711;10;73;589.31687757
5582843;1;1;1;70;73;28;48;2000000;1;;2;60;1;;7;2;1;;2;;;;;;;;;;;1;2;;46;98;98;1;2;4631;10;73;489.7620224
5582868;1;3;1;70;76;24;48;800000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;33;45;1;2;4771;10;76;1163.6575528
5582872;1;3;1;70;76;16;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;10;76;879.8917516
5582872;1;4;1;70;76;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;76;879.8917516
5582873;1;3;1;70;76;28;48;908526;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;88;54;54;1;2;8891;10;76;652.82213377
5582874;1;4;1;70;76;3;48;908526;1;;2;5;1;;4;2;4;;2;;;;;;;;;;;1;2;;45;45;45;1;1;4541;10;76;1612.8368285
5582874;1;6;1;70;76;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;10;76;1612.8368285
5582879;1;2;1;70;76;4;48;908526;1;;2;52;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;32;21;1;1;8544;10;76;1414.8553029
5582888;1;1;1;70;76;48;48;600000;4;;2;24;4;;1;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4781;10;76;1070.1496561
5582912;1;3;1;70;76;52;48;1500000;4;;2;52;4;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;2;4520;10;76;1143.8898791
5582914;1;2;1;70;76;4;48;400000;3;;2;36;4;;2;2;4;;2;;;;;;;;;;;1;2;;56;54;99;1;1;5611;10;76;1182.0525516
5582915;1;2;1;70;76;12;36;720000;1;;2;8;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;53;45;1;1;4721;10;76;1435.2096695
5582916;1;2;1;70;76;52;48;908526;1;;2;52;4;;3;2;1;;2;;;;;;;;;;;1;2;;52;58;58;1;2;5221;10;76;1280.308341
5582921;1;2;1;70;76;50;48;800000;1;;2;42;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;32;45;1;2;4771;10;76;1301.3391058
5582926;1;1;1;70;76;8;48;1000000;1;;2;8;1;;3;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;76;1318.6131172
5582926;1;2;1;70;76;30;48;1000000;1;;2;30;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;76;1318.6131172
5582927;1;4;1;70;76;4;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;76;1146.11819
5582928;1;2;1;70;76;52;48;908526;1;;2;75;3;;1;2;1;;1;2;;;1;;;;;;;;2;;97;45;54;1;2;9700;10;76;1070.1496561
5582937;1;2;1;70;76;40;48;908526;1;;2;99;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;55;1;2;9700;10;76;1030.3736821
5582938;1;2;1;70;76;4;48;900000;1;;2;8;1;;3;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;76;1252.2597254
5582941;1;3;1;70;76;4;40;908526;1;;2;19;4;;9;2;4;;2;;;;;;;;;;;1;1;20000;36;57;39;1;1;3600;10;76;1200.6113699
5582945;1;1;1;70;76;24;48;1100000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;19;13;1;2;8511;10;76;958.82454625
5582946;1;3;1;70;76;26;48;908526;1;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;59;54;1;2;9700;10;76;917.4766385
5582949;1;1;1;70;76;8;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;38;45;99;1;1;3811;10;76;1736.5184251
5582949;1;2;1;70;76;3;48;908526;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;600000;81;62;62;1;1;8130;10;76;1736.5184251
5582949;1;5;1;70;76;96;48;910000;1;;2;72;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;45;1;2;5619;10;76;1736.5184251
5582954;1;1;1;70;76;16;48;1900000;1;;2;16;1;;4;2;2;;2;;;;;;;;;;;1;2;;41;97;95;1;2;4111;10;76;1049.4757023
5582961;1;6;1;70;76;26;48;908526;1;;2;60;4;;1;2;1;;2;;;;;;;;;;;1;2;;97;79;55;1;2;9700;10;76;1585.0170391
5582968;1;3;1;70;76;12;48;1100000;1;;2;12;3;;2;2;2;;2;;;;;;;;;;;1;2;;97;59;59;1;1;9700;10;76;1221.8285257
5582969;1;1;1;70;76;4;48;908526;1;;2;52;1;;6;2;4;;2;;;;;;;;;;;1;2;;22;90;90;1;1;2229;10;76;938.15059238
5582971;1;1;1;70;76;52;48;908526;3;;2;24;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;10;76;1204.3770308
5582974;1;4;1;70;76;16;48;1040000;3;;2;16;5;;2;2;4;;2;;;;;;;;;;;1;2;;47;54;45;1;2;4721;10;76;1187.3339427
5582974;1;5;1;70;76;1;48;908526;1;;2;4;4;;2;2;4;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;10;76;1187.3339427
5582975;1;2;1;70;76;4;48;600000;1;;2;2;1;;4;2;4;;2;;;;;;;;;;;1;1;400000;10;45;45;1;1;1081;10;76;1683.5409755
5582977;1;2;1;70;76;1;84;960000;8;;1;;;;;;;;;;.;.;;;;;;;;;;.;;62;;1;1;;10;76;1225.0509847
5582994;1;1;1;70;76;24;48;910000;1;;2;156;2;;9;2;8;;2;;;;;;;;;;;1;2;;85;53;32;1;2;8530;10;76;1303.530193
5583013;1;4;1;70;76;156;48;3000000;1;;2;156;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;08;13;1;2;8544;10;76;994.75890782
5583024;1;1;1;70;76;52;48;908526;1;;2;1;1;;5;2;1;;1;1;;;;;;;;;;1;1;200000;33;87;87;1;2;3311;10;76;1317.8932279
5583032;1;1;1;70;76;8;48;908526;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;11;84;84;1;1;1104;10;76;1336.3760945
5583032;1;3;1;70;76;20;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;76;1336.3760945
5583034;1;2;1;70;76;2;24;450000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;560000;47;45;45;1;1;4773;10;76;938.15059238
5583425;1;1;1;70;05;60;48;908526;1;;2;68;1;;6;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;10;05;1501.3607174
5583451;1;2;1;70;05;20;48;908526;1;;2;60;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;05;1211.9485702
5583452;1;2;1;70;05;4;48;908526;1;;2;8;1;;8;2;7;;2;;;;;;;;;;;1;2;;14;97;92;1;1;1410;10;05;1208.3706552
5583459;1;1;1;70;05;96;48;3000000;2;;2;96;2;;9;2;1;;2;;;;;;;;;;;1;2;;71;19;19;1;2;7112;10;05;1117.305358
5583467;1;2;1;70;11;12;30;2000000;4;;2;10;4;;1;2;2;;2;;;;;;;;;;;1;1;1000000;49;45;21;1;1;4921;10;11;2940.6022757
5583478;1;2;1;70;13;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;84;;1;1;;10;13;576.78563523
5583481;1;3;1;70;13;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;13;532.61774901
5583487;1;2;1;70;13;72;48;1000000;1;;2;72;1;;3;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5619;10;13;516.82907448
5583488;1;4;1;70;13;8;48;600000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4711;10;13;309.38070553
5583489;1;4;1;70;13;12;48;908526;1;;2;12;1;;7;2;1;;2;;;;;;;;;;;1;2;;42;55;55;1;1;4290;10;13;633.06941022
5583491;1;5;1;70;13;16;40;908526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;13;655.81605699
5583502;1;3;1;70;13;56;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;01;;1;2;;10;13;447.68211248
5583506;1;4;1;70;13;72;48;1600000;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;02;02;1;2;1040;10;13;519.95694371
5583510;1;6;1;70;13;48;48;908000;1;;2;96;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8610;10;13;392.71543813
5583513;1;3;1;70;13;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;1;;10;13;429.04278036
5583529;1;2;1;70;13;4;48;1500000;1;;2;60;1;;4;2;2;;2;;;;;;;;;;;1;2;;86;06;06;1;1;8622;10;13;475.59782922
5583540;1;3;1;70;13;52;48;1200000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;19;19;1;2;8530;10;13;368.28073436
5583542;1;1;1;70;13;28;40;908526;1;;2;28;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;33;33;1;2;8621;10;13;521.81896088
5583617;1;2;1;70;17;48;48;908526;1;;2;96;1;;9;2;4;;2;;;;;;;;;;;1;2;;43;87;87;1;2;4322;10;17;187.72944833
5583628;1;1;1;70;17;25;48;908526;1;;2;72;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;10;17;307.45418669
5583638;1;1;1;70;17;28;48;908526;1;;2;28;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;17;301.84235402
5583642;1;3;1;70;17;40;48;908526;1;;2;40;4;;2;2;1;;2;;;;;;;;;;;1;2;;74;16;16;1;2;7410;10;17;187.72944833
5583727;1;4;1;70;23;3;48;908526;1;;2;3;1;;3;2;2;;2;;;;;;;;;;;1;1;860000;41;95;95;1;1;4111;10;23;212.85629734
5583736;1;3;1;70;23;20;48;800000;1;;2;69;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;45;53;1;2;8891;10;23;100.38102077
