DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5575726;1;2;1;70;;1;6;48;1200000;1;;2;7;1;;5;2;1;;2;;;;;;;;;;;1;2;;42;19;19;1;1;10;4210;66;1366.3855507
5575756;1;1;1;70;;1;3;48;800000;1;;2;5;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;1;10;4711;66;1366.3855507
5575864;1;1;1;70;;1;1;48;98;4;;2;156;4;;2;2;1;;2;;;;;;;;;;;1;2;;56;97;53;1;1;10;5619;76;1319.9926041
5575866;1;2;1;70;;1;16;48;908526;1;;2;204;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;53;54;1;2;10;9700;76;1118.2382433
5575874;1;1;1;70;;1;8;60;2000000;1;;2;24;2;;9;2;1;;3;;;YA ES PENSIONADO;;;;;;;1;;2;;84;58;58;1;1;10;8423;76;1906.7511041
5575875;1;1;1;70;;1;50;12;400000;2;;2;52;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;60;55;1;2;10;8530;76;1868.272898
5575884;1;6;1;70;;1;1;36;800000;1;;2;17;1;;2;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;76;2380.3849097
5575884;1;9;1;70;;1;8;60;908526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;1;98;41;95;95;1;1;10;4111;76;2380.3849097
5575888;1;3;1;70;;1;26;48;900000;1;;2;4;8;;6;2;1;;2;;;;;;;;;;;1;1;300000;01;95;62;1;2;10;0113;76;1615.6246206
5576010;1;2;1;70;;1;6;48;1600000;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;2;;69;39;39;1;1;10;6920;18;680.00609217
5576013;1;2;1;70;;1;20;40;2700000;2;;2;96;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;12;12;1;2;10;8412;18;680.00609217
5576032;1;1;1;70;;1;4;48;500000;3;;2;5;3;;2;2;1;;2;;;;;;;;;;;1;1;300000;97;54;54;1;1;10;9700;18;680.00609217
5576036;1;1;1;70;;1;3;49;500000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;41;95;95;1;1;10;4111;18;680.00609217
5576036;1;2;1;70;;1;2;45;300000;3;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;80000;81;54;54;1;1;10;8121;18;680.00609217
5576039;1;2;1;70;;1;4;48;800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;18;680.00609217
5576041;1;3;1;70;;1;6;46;500000;4;;2;9;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;18;680.00609217
5576048;1;2;1;70;;1;44;40;900000;1;;2;44;5;;2;2;2;;2;;;;;;;;;;;1;2;;56;45;51;1;2;10;5630;18;680.00609217
5576052;1;1;1;70;;1;5;40;800000;1;;2;15;1;;3;2;1;;2;;;;;;;;;;;1;2;;85;53;53;1;1;10;8530;18;680.00609217
5576055;1;2;1;70;;1;66;48;908526;1;;2;70;1;;6;2;1;;2;;;;;;;;;;;1;2;;49;98;00;1;2;10;4923;18;680.00609217
5576055;1;3;1;70;;1;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;18;680.00609217
5576055;1;6;1;70;;1;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;1;10;;18;680.00609217
5576056;1;2;1;70;;1;20;40;908526;1;;2;20;1;;8;2;1;;2;;;;;;;;;;;1;2;;84;32;32;1;2;10;8412;18;680.00609217
5576060;1;1;1;70;;1;40;30;900000;1;;2;40;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;95;54;1;2;10;9700;18;680.00609217
5576068;1;1;1;70;;1;48;48;1500000;2;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;05;57;1;2;10;9602;18;680.00609217
5576080;1;1;1;70;;1;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;10;;18;680.00609217
5576100;1;2;1;70;;1;4;48;700000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;908526;56;45;53;1;1;10;5611;18;680.00609217
5576102;1;2;1;70;;1;48;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;2;10;;18;680.00609217
5576103;1;3;1;70;;1;4;48;1500000;2;;2;4;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;32;45;1;1;10;4771;18;680.00609217
5576115;1;2;1;70;;1;4;40;250000;4;;2;5;4;;2;2;1;;;;;;;;;;;;;1;1;50000;01;61;61;1;1;10;0161;18;680.00609217
5576128;1;9;1;70;;1;9;44;500000;8;;2;10;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;62;95;1;1;10;4112;20;1192.236585
5576134;1;2;1;70;;1;2;40;300000;1;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;10;9700;20;1820.4330559
5576144;1;2;1;70;;1;36;40;900000;1;;2;156;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;45;59;1;2;10;8691;20;1633.8861473
5576146;1;1;1;70;;1;30;40;800000;2;;2;52;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;39;55;1;2;10;8530;20;1787.0790234
5576168;1;5;1;70;;1;6;40;400000;3;;2;3;3;;1;2;7;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;20;1131.2201046
5576176;1;1;1;70;;1;24;40;900000;1;;2;24;3;;2;2;1;;2;;;;;;;;;1;;;2;;97;98;98;1;2;10;9700;20;1443.68886
5576183;1;2;1;70;;1;12;40;600000;4;;2;12;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4112;20;1401.8498871
5576196;1;2;1;70;;1;120;48;904000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;2;10;8412;20;1370.8674941
5576197;1;2;1;70;;1;12;48;1200000;1;;2;52;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;45;53;1;1;10;5619;20;1616.2665091
5576208;1;2;1;70;;1;48;44;908000;1;;2;60;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;45;33;1;2;10;4711;20;1565.8993431
5576214;1;1;1;70;;1;96;48;600000;4;;2;96;4;;2;2;8;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;20;1791.513695
5576214;1;3;1;70;;1;40;40;700000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;10;;20;1791.513695
5576215;1;2;1;70;;1;12;48;908000;1;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;1;10;9700;20;1787.0790234
5576216;1;2;1;70;;1;48;48;904000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;58;58;1;2;10;4723;20;884.60450016
5576219;1;1;1;70;;1;40;40;600000;4;;2;4;4;;2;2;7;;2;;;;;;;;;;;1;2;;41;99;95;1;2;10;4111;20;1373.2391337
5576224;1;1;1;70;;1;4;40;1000000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;10;4923;20;1184.6299798
5576224;1;2;1;70;;1;130;40;900000;2;;2;130;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8513;20;1184.6299798
5576224;1;3;1;70;;1;104;40;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;10;;20;1184.6299798
5576240;1;1;1;70;;1;16;40;1600000;2;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;2;10;6910;20;1412.706467
5576242;1;2;1;70;;1;2;24;500000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5619;20;1546.5578229
5576249;1;2;1;70;;1;12;40;600000;4;;2;16;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;55;95;1;1;10;4112;20;902.5356751
5576250;1;1;1;70;;1;10;40;500000;3;;2;40;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;20;1455.8052822
5576252;1;2;1;70;;1;12;44;300000;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;20;936.18825567
5576258;1;1;1;70;;1;6;48;900000;8;;2;6;1;;6;2;1;;2;;;;;;;;;;;1;2;;49;62;58;1;1;10;4923;20;915.89842987
5576260;1;1;1;70;;1;78;44;600000;3;;2;78;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;20;902.5356751
5576268;1;3;1;70;;1;24;40;1000000;1;;2;24;1;;7;2;1;;2;;;;;;;;;;;1;2;;56;02;02;1;2;10;5629;20;1448.3918155
5576271;1;2;1;70;;1;2;44;800000;1;;2;36;4;;1;2;1;;2;;;;;;;;;;;1;2;;92;03;45;1;1;10;9200;20;1592.0471744
5576272;1;2;1;70;;1;180;48;1800000;4;;2;80;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;20;1131.9930302
5576280;1;3;1;70;;1;24;30;900000;1;;2;40;1;;4;2;4;;2;;;;;;;;;;;1;2;;49;53;21;1;2;10;4923;20;1401.8498871
5576292;1;2;1;70;;1;160;48;904000;4;;2;160;4;;2;2;1;;2;;;;;;;;;;;1;2;;61;53;38;1;2;10;6190;20;959.93418333
5576325;1;1;1;70;;1;22;20;900000;3;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;54;53;1;2;10;8891;20;860.69670226
5576330;1;1;1;70;;1;94;40;904000;3;;2;160;4;;2;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;2;10;5611;20;1321.997179
5576333;1;4;1;70;;1;48;48;900000;2;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;85;39;13;1;2;10;8511;20;1596.8817361
5576338;1;4;1;70;;1;48;48;700000;4;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;77;45;1;2;10;4792;20;665.70008043
5576350;1;1;1;70;;1;24;48;100000;3;;2;150;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;20;1660.1063644
5576350;1;7;1;70;;1;1;48;100000;3;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;20;1660.1063644
5576353;1;1;1;70;;1;3;48;1000000;1;;2;58;4;;5;2;1;;2;;;;;;;;;1;;;2;;86;59;59;1;1;10;8621;20;1676.9849625
5576355;1;2;1;70;;1;200;48;700000;1;;2;210;2;;9;2;1;;2;;;;;;;;;;;1;2;;61;33;44;1;2;10;6120;20;1565.8993431
5576379;1;1;1;70;05;1;8;48;3000000;5;;2;36;1;;9;2;1;;1;1;;;;;1;;;;;;2;;41;03;95;1;1;10;4112;05;1208.3706552
5576393;1;1;1;70;05;1;78;48;908526;1;;2;72;1;;2;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;2;10;1410;05;1208.3706552
5576399;1;1;1;70;05;1;52;48;1500000;1;;2;259;1;;7;2;2;;2;;;;;;;;;;;1;2;;45;32;39;1;2;10;4520;05;2062.3567286
5576405;1;2;1;70;05;1;104;24;908526;1;;2;104;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;05;1243.7088141
5576405;1;3;1;70;05;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;10;;05;1243.7088141
5576414;1;3;1;70;05;1;56;48;908000;1;;2;70;1;;3;2;1;;2;;;;;;;;;;;1;2;;31;81;81;1;2;10;3110;05;1283.5839768
5576415;1;1;1;70;05;1;40;48;1800000;1;;2;52;1;;9;1;2;;2;;;;;;;;;;;1;1;1000000;46;45;45;1;2;10;4649;05;1405.9372884
5576417;1;3;1;70;05;1;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;05;672.65411505
5576424;1;1;1;70;05;1;4;48;1500000;2;;2;24;2;;9;2;1;;3;;;;;;;;;;;1;2;;84;39;21;1;1;10;8423;05;1374.1770446
5576428;1;3;1;70;05;1;104;48;908526;2;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;58;58;1;2;10;4759;05;1359.4149016
5576431;1;1;1;70;05;1;1;48;1200000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;45;44;1;1;10;6820;05;1210.8376601
5576438;1;1;1;70;05;1;36;48;1300000;1;;2;36;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;21;30;1;2;10;4772;05;1208.3706552
5576445;1;1;1;70;05;1;8;48;1600000;1;;2;78;1;;5;2;1;;1;2;;;1;;;;;;;;2;;16;39;39;1;1;10;1610;05;1334.6193033
5576453;1;2;1;70;05;1;4;48;908526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;514000;23;97;89;1;1;10;2395;05;1660.6499576
5576454;1;2;1;70;05;1;28;48;908526;1;;2;28;1;;3;2;8;;2;;;;;;;;;;;1;2;;55;53;54;1;2;10;5511;05;1334.6193033
5576454;1;3;1;70;05;1;2;48;908526;1;;2;20;1;;3;2;7;;2;;;;;;;;;;;1;1;100000;55;95;62;1;1;10;5511;05;1334.6193033
5576455;1;2;1;70;05;1;52;48;908526;1;;2;104;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;57;50;1;2;10;5630;05;1507.8778667
5576486;1;3;1;70;13;1;44;48;908526;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;22;39;39;1;2;10;2229;13;370.14275153
5576495;1;1;1;70;17;1;12;48;908526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;17;238.05719046
5576495;1;2;1;70;17;1;32;48;908526;1;;2;32;1;;6;2;1;;2;;;;;;;;;;;1;2;;25;97;97;1;2;10;2511;17;238.05719046
5576512;1;1;1;70;19;1;40;40;500000;3;;2;104;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;19;154.86293465
5576517;1;1;1;70;19;1;24;44;908526;1;;2;72;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;19;116.98516032
5576526;1;3;1;70;19;1;48;40;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;10;;19;134.26894061
5576538;1;1;1;70;19;1;4;24;450000;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;350000;97;54;54;1;1;10;9700;19;84.371818355
5576539;1;1;1;70;19;1;4;40;1600000;4;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;300000;42;95;95;1;1;10;4210;19;155.46908173
5576541;1;2;1;70;19;1;52;48;908000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;96;57;57;1;2;10;9602;19;139.75336972
5576542;1;2;1;70;19;1;20;45;908500;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;19;125.20098198
5576544;1;1;1;70;19;1;104;40;908560;1;;2;250;4;;9;2;1;;2;;;;;;;;;;;1;2;;36;39;39;1;2;10;3600;19;111.5007312
5576545;1;5;1;70;19;1;4;44;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;10;;19;166.11152952
5576552;1;3;1;70;19;1;52;40;908560;1;;2;54;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4724;19;117.62677177
5576553;1;1;1;70;19;1;168;40;908560;3;;2;170;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;2;10;8121;19;98.771872858
5576562;1;1;1;70;19;1;104;40;908560;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5611;19;197.53080345
5576562;1;2;1;70;19;1;156;40;908560;1;;2;156;1;;5;2;1;;2;;;;;;;;;;;1;2;;93;45;33;1;2;10;9321;19;197.53080345
5576563;1;3;1;70;19;1;48;40;900000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;58;55;1;2;10;8610;19;174.09796151
5576577;1;5;1;70;19;1;16;44;1000000;1;;2;72;1;;3;2;1;;2;;;;;;;;;;;1;2;;96;57;57;1;2;10;9602;19;140.3595168
5576579;1;1;1;70;20;1;8;48;900000;1;;2;8;1;;5;2;7;;2;;;;;;;;;;;1;2;;47;03;03;1;1;10;4723;20;147.7345949
5576584;1;1;1;70;20;1;30;48;908000;1;;2;30;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5619;20;200.525066
5576595;1;1;1;70;20;1;20;48;1800000;1;;2;12;1;;9;2;7;;2;;;;;;;;;;;1;2;;65;19;19;1;2;10;6522;20;253.60223478
5576613;1;4;1;70;41;1;48;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;10;;41;148.32066089
5576616;1;1;1;70;41;1;48;48;908000;4;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;10;8121;41;189.02547176
5576619;1;3;1;70;41;1;48;48;908000;1;;2;48;1;;9;2;7;;2;;;;;;;;;;;1;2;;49;39;59;1;2;10;4921;41;174.31994054
5576623;1;5;1;70;44;1;192;48;950000;1;;2;192;1;;8;2;1;;2;;;;;;;;;;;1;2;;38;39;39;1;2;10;3811;44;215.39349546
5576624;1;1;1;70;44;1;96;48;350000;4;;2;96;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;53;56;1;2;10;9601;44;192.41235553
5576624;1;5;1;70;44;1;48;48;600000;4;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4789;44;192.41235553
5576630;1;2;1;70;44;1;96;48;900000;1;;2;96;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;37;45;1;2;10;4775;44;135.25677026
5576635;1;3;1;70;44;1;96;48;950900;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;62;;1;2;10;;44;108.41143587
5576636;1;2;1;70;44;1;8;48;400000;3;;2;28;4;;4;2;1;;2;;;;;;;;;;;1;2;;56;54;53;1;1;10;5619;44;145.23439729
5576642;1;2;1;70;47;1;104;48;1500000;1;;2;52;2;;9;2;2;;2;;;;;;;;;;;1;2;;85;42;13;1;2;10;8530;47;275.66456648
5576644;1;4;1;70;47;1;4;48;2500000;1;;2;52;4;;1;2;2;;2;;;;;;;;;;;1;2;;42;50;95;1;1;10;4210;47;117.7104182
5576648;1;1;1;70;47;1;52;48;908526;1;;2;192;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;39;33;1;2;10;4741;47;210.24725706
5576649;1;1;1;70;47;1;52;48;1400000;1;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;55;58;58;1;2;10;5511;47;270.51465341
5576654;1;2;1;70;47;1;8;48;908526;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;10;;47;286.24053965
5576655;1;2;1;70;47;1;4;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;58;58;1;1;10;8544;47;208.70105664
5576665;1;3;1;70;50;1;104;48;2000000;1;;2;104;4;;6;2;1;;2;;;;;;;;;;;1;2;;94;19;19;1;2;10;9499;50;236.52117238
5576670;1;2;1;70;50;1;4;40;1200000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;69;12;12;1;1;10;6910;50;156.59339925
5576689;1;3;1;70;54;1;6;48;6000000;4;;2;8;4;;9;2;3;;2;;;;;;;;;;;1;2;;86;06;06;1;1;10;8610;54;373.24899587
5576699;1;1;1;70;54;1;200;48;2500000;1;;2;200;1;;9;2;2;;2;;;;;;;;;;;1;2;;42;02;02;1;2;10;4210;54;373.24899587
5576701;1;1;1;70;54;1;2;70;600000;4;;2;2;4;;1;2;4;;2;;;;;;;;;;;1;1;600000;82;99;99;1;1;10;8292;54;595.20294531
5576709;1;4;1;70;54;1;15;48;1000000;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;58;45;1;2;10;4711;54;294.16529889
5576715;1;3;1;70;54;1;8;50;700000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;97;95;1;1;10;4111;54;448.78614073
5576720;1;1;1;70;54;1;8;48;900000;1;;2;4;4;;1;2;2;;2;;;;;;;;;;;1;1;98;53;37;37;1;1;10;5320;54;400.15328711
5576724;1;1;1;70;63;1;50;45;908526;1;;2;65;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;10;4755;63;269.25379235
5576727;1;2;1;70;63;1;52;72;99;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;12000;56;53;53;1;2;10;5630;63;86.611537932
5576731;1;2;1;70;63;1;72;48;1000000;1;;2;72;1;;3;2;2;;2;;;;;;;;;;;1;2;;46;11;33;1;2;10;4631;63;235.07455178
5576740;1;1;1;70;63;1;4;48;908526;1;;2;154;1;;4;2;8;;2;;;;;;;;;;;1;2;;47;45;40;1;1;10;4711;63;207.13145529
5576742;1;1;1;70;63;1;2;48;908526;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;1200000;41;93;93;1;1;10;4111;63;214.19187257
5576743;1;2;1;70;63;1;2;24;908526;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;81;62;62;1;1;10;8130;63;133.74765384
5576746;1;2;1;70;63;1;3;20;900000;1;;2;11;4;;1;2;1;;2;;;;;;;;;;;1;2;;74;19;19;1;1;10;7490;63;82.090974382
5576754;1;3;1;70;63;1;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;10;;63;205.30644496
5576759;1;2;1;70;63;1;32;54;2800000;1;;2;32;1;;4;2;8;;2;;;;;;;;;;;1;2;;41;02;02;1;2;10;4111;63;139.34004139
5576761;1;1;1;70;63;1;52;24;1500000;1;;2;72;1;;2;2;4;;2;;;;;;;;;;;1;2;;86;06;06;1;2;10;8622;63;119.89348314
5576764;1;2;1;70;63;1;52;48;908526;4;;2;24;4;;1;2;4;;2;;;;;;;;;;;1;2;;31;81;81;1;2;10;3110;63;124.58535882
5576772;1;1;1;70;63;1;16;54;1200000;4;;2;32;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;63;243.84037667
5576772;1;3;1;70;63;1;16;48;900000;1;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;33;1;2;10;5613;63;243.84037667
5576783;1;3;1;70;63;1;2;48;1500000;1;;2;2;1;;9;2;2;;2;;;;;;;;;;;1;1;1600000;82;38;38;1;1;10;8220;63;144.15308499
5576786;1;2;1;70;68;1;40;48;2000000;4;;2;40;1;;7;2;1;;1;2;;;1;;;;;;;;2;;42;02;02;1;2;10;4210;68;439.81182355
5576801;1;1;1;70;68;1;40;48;1000000;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;54;54;1;2;10;8891;68;393.40589006
5576801;1;2;1;70;68;1;12;48;1000000;1;;2;40;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;68;393.40589006
5576805;1;3;1;70;68;1;2;48;908600;1;;2;104;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;45;33;1;1;10;5611;68;732.40413372
5576807;1;2;1;70;68;1;1;48;2200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;05;;1;1;10;;68;575.43370737
5576810;1;6;1;70;68;1;6;48;908526;1;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;10;5629;68;622.64952055
5576819;1;1;1;70;68;1;2;48;900000;1;;2;2;1;;3;2;8;;2;;;;;;;;;;;1;1;850000;56;53;33;1;1;10;5630;68;441.54151285
5576828;1;4;1;70;70;1;20;48;908526;4;;2;96;8;;2;2;1;;2;;;;;;;;;;;1;2;;01;98;62;1;2;10;0144;70;187.94841515
5576833;1;2;1;70;70;1;20;48;1500000;1;;2;52;5;;2;2;1;;2;;;;;;;;;;;1;2;;56;40;51;1;2;10;5611;70;121.10983451
5576834;1;2;1;70;70;1;4;48;908526;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;16;45;1;1;10;4792;70;183.32519825
5576840;1;3;1;70;70;1;4;40;800000;1;;2;30;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4112;70;161.26293055
5576847;1;2;1;70;76;1;25;48;900000;3;;2;4;4;;1;2;8;;2;;;;;;;;;;;1;1;50000;47;54;45;1;2;10;4729;76;1508.7289179
5576849;1;4;1;70;76;1;1;48;908526;1;;2;44;1;;7;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;1;10;5210;76;1046.5620857
5576855;1;2;1;70;76;1;24;48;908526;1;;2;28;1;;4;2;1;;2;;;;;;;;;;;1;2;;78;33;39;1;2;10;7810;76;1042.0348884
5576904;1;2;1;70;;1;96;48;1300000;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;10;4729;76;2303.8080416
5576906;1;4;1;70;;1;20;48;500000;4;;2;20;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;76;2212.9720616
5576917;1;2;1;70;;1;4;48;1200000;1;;2;30;1;;5;2;1;;2;;;;;;;;;;;1;2;;52;32;32;1;1;10;5229;76;2462.1906254
5576918;1;2;1;70;;1;48;40;2700000;2;;2;96;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;31;1;2;10;8411;76;1806.507192
5576918;1;3;1;70;;1;12;48;1800000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;1;10;;76;1806.507192
5577000;1;1;1;70;;1;36;48;1000000;1;;2;156;1;;9;2;2;;2;;;;;;;;;;;1;2;;72;34;34;1;2;10;7210;50;915.06282823
5577003;1;2;1;70;;1;4;45;900000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;900000;41;95;95;1;1;10;4111;50;1044.9005878
5577028;1;2;1;70;;1;12;48;908000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;50;716.28906921
5577034;1;2;1;70;;1;2;48;900000;4;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;1;400000;01;62;62;1;1;10;0121;50;1165.0458875
5577052;1;3;1;70;;1;4;48;1500000;4;;2;4;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;15;15;1;1;10;8412;54;714.88824389
5577059;1;3;1;70;;1;12;48;900000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;54;451.65056315
5577060;1;2;1;70;;1;3;45;500000;4;;2;7;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;62;62;1;1;10;0161;54;601.94459002
5577065;1;1;1;70;;1;52;48;2500000;1;;2;53;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;2;10;4210;54;936.80487653
5577070;1;1;1;70;;1;3;48;350000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;61;61;1;1;10;0111;54;565.86503484
5577072;1;4;1;70;;1;5;48;500000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;62;;1;1;10;;54;437.92676806
5577075;1;2;1;70;;1;1;50;400000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;01;62;62;1;1;10;0161;54;535.77008688
5577077;1;3;1;70;;1;12;48;800000;1;;2;15;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;54;576.02692688
