directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
103628;1;1;13;85;8530;2;30;30; ; ;2500000; ; ;9;7;1;3;1;05;17;17;543,133141628737
103629;1;1;53;56;5619;4;20;0;6;1; ;0;1;1;6;2; ;1;05;15;15;58,8662485841724
103634;1;1;45;47;4754;1;48;30;6;1;300000; ; ;3;7;2; ;1;05;23;23;140,759482661399
103634;1;2;57;96;9602;4;40;20;6;1; ;50000;1;1;1;2; ;1;05;23;23;140,759482661399
103637;1;2;08;62;6201;1;48;48; ; ;2200000; ; ;4;7;1;1;1;05;11;11;4342,73343141283
103640;1;1;03;62;6202;1;40;40; ; ;980000; ; ;5;7;1;1;1;05;08;08;547,953561333432
103640;1;2;57;96;9602;4;30;6;6;1; ;0;1;1;1;2; ;1;05;08;08;547,953561333432
103640;1;3;03;01;0145;1;48;48; ; ;980000; ; ;9;7;1;1;1;05;08;08;547,953561333432
103641;1;1;12;84;8424;2;48;48; ; ;7000000; ; ;9;7;1;2;1;05;18;18;69,9378998993975
103642;1;1;98;49;4921;4;70;36;6;1; ;0;1;1;4;2; ;1;05;15;15;96,5224831374491
103644;1;1;11;45;4511;1;48;48; ; ;3600000; ; ;8;7;1;2;1;05;17;17;500,0152825975
103644;1;2;30;10;1040;1;48;48; ; ;7000000; ; ;9;7;1;2;1;05;17;17;500,0152825975
103648;1;1;16;74;7410;4;50;50; ; ; ;800000;1;1;7;2; ;1;05;18;18;112,797644324016
103651;1;1;21;85;8530;1;48;48; ; ; ; ; ;9;7;1;2;1;05;17;17;383,792681300921
103653;1;2;38;82;8220;1;48;48; ; ;877802; ; ;9;7;1;1;1;05;17;17;166,607465032227
103659;1;1;53;56;5619;4;30;20;7; ; ;200000;1;2;1;2; ;1;05;17;17;275,991567384785
103659;1;2;05;56;5619;4;30;20;7; ; ;200000;1;2;1;2; ;1;05;17;17;275,991567384785
103663;1;1;40;46;4631;1;48;48; ; ;2000000; ; ;9;7;1;1;1;05;52;52;274,068416266077
103665;1;1;14;94;9491;1;60;60; ; ;1000000; ; ;9;7;1;1;1;05;63;63;137,56212400316
103665;1;4;16;74;7410;4;44;44; ; ; ;500000;1;1;1;2; ;1;05;63;63;137,56212400316
103666;1;1;12;84;8424;2;48;48; ; ;6700000; ; ;9;7;1;1;1;05;18;18;121,629951205541
103668;1;1;77;10;1081;5;55;38;6;1; ;2300000;1;3;7;1;2;1;05;15;15;109,894702032029
103668;1;2;77;10;1081;6;38;20;6;1; ; ; ;3;7;2; ;1;05;15;15;109,894702032029
103668;1;3;77;10;1081;6;20;10;6;1; ; ; ;3;7;2; ;1;05;15;15;109,894702032029
103670;1;1;84;10;1082;1;48;48; ; ;1113000; ; ;9;7;1;1;1;05;17;17;577,888136266927
103670;1;2;97;47;4711;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;17;17;577,888136266927
103672;1;1;50;56;5611;4;74;30;6;1; ;0;1;1;7;2; ;1;05;47;47;137,858790233295
103679;1;1;45;47;4792;4;35;15;6;1; ;0;1;1;2;2; ;1;05;23;23;268,230666701135
103680;1;2;44;62;6201;1;50;50; ; ;900000; ; ;7;7;1;1;1;05;18;18;36,2590585280724
103683;1;1;98;49;4923;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;13;13;384,140517788584
103683;1;2;53;85;8530;1;48;0;6;1;1060000; ; ;9;7;1;1;1;05;13;13;384,140517788584
103684;1;1;41;47;4719;4;54;54; ; ; ;1200000;1;2;7;2; ;1;05;50;50;155,07114612214
103684;1;2;45;47;4719;6;54;54; ; ; ; ; ;2;7;2; ;1;05;50;50;155,07114612214
103686;1;1;95;41;4111;4;60;30;6;1; ;600000;1;1;2;2; ;1;05;41;41;90,3246062255527
103686;1;2;39;86;8621;1;48;30;6;1;1200000; ; ;8;7;1;2;1;05;41;41;90,3246062255527
103688;1;3;58;80;8010;1;48;48; ; ;1300000; ; ;9;7;1;2;1;05;41;41;111,05579499942
103690;1;1;95;31;3110;1;48;36;6;1;877803; ; ;9;7;1;1;1;05;63;63;259,775645727197
103690;1;2;45;47;4723;1;60;48;6;1;877803; ; ;9;7;1;1;1;05;63;63;259,775645727197
103694;1;1;12;69;6910;1;48;48; ; ;7000000; ; ;9;7;1;1;1;05;18;18;188,319021004227
103696;1;2;12;84;8412;2;48;0;7; ; ; ; ;9;7;1;2;1;05;20;20;47,6526008753868
103697;1;1;98;49;4921;4;40;0;6;1; ;0;1;1;4;2; ;1;05;18;18;50,6047249169687
103700;1;1;58;68;6820;1;48;48; ; ;980657; ; ;5;7;1;1;1;05;15;15;64,9005005898215
103700;1;2;94;32;3290;4;8;0;7; ; ;60000;1;3;7;2; ;1;05;15;15;64,9005005898215
103705;1;1;79;14;1410;4;90;0;6;1; ;1200000;1;1;1;2; ;1;05;54;54;154,567187462506
103705;2;1;45;47;4781;4;42;0;6;1; ;150000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;2;2;45;47;4781;4;49;0;6;1; ;150000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;3;1;97;52;5224;4;42;40;6;1; ;240000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;4;1;45;47;4781;4;72;50;6;1; ;450000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;4;2;53;56;5619;4;56;40;6;1; ;450000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;5;1;53;56;5619;4;70;60;6;1; ;300000;1;1;6;2; ;1;05;54;54;154,567187462506
103705;5;2;53;56;5619;4;70;60;6;1; ;300000;1;1;6;2; ;1;05;54;54;154,567187462506
103707;1;1;21;45;4520;4;48;0;6;1; ;0;1;1;7;2; ;1;05;54;54;98,1949694302143
103707;1;2;77;56;5619;4;21;21; ; ; ;35000;1;1;1;2; ;1;05;54;54;98,1949694302143
103707;1;3;11;69;6920;4;48;0;6;1; ;0;1;1;7;2; ;1;05;54;54;98,1949694302143
103712;1;1;41;47;4761;4;60;6;6;1; ;0;1;2;7;2; ;1;05;17;17;232,55649300729
103712;1;2;41;47;4761;4;60;6;6;1; ;0;1;2;7;2; ;1;05;17;17;232,55649300729
103712;1;3;98;49;4921;4;50;0;6;1; ;0;1;1;4;2; ;1;05;17;17;232,55649300729
103714;1;3;62;01;0123;1;60;60; ; ; ; ; ;2;8;1;1;1;05;76;76;751,433887517248
103715;1;1;84;49;4921;1;48;0;6;1;0; ; ;4;7;2; ;1;05;17;17;282,730217205862
103716;1;1;12;84;8424;2;48;48; ; ;500000; ; ;9;7;1;1;1;05;76;76;2037,41317298528
103716;1;2;43;46;4631;1;45;45; ; ;10000000; ; ;2;1;1;1;1;05;76;76;2037,41317298528
103721;1;1;12;84;8415;2;48;48; ; ;7000000; ; ;9;7;1;2;1;05;18;18;102,813729402023
103721;1;2;37;85;8530;1;48;20;6;1;1000000; ; ;5;7;1;1;1;05;18;18;102,813729402023
103722;1;1;45;47;4754;4;48;2;6;1; ;300000;1;2;7;2; ;1;05;50;50;192,907636472
103722;1;2;45;47;4754;6;36;3;6;1; ; ; ;2;7;2; ;1;05;50;50;192,907636472
103727;1;1;79;14;1410;1;40;12;7; ; ; ; ;3;7;2; ;1;05;44;44;157,169209707461
103728;1;2;41;47;4789;4;40;10;6;1; ;150000;1;1;6;2; ;1;05;08;08;824,117591557452
103728;1;3;03;62;6201;1;48;48; ; ;980000; ; ;4;2;1;1;1;05;08;08;824,117591557452
103728;1;4;05;86;8691;1;48;48; ; ;1200000; ; ;5;7;1;1;1;05;08;08;824,117591557452
103728;1;5;53;56;5619;4;14;8;6;1; ;0;1;1;1;2; ;1;05;08;08;824,117591557452
103728;1;6;15;73;7310;1;48;30;6;1;2500000; ; ;5;7;2; ;1;05;08;08;824,117591557452
103730;1;1;79;95;9529;4;48;10;6;1; ;0;1;2;7;2; ;1;05;76;76;763,648248574514
103731;1;3;98;49;4921;4;78;18;6;1; ;300000;1;1;4;2; ;1;05;18;18;57,3172217628018
103732;1;1;45;13;1312;1;40;40; ; ;1500000; ; ;9;7;1;2;1;05;15;15;133,205699432763
103734;1;1;98;49;4921;4;50;20;6;1; ;120000;1;1;4;2; ;1;05;44;44;57,8931721497518
103735;1;2;74;20;2012;1;48;20;6;1;1200000; ; ;2;7;1;2;1;05;41;41;104,902181508414
103736;1;2;13;85;8530;2;48;24;6;1;2000000; ; ;8;7;1;2;1;05;08;08;454,610570983855
103736;1;3;08;86;8610;1;48;24;6;1;1200000; ; ;8;7;1;2;1;05;08;08;454,610570983855
103737;1;2;57;96;9602;4;60;0;6;1; ; ;1;1;1;2; ;1;05;13;13;468,560689894912
103739;1;1;55;85;8530;2;8;3;7; ; ; ; ;3;7;2; ;1;05;70;70;106,347089625367
103739;1;2;45;47;4781;4;12;8;7; ; ;400000;1;1;5;2; ;1;05;70;70;106,347089625367
103739;1;4;03;95;9512;4;8;8; ; ; ;450000;1;1;1;2; ;1;05;70;70;106,347089625367
103742;1;1;03;23;2394;1;72;48;6;1;1500000; ; ;7;7;1;1;1;05;76;76;907,733653569942
103744;1;2;33;86;8610;1;54;45;1;1;1700000; ; ;9;7;1;1;1;05;50;50;164,87653153141
103748;1;3;33;86;8610;1;48;24;6;1;900000; ; ;8;7;1;1;1;05;13;13;252,49005348087
103748;1;5;58;55;5511;1;48;48; ; ;900000; ; ;4;7;1;1;1;05;13;13;252,49005348087
103750;1;1;44;68;6820;4;50;4;6;1; ;0;1;1;5;1;2;1;05;76;76;1581,85646404485
103751;1;1;44;79;7912;5;44;0;6;1; ;0;1;3;7;1;1;1;05;76;76;2120,82928200075
103751;1;2;39;78;7810;1;40;42; ; ;1200000; ; ;4;7;1;1;1;05;76;76;2120,82928200075
103755;1;1;53;56;5611;1;48;48; ; ;877803; ; ;5;7;1;1;1;05;05;05;1182,20104032012
103755;1;5;37;47;4711;1;48;48; ; ;877803; ; ;4;5;1;2;1;05;05;05;1182,20104032012
103757;1;2;59;97;9700;3;72;36;6;1; ; ; ;1;2;2; ;1;05;76;76;548,95054577374
103758;1;1;41;47;4711;4;70;50;7; ; ;4000000;1;2;7;2; ;1;05;47;47;158,580603765552
103758;1;2;45;47;4711;6;40;20;7; ; ; ; ;2;7;2; ;1;05;47;47;158,580603765552
103762;1;1;55;81;8121;4;50;15;6;1; ;200000;1;1;2;2; ;1;05;41;41;87,8004731600398
103764;1;2;53;56;5619;4;20;15;6;1; ;230000;1;1;1;2; ;1;05;20;20;257,582828228765
103765;1;1;13;85;8530;2;48;48; ; ;1851958; ; ;7;7;1;2;1;05;17;17;143,156123813007
103765;1;2;13;85;8530;2;40;40; ; ;1851958; ; ;7;6;1;3;1;05;17;17;143,156123813007
103771;1;1;18;93;9319;4;40;0;6;1; ;0;1;1;7;2; ;1;05;70;70;232,511637172534
103774;1;1;97;46;4641;1;44;18;6;1;1000000; ; ;5;7;1;1;1;05;76;76;633,762939093621
103781;1;1;58;93;9321;1;60;60; ; ;877803; ; ;5;7;1;2;1;05;50;50;179,156721019208
103785;1;1;58;80;8010;1;12;12; ; ;890000; ; ;2;4;1;2;1;05;70;70;201,932720976627
103785;1;3;03;62;6202;1;8;8; ; ;800000; ; ;2;2;1;1;1;05;70;70;201,932720976627
103786;1;1;98;49;4921;4;48;20;7; ; ;1450000;1;1;4;2; ;1;05;11;11;2095,86534892848
103786;1;2;33;73;7310;4;48;48; ; ; ;1650000;1;5;7;2; ;1;05;11;11;2095,86534892848
103790;1;1;53;56;5611;1;84;30;6;1;1000000; ; ;3;7;2; ;1;05;17;17;219,561940080115
103791;1;1;92;18;1811;1;48;20;7; ;730000; ; ;5;7;1;2;1;05;11;11;2015,78438087096
103791;1;2;30;18;1811;1;48;20;7; ;850000; ; ;5;7;1;2;1;05;11;11;2015,78438087096
103794;1;1;54;88;8890;4;48;20;6;1; ;200000;1;1;2;2; ;1;05;41;41;108,171346608737
103799;1;1;79;14;1410;4;72;48;6;1; ;100000;1;2;1;2; ;1;05;76;76;987,586679113129
103804;1;3;09;47;4711;1;48;48; ; ;3800000; ; ;8;7;1;1;1;05;05;05;771,152756960719
103805;1;1;12;69;6910;4;40;10;5;1; ;50000;1;1;7;2; ;1;05;76;76;688,711040107964
103805;1;2;13;85;8530;2;30;30; ; ;3000000; ; ;5;7;1;2;1;05;76;76;688,711040107964
103805;1;3;39;64;6412;1;40;40; ; ;1100000; ; ;6;7;1;1;1;05;76;76;688,711040107964
103807;1;1;57;96;9602;1;20;0;6;1;0; ; ;2;7;2; ;1;05;17;17;189,118507909684
103808;1;2;97;49;4923;4;20;0;6;1; ;0;1;1;4;2; ;1;05;15;15;40,8086663377732
103811;1;2;45;47;4719;1;48;30;6;1;877803; ; ;4;7;1;1;1;05;50;50;196,589738095107
103811;1;3;59;86;8610;4;72;72; ; ; ;1400000;1;9;7;1;1;1;05;50;50;196,589738095107
103814;1;3;45;47;4711;1;40;20;7; ;900000; ; ;8;7;1;2;1;05;27;27;14,9248893428668
103820;1;1;03;43;4322;4;28;0;6;1; ;120000;1;1;5;2; ;1;05;20;20;296,708893350617
103820;1;4;45;47;4719;4;30;0;6;1; ;150000;1;1;5;2; ;1;05;20;20;296,708893350617
103821;1;1;30;45;4530;1;48;48; ; ;980657; ; ;5;7;1;1;1;05;41;41;206,605754434765
103821;1;2;33;47;4729;1;48;48; ; ;980657; ; ;4;7;1;2;1;05;41;41;206,605754434765
103823;1;1;58;80;8010;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;11;11;2200,43863843694
103827;1;1;41;47;4721;4;56;56; ; ; ;1600000;1;2;6;2; ;1;05;20;20;208,37853449255
103827;1;2;32;85;8530;2;40;0;7; ;3400000; ; ;9;7;1;1;1;05;20;20;208,37853449255
103829;1;1;16;90;9005;4;60;10;6;1; ; ;1;2;1;1;2;1;05;76;76;863,980979788343
103829;1;2;89;90;9005;4;48;24;6;1; ; ;1;2;1;2; ;1;05;76;76;863,980979788343
103835;1;3;97;47;4711;1;40;40; ; ;877800; ; ;6;4;1;1;1;05;15;15;113,845083839721
103836;1;1;45;56;5619;4;60;30;7; ; ;0;1;2;6;2; ;1;05;50;50;132,692836637489
103836;1;2;77;56;5619;6;60;30;7; ; ; ; ;2;6;2; ;1;05;50;50;132,692836637489
103840;1;2;21;96;9609;5;84;84; ; ; ; ;1;2;2;2; ;1;05;70;70;281,576949124929
103841;1;1;39;82;8219;5;50;0;7; ; ;0;1;2;1;3; ;1;05;50;50;139,780627548033
103844;1;1;97;11;1103;1;50;25;6;1;870000; ; ;9;4;1;1;1;05;70;70;107,360888204893
103845;1;1;54;97;9700;3;72;72; ; ;800000; ; ;1;2;2; ;1;05;66;66;164,860436028771
103847;1;2;97;46;4632;4;48;0;6;1; ;700000;1;5;5;1;1;1;05;70;70;78,7484614207161
103847;1;3;39;47;4711;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;70;70;78,7484614207161
103848;1;2;98;77;7710;4;30;30; ; ; ;200000;1;1;4;2; ;1;05;44;44;48,0731942288721
103850;1;1;51;56;5619;4;6;6; ; ; ;300000;1;1;1;2; ;1;05;70;70;46,6497113898632
103850;1;2;97;46;4631;1;12;12; ; ;890000; ; ;2;4;1;2;1;05;70;70;46,6497113898632
103852;1;1;41;47;4721;4;48;15;6;1; ;240000;1;1;7;2; ;1;05;41;41;109,411553003276
103855;1;1;53;56;5619;4;60;0;5;1; ;0;1;2;6;2; ;1;05;41;41;198,447882019152
103856;1;1;57;96;9602;4;84;0;6;1; ;0;1;1;7;2; ;1;05;50;50;119,997785780331
103859;1;1;13;85;8530;2;30;35; ; ;2300000; ; ;9;7;1;1;1;05;15;15;134,828242214047
103859;1;2;49;77;7730;4;48;0;7; ; ;0;1;1;7;2; ;1;05;15;15;134,828242214047
103860;1;2;80;15;1522;1;48;0;6;1;0; ; ;2;1;2; ;1;05;70;70;145,796320605855
103860;1;5;21;15;1522;5;48;0;6;1; ;0;1;2;1;2; ;1;05;70;70;145,796320605855
103862;1;1;58;68;6820;1;54;54; ; ;1200000; ; ;2;1;2; ;1;05;76;76;1503,57506901562
103864;1;1;53;56;5619;4;30;0;6;1; ;0;1;1;2;2; ;1;05;41;41;85,3982899365297
103866;1;1;45;56;5619;4;15;0;5;1; ;0;1;1;7;2; ;1;05;50;50;301,48827413467
103867;1;1;98;49;4921;4;42;0;5;1; ;0;1;1;4;2; ;1;05;08;08;473,465711969107
103867;1;2;45;47;4792;4;8;0;5;1; ;0;1;1;1;2; ;1;05;08;08;473,465711969107
103870;1;1;05;72;7210;1;42;42; ; ;9000000; ; ;9;1;1;1;1;05;76;76;1404,83145396687
103870;2;1;05;72;7210;1;48;48; ; ;2000000; ; ;9;1;1;1;1;05;76;76;1404,83145396687
103870;3;1;02;72;7210;1;48;60; ; ;2000000; ; ;9;1;1;1;1;05;76;76;1404,83145396687
103871;1;1;06;86;8621;4;50;25;6;1; ;8000000;1;9;7;1;1;1;05;08;08;549,588250149541
103872;1;1;98;49;4921;4;8;8; ; ; ;1200000;1;1;4;2; ;1;05;70;70;70,9153166081857
103874;1;2;41;47;4723;4;20;20; ; ; ;100000;1;1;5;2; ;1;05;44;44;21,9014052026321
103874;1;3;64;03;0312;4;30;30; ; ; ;150000;1;1;11;2; ;1;05;44;44;21,9014052026321
103876;1;5;06;86;8610;1;48;48; ; ;3600000; ; ;9;7;1;1;1;05;08;08;559,894804012079
103878;1;1;55;86;8621;1;48;48; ; ;877814; ; ;9;7;1;1;1;05;41;41;64,6653320590929
103885;1;1;41;47;4711;4;42;42; ; ; ;490000;1;1;6;2; ;1;05;08;08;440,377495890303
103885;1;2;55;81;8121;4;36;0;5;1; ;0;1;1;2;2; ;1;05;08;08;440,377495890303
103885;1;4;62;01;0162;8;55;0;5;1;0; ; ;1;6;2; ;1;05;08;08;440,377495890303
103888;1;1;35;49;4921;1;48;0;7; ;0; ; ;9;7;1;2;1;05;15;15;220,183946778779
103888;1;2;33;47;4711;1;48;48; ; ;1300000; ; ;9;7;1;1;1;05;15;15;220,183946778779
103889;1;1;45;47;4781;4;60;60; ; ; ;400000;1;1;6;2; ;1;05;70;70;110,271983752929
103889;1;2;53;56;5619;4;20;0;6;1; ;0;1;1;6;2; ;1;05;70;70;110,271983752929
103892;1;1;85;43;4321;4;48;48; ; ; ;1800000;1;1;7;1;1;1;05;05;05;475,548542763534
103892;1;2;13;85;8530;2;36;36; ; ;1100000; ; ;6;7;1;3;1;05;05;05;475,548542763534
103893;1;2;64;03;0312;4;20;20; ; ; ;200000;1;1;11;2; ;1;05;44;44;75,5960093176042
103895;1;1;87;43;4322;4;30;0;5;1; ;0;1;1;2;2; ;1;05;41;41;107,431972596587
103895;1;2;45;47;4792;4;40;0;5;1; ;0;1;1;2;2; ;1;05;41;41;107,431972596587
103898;1;3;44;65;6511;1;48;48; ; ;1000000; ; ;8;7;1;1;1;05;08;08;416,7462727234
103900;1;2;45;47;4721;4;36;24;6;1; ;300000;1;2;5;2; ;1;05;66;66;290,508519819113
103900;1;3;45;47;4721;4;36;24;6;1; ;150000;1;2;5;2; ;1;05;66;66;290,508519819113
103901;1;1;95;43;4330;4;48;0;6;1; ;1300000;1;2;2;2; ;1;05;76;76;1014,90695024356
103908;1;2;95;41;4111;4;48;0;6;1; ;900000;1;1;2;2; ;1;05;76;76;636,447731477658
103910;1;3;45;47;4789;4;48;24;6;1; ;600000;1;1;5;2; ;1;05;66;66;216,73683157834
103911;1;1;54;84;8413;2;48;36;6;1;980000; ; ;9;1;1;2;1;05;66;66;140,231063546075
103911;1;2;95;41;4111;4;30;6;6;1; ;400000;1;1;2;2; ;1;05;66;66;140,231063546075
103914;1;1;11;64;6499;1;48;48; ; ; ; ; ;9;7;1;2;1;05;76;76;477,463173040926
103914;1;2;33;68;6820;4;48;48; ; ; ; ;1;9;7;1;1;1;05;76;76;477,463173040926
103915;1;1;02;71;7110;1;48;20;6;1;1100000; ; ;3;7;1;1;1;05;76;76;2037,41317298528
103915;1;2;32;84;8413;4;48;48; ; ; ;4200000;1;9;7;1;1;1;05;76;76;2037,41317298528
103916;1;3;95;42;4210;1;60;0;3; ;600000; ; ;9;9;1;1;1;05;50;50;232,889626535926
103917;1;1;84;45;4520;4;36;0;6;1; ;0;1;2;7;2; ;1;05;50;50;182,496945579211
103920;1;2;55;55;5511;1;48;24;6;1;600000; ; ;7;7;1;1;1;05;13;13;608,569414200878
103922;1;1;98;49;4921;1;98;0;7; ;800000; ; ;9;4;1;1;1;05;52;52;274,068416266077
103923;1;1;45;47;4781;4;60;20;6;1; ;150000;1;1;6;2; ;1;05;41;41;92,0880228872967
103924;1;1;41;47;4723;4;50;20;6;1; ;450000;1;1;6;2; ;1;05;13;13;608,569414200878
103924;1;2;77;56;5619;4;35;15;6;1; ;20000;1;1;1;2; ;1;05;13;13;608,569414200878
103930;1;1;98;49;4921;4;50;0;6;1; ;400000;1;1;4;2; ;1;05;13;13;789,180494144901
103930;1;2;54;97;9700;3;40;0;6;1;500000; ; ;1;2;2; ;1;05;13;13;789,180494144901
103931;1;1;13;85;8530;1;40;30;6;1;600000; ; ;3;7;2; ;1;05;44;44;111,823810486599
103931;1;2;98;49;4921;4;48;20;6;1; ;300000;1;1;4;2; ;1;05;44;44;111,823810486599
103931;1;6;13;85;8530;1;40;30;6;1;500000; ; ;3;7;2; ;1;05;44;44;111,823810486599
103933;1;1;53;56;5619;4;42;0;5;1; ;400000;1;2;1;2; ;1;05;27;27;74,1062213899286
103933;1;2;98;52;5224;4;60;30;6;1; ;500000;1;1;6;2; ;1;05;27;27;74,1062213899286
103934;1;1;41;47;4724;4;70;40;6;1; ;100000;1;1;1;2; ;1;05;27;27;95,2758522882974
103938;1;1;98;49;4921;4;60;0;7; ; ;0;1;1;4;1;2;1;05;52;52;119,4170882136
103938;1;4;33;86;8610;1;40;0;7; ;0; ; ;9;7;1;1;1;05;52;52;119,4170882136
103939;1;1;58;84;8424;2;48;48; ; ;1800000; ; ;9;11;1;3;1;05;08;08;1010,93904526493
103942;1;1;55;94;9499;1;48;48; ; ;937000; ; ;7;7;2; ;1;05;27;27;81,7746042989735
103943;1;1;95;31;3110;5;60;0;7; ; ;0;1;2;7;2; ;1;05;50;50;166,421331376362
103943;1;2;57;96;9602;4;30;0;7; ; ;0;1;1;1;2; ;1;05;50;50;166,421331376362
103945;1;1;41;47;4724;4;70;0;6;1; ;0;1;1;7;2; ;1;05;54;54;146,860693275792
103945;1;3;41;47;4724;4;7;0;6;1; ;0;1;1;7;2; ;1;05;54;54;146,860693275792
103948;1;1;55;81;8121;4;30;15;6;1; ;250000;1;1;2;2; ;1;05;41;41;77,1300894025513
103948;1;2;55;81;8121;4;40;20;6;1; ;220000;1;1;2;2; ;1;05;41;41;77,1300894025513
103950;1;1;61;01;0129;5;10;0;7; ; ;0;1;2;8;3; ;1;05;68;68;527,311753033102
103950;1;3;21;28;2829;1;30;25;6;2;0; ; ;2;7;1;1;1;05;68;68;527,311753033102
103952;1;1;33;69;6920;4;41;21;6;1; ;800000;1;1;1;1;1;1;05;54;54;164,661564987707
103954;1;1;39;86;8621;1;48;25;6;1;877803; ; ;9;7;1;1;1;05;27;27;348,299240532665
103956;1;1;57;96;9602;4;48;16;7; ; ;200000;1;1;1;2; ;1;05;08;08;820,237682048912
103959;1;1;13;85;8544;1;48;48; ; ;2800000; ; ;6;7;1;1;1;05;41;41;75,7352770346736
103959;1;2;30;24;2421;1;35;35; ; ;2500000; ; ;4;7;1;1;1;05;41;41;75,7352770346736
103961;1;1;54;81;8121;4;30;0;7; ; ;0;1;2;2;2; ;1;05;20;20;116,614732957019
103962;1;1;95;41;4111;4;50;0;5;1; ;0;1;3;9;2; ;1;05;50;50;357,974777866914
103965;1;1;95;41;4111;1;40;0;5;1;0; ; ;8;9;1;2;1;05;68;68;570,63962172157
103965;1;4;95;41;4111;1;40;0;5;1;0; ; ;8;9;1;1;1;05;68;68;570,63962172157
103966;1;1;53;56;5619;4;25;15;6;1; ;200000;1;1;6;2; ;1;05;23;23;111,511947971152
103968;1;1;53;56;5619;4;48;0;7; ; ;0;1;1;6;2; ;1;05;20;20;242,527105404213
103968;1;2;45;47;4772;1;48;0;7; ;920000; ; ;8;7;1;1;1;05;20;20;242,527105404213
103969;1;1;79;14;1410;4;55;0;6;1; ;0;1;1;1;2; ;1;05;54;54;557,014144873066
103969;1;2;59;86;8699;4;72;24;6;1; ;800000;1;1;2;1;1;1;05;54;54;557,014144873066
103970;1;1;41;47;4723;4;20;20; ; ; ;120000;1;2;5;2; ;1;05;20;20;86,1670765682005
103970;1;4;79;14;1410;4;12;12; ; ; ;60000;1;1;1;2; ;1;05;20;20;86,1670765682005
103972;1;1;41;47;4721;4;70;70; ; ; ;200000;1;1;1;2; ;1;05;27;27;20,2714579336803
103972;1;3;54;97;9700;3;30;30; ; ;250000; ; ;1;2;2; ;1;05;27;27;20,2714579336803
103972;1;5;57;96;9602;4;60;0;7; ; ;0;1;2;7;2; ;1;05;27;27;20,2714579336803
103975;1;1;41;47;4752;4;44;0;7; ; ;0;1;1;6;2; ;1;05;52;52;110,948744565362
103975;1;3;97;47;4711;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;52;52;110,948744565362
103975;1;4;39;56;5611;4;24;24; ; ; ;877803;1;6;7;1;1;1;05;52;52;110,948744565362
103976;1;1;45;47;4781;4;60;20;6;1; ;120000;1;1;6;2; ;1;05;41;41;87,1952529266861
103976;1;4;45;47;4781;4;50;15;6;1; ;100000;1;1;6;2; ;1;05;41;41;87,1952529266861
103982;1;3;45;47;4719;1;60;48;6;1;600000; ; ;4;7;2; ;1;05;23;23;125,830529572282
103983;1;1;21;95;9524;4;77;0;6;1; ;750000;1;1;7;2; ;1;05;54;54;690,224243269856
103987;1;2;45;47;4741;4;35;12;6;1; ;350000;1;1;6;2; ;1;05;20;20;258,083747316593
103989;1;1;45;47;4719;4;48;30;7; ; ;400000;1;1;6;2; ;1;05;20;20;347,317449490269
103997;1;1;33;47;4761;1;45;0;5;1;0; ; ;3;7;2; ;1;05;08;08;489,746439309536
103997;1;2;41;47;4759;4;35;0;5;1; ;0;1;1;1;2; ;1;05;08;08;489,746439309536
103997;1;3;45;47;4759;1;18;18; ; ;150000; ; ;2;7;2; ;1;05;08;08;489,746439309536
103998;1;1;41;47;4711;5;70;70; ; ; ;1200000;1;2;1;2; ;1;05;54;54;126,802973899015
103998;1;2;45;47;4711;6;70;70; ; ; ; ; ;2;1;2; ;1;05;54;54;126,802973899015
104003;1;1;95;41;4111;4;45;0;5;2; ;0;1;2;9;2; ;1;05;50;50;366,560199869339
104003;1;2;45;47;4792;4;10;0;5;1; ;0;1;9;5;2; ;1;05;50;50;366,560199869339
104004;1;1;07;86;8610;1;48;48; ; ;1700000; ; ;9;7;1;1;1;05;20;20;264,937619727015
104010;1;1;41;47;4711;4;60;20;6;1; ;150000;1;1;1;2; ;1;05;23;23;77,6604516834629
104011;1;1;45;47;4711;6;40;40; ; ; ; ; ;2;1;2; ;1;05;20;20;427,390116655308
104011;1;2;41;47;4711;4;82;54;7; ; ;600000;1;2;1;2; ;1;05;20;20;427,390116655308
104016;1;1;02;71;7110;4;40;0;5;1; ;8000000;1;4;7;2; ;1;05;47;47;71,4205294852655
104016;1;2;11;86;8621;1;48;48; ; ;1300000; ; ;9;1;1;1;1;05;47;47;71,4205294852655
104019;1;1;98;49;4923;4;36;18;7; ; ;500000;1;1;4;2; ;1;05;50;50;220,201027493439
104019;1;2;32;84;8415;2;40;40; ; ;2000000; ; ;9;7;1;1;1;05;50;50;220,201027493439
104020;1;2;03;01;0145;1;40;40; ; ;877803; ; ;9;7;2; ;1;05;68;68;280,077981036829
