DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,FT,DPTO,fex_c_2011
986767,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,35,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986767,1,8,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,104.839.037.839.995,23,106.342.980.201.649
986768,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,113.581.396.464.877,23,111.472.228.959.171
986768,1,2,1,90,,2,,1,2,2,2,2,2,2,1,2,,,35,,,,,,,6,,23,113.581.396.464.877,23,111.472.228.959.171
986768,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,113.581.396.464.877,23,111.472.228.959.171
986768,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,113.581.396.464.877,23,111.472.228.959.171
986768,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,113.581.396.464.877,23,111.472.228.959.171
986769,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,14,,,,,,,23,164.259.490.535.782,23,165.379.501.806.173
986769,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,21,,,,,,,23,164.259.490.535.782,23,165.379.501.806.173
986769,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,164.259.490.535.782,23,165.379.501.806.173
986770,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,114.155.005.748.796,23,109.884.909.958.563
986770,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,114.155.005.748.796,23,109.884.909.958.563
986770,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,114.155.005.748.796,23,109.884.909.958.563
986770,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,114.155.005.748.796,23,109.884.909.958.563
986771,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,23,140.619.765.448.299,23,140.150.121.222.666
986771,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,21,,,,,,,23,140.619.765.448.299,23,140.150.121.222.666
986772,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,993.302.562.880.679,23,977.916.457.034.332
986772,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,993.302.562.880.679,23,977.916.457.034.332
986772,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,993.302.562.880.679,23,977.916.457.034.332
986773,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,117.403.035.212.957,23,115.511.798.606.713
986774,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,15.238.689.085.069,23,152.717.064.118.833
986774,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,14,,,,,,,23,15.238.689.085.069,23,152.717.064.118.833
986776,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,134.552.251.048.601,23,133.896.160.228.048
986776,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,134.552.251.048.601,23,133.896.160.228.048
986776,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,21,,,,,,,23,134.552.251.048.601,23,133.896.160.228.048
986776,1,4,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,14,,,,,,,23,134.552.251.048.601,23,133.896.160.228.048
986778,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,137.704.018.834.268,23,137.856.887.261.967
986778,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,137.704.018.834.268,23,137.856.887.261.967
986778,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,137.704.018.834.268,23,137.856.887.261.967
986779,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,14.138.637.370.594,23,139.735.922.993.889
986779,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,14.138.637.370.594,23,139.735.922.993.889
986779,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,14.138.637.370.594,23,139.735.922.993.889
986780,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,140.325.579.665.994,23,139.524.734.967.435
986780,2,1,2,90,,2,,2,2,1,2,2,2,2,2,2,,,,,14,,,,,,,23,140.325.579.665.994,23,139.524.734.967.435
986780,2,2,2,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,28,,,,,,,23,140.325.579.665.994,23,139.524.734.967.435
986781,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,13.823.248.796.911,23,138.543.440.020.694
986781,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,13.823.248.796.911,23,138.543.440.020.694
986781,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,13.823.248.796.911,23,138.543.440.020.694
986781,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,13.823.248.796.911,23,138.543.440.020.694
986782,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.723.814.461.514,23,108.136.888.180.483
986782,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,28,,,,,,,23,110.723.814.461.514,23,108.136.888.180.483
986782,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.723.814.461.514,23,108.136.888.180.483
986782,1,4,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,28,,,,,,,23,110.723.814.461.514,23,108.136.888.180.483
986782,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.723.814.461.514,23,108.136.888.180.483
986783,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,14,,,,,,,23,136.000.625.264.108,23,136.391.975.513.587
986783,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,136.000.625.264.108,23,136.391.975.513.587
986783,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,28,,,,,,,23,136.000.625.264.108,23,136.391.975.513.587
986783,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,21,,,,,,,23,136.000.625.264.108,23,136.391.975.513.587
986784,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,160.078.107.484.422,23,165.050.505.575.718
986784,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,28,,,,,,,23,160.078.107.484.422,23,165.050.505.575.718
986784,1,4,1,90,,2,,1,2,2,1,2,2,2,2,2,,,35,,,21,,,,,,23,160.078.107.484.422,23,165.050.505.575.718
986784,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,160.078.107.484.422,23,165.050.505.575.718
986785,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,151.121.254.413.361,23,154.681.301.849.078
986785,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,23,151.121.254.413.361,23,154.681.301.849.078
986786,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,21,,,,,,,23,152.704.411.420.131,23,153.212.627.295.214
986787,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,138.127.013.686.409,23,138.447.945.229.521
986787,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,138.127.013.686.409,23,138.447.945.229.521
986787,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,138.127.013.686.409,23,138.447.945.229.521
986788,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,941.935.534.794.632,23,973.469.562.376.978
986788,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,941.935.534.794.632,23,973.469.562.376.978
986788,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,941.935.534.794.632,23,973.469.562.376.978
986788,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,941.935.534.794.632,23,973.469.562.376.978
986788,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,941.935.534.794.632,23,973.469.562.376.978
986789,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,139.354.129.010.969,23,142.114.358.952.911
986789,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,23,139.354.129.010.969,23,142.114.358.952.911
986790,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,165.962.884.105.942,23,166.844.413.554.553
986790,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,165.962.884.105.942,23,166.844.413.554.553
986791,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.618.340.178.814,23,10.804.139.338.931
986791,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.618.340.178.814,23,10.804.139.338.931
986791,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,28,,,,,,,23,110.618.340.178.814,23,10.804.139.338.931
986791,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,110.618.340.178.814,23,10.804.139.338.931
986792,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,23,14.162.451.282.874,23,138.635.172.006.384
986792,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,14.162.451.282.874,23,138.635.172.006.384
986792,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,14.162.451.282.874,23,138.635.172.006.384
986793,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,103.049.014.321.345,23,968.082.740.424.455
986793,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,103.049.014.321.345,23,968.082.740.424.455
986793,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,23,103.049.014.321.345,23,968.082.740.424.455
986793,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,103.049.014.321.345,23,968.082.740.424.455
986794,1,1,1,90,,2,,2,2,2,1,2,2,2,2,2,,,,,,10,,,,,,23,129.513.774.020.848,23,127.073.485.306.549
986794,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,129.513.774.020.848,23,127.073.485.306.549
986795,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986795,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986795,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986795,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986795,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986795,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,962.257.981.744.337,23,949.685.202.786.761
986796,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,826.172.575.278.391,23,825.416.607.448.642
986796,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,826.172.575.278.391,23,825.416.607.448.642
986796,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,826.172.575.278.391,23,825.416.607.448.642
986797,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,23,100.690.036.452.728,23,100.261.813.648.144
986798,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,14,,,,,,,23,1.633.080.265.488,23,164.101.891.079.891
986798,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,26,,,,,,,23,1.633.080.265.488,23,164.101.891.079.891
986799,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,21,,,,,,,23,124.567.900.663.011,23,124.390.443.244.147
986799,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.567.900.663.011,23,124.390.443.244.147
986801,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,21,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,21,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,14,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,21,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,7,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,30,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,10,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,11,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986801,1,12,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,131.010.035.802.136,23,127.643.885.324.667
986802,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,875.070.842.261.725,23,834.985.655.645.302
986802,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,23,875.070.842.261.725,23,834.985.655.645.302
986802,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,875.070.842.261.725,23,834.985.655.645.302
986802,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,875.070.842.261.725,23,834.985.655.645.302
986803,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,968.189.700.814.524,23,978.528.864.521.645
986803,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,14,,,,,,,23,968.189.700.814.524,23,978.528.864.521.645
986803,1,3,1,90,,2,,1,2,2,2,2,1,2,2,2,,,21,,,,,30,,,,23,968.189.700.814.524,23,978.528.864.521.645
986804,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,16.373.102.140.094,23,164.692.949.047.446
986804,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,21,,,,,,,23,16.373.102.140.094,23,164.692.949.047.446
986805,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,653.177.075.313.541,23,653.222.021.193.824
986805,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,30,,,26,,,,,,23,653.177.075.313.541,23,653.222.021.193.824
986805,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,653.177.075.313.541,23,653.222.021.193.824
986805,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,653.177.075.313.541,23,653.222.021.193.824
986806,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,129.219.588.238.544,23,126.448.099.051.318
986806,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,21,,,,,,,23,129.219.588.238.544,23,126.448.099.051.318
986806,1,3,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,25,,,,,,,23,129.219.588.238.544,23,126.448.099.051.318
986807,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,13.847.062.709.191,23,137.442.689.033.189
986807,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,13.847.062.709.191,23,137.442.689.033.189
986807,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,13.847.062.709.191,23,137.442.689.033.189
986807,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,13.847.062.709.191,23,137.442.689.033.189
986808,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986808,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,25,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986808,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986810,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,23,100.690.036.452.728,23,100.261.813.648.144
986811,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,164.841.243.064.082,23,163.273.494.622.337
986811,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,21,,,,,,,23,164.841.243.064.082,23,163.273.494.622.337
986811,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,164.841.243.064.082,23,163.273.494.622.337
986811,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,164.841.243.064.082,23,163.273.494.622.337
986814,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,23,126.121.749.161.218,23,126.981.753.320.859
986814,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,126.121.749.161.218,23,126.981.753.320.859
986814,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,126.121.749.161.218,23,126.981.753.320.859
986815,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,23,147.083.866.757.471,23,148.817.148.956.162
986815,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,25,,,,,,,23,147.083.866.757.471,23,148.817.148.956.162
986815,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,147.083.866.757.471,23,148.817.148.956.162
986815,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,147.083.866.757.471,23,148.817.148.956.162
986815,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,147.083.866.757.471,23,148.817.148.956.162
986816,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,21,,,,,,,23,14.923.300.511.386,23,151.524.581.145.639
986816,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,14.923.300.511.386,23,151.524.581.145.639
986816,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,25,,,,,,,23,14.923.300.511.386,23,151.524.581.145.639
986817,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,100.501.324.953.124,23,997.319.221.840.868
986817,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,23,100.501.324.953.124,23,997.319.221.840.868
986817,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,100.501.324.953.124,23,997.319.221.840.868
986818,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,117.214.323.713.353,23,114.981.907.142.656
986818,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,117.214.323.713.353,23,114.981.907.142.656
986818,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,117.214.323.713.353,23,114.981.907.142.656
986819,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,23,100.690.036.452.728,23,100.261.813.648.144
986820,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,21,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,7,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,25,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,8,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,9,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,11,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986820,1,12,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,136.722.291.134.357,23,139.563.202.798.009
986821,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,21,,,,,,,23,128.747.165.763.207,23,127.487.683.535.326
986822,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,127.187.343.543.574,23,128.826.535.010.339
986822,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,32,,,,,,,23,127.187.343.543.574,23,128.826.535.010.339
986823,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,172.026.740.497.061,23,175.571.845.794.037
986823,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,21,,,,,,,23,172.026.740.497.061,23,175.571.845.794.037
986823,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,172.026.740.497.061,23,175.571.845.794.037
986823,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,30,,,,,,,23,172.026.740.497.061,23,175.571.845.794.037
986824,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,140.619.765.448.299,23,140.150.121.222.666
986824,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,25,,,,,,,23,140.619.765.448.299,23,140.150.121.222.666
986825,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,116.043.255.048.297,23,113.041.630.662.002
986825,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,32,,,,,,,23,116.043.255.048.297,23,113.041.630.662.002
986825,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,23,116.043.255.048.297,23,113.041.630.662.002
986826,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,14,,,,,,,23,986.130.756.536.228,23,965.752.014.806.478
986826,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,21,,,,,,,23,986.130.756.536.228,23,965.752.014.806.478
986826,1,3,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,986.130.756.536.228,23,965.752.014.806.478
986826,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,21,,,,,,,23,986.130.756.536.228,23,965.752.014.806.478
986827,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,23,104.170.655.363.205,23,100.379.192.974.662
986827,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,26,,,,,,,,,23,104.170.655.363.205,23,100.379.192.974.662
986828,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986828,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,25,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986828,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,153.153.499.108.331,23,152.302.865.890.056
986830,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,21,,,,,,,23,151.963.895.998.549,23,152.126.006.151.279
986830,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,21,,,,,,,23,151.963.895.998.549,23,152.126.006.151.279
986831,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.722.802.568.907,23,122.855.295.583.757
986831,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,23,124.722.802.568.907,23,122.855.295.583.757
986831,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.722.802.568.907,23,122.855.295.583.757
986831,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.722.802.568.907,23,122.855.295.583.757
986831,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,124.722.802.568.907,23,122.855.295.583.757
986832,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,23,105.341.724.028.261,23,102.319.469.455.315
986832,1,2,1,90,,2,,1,2,2,1,2,2,2,2,2,,,32,,,32,,,,,,23,105.341.724.028.261,23,102.319.469.455.315
987237,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,138.140.478.246.038,50,138.021.043.669.441
987237,1,2,1,90,,2,,1,2,2,2,2,2,2,2,1,,,28,,,,,,,,8,50,138.140.478.246.038,50,138.021.043.669.441
987238,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,50,175.678.807.672.034,50,174.601.399.858.511
987238,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,50,175.678.807.672.034,50,174.601.399.858.511
987238,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,50,175.678.807.672.034,50,174.601.399.858.511
987238,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,47,,35,,,,,,,50,175.678.807.672.034,50,174.601.399.858.511
987238,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,28,,,,,,,50,175.678.807.672.034,50,174.601.399.858.511
987239,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,50,202.190.554.373.976,50,201.557.627.310.311
