DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6047446;1;6;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;913.62284719
6047448;1;1;1;80;05;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;05;1444.430669
6047448;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1444.430669
6047448;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1444.430669
6047449;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1238.1586259
6047449;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1238.1586259
6047450;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6047450;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6047452;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1391.7844204
6047456;1;1;1;80;05;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;05;2064.9536087
6047456;1;8;1;80;05;;;;1;4;;2;;;8;;2;2;;2;;1;12;3;05;2064.9536087
6047456;1;9;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;2064.9536087
6047459;1;2;1;80;05;2;;908528;1;8;;2;;;4;;2;2;;1;90000;1;12;1.1;05;1429.7976077
6047459;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1429.7976077
6047461;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1372.9049543
6047462;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1059.7098339
6047462;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1059.7098339
6047464;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1296.0920571
6047464;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6047465;1;3;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1299.0195831
6047465;1;4;1;80;05;1;48;908526;1;2;;2;;;2;;2;2;;2;;1;12;1.2;05;1299.0195831
6047467;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1296.0920571
6047468;1;1;1;80;05;;;;1;3;;2;;;2;;2;2;;2;;1;12;4;05;1287.6414144
6047468;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1287.6414144
6047469;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;934.07325713
6047469;1;4;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;934.07325713
6047472;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1593.0443263
6047475;1;4;1;80;05;;;;1;6;;2;;;6;;2;2;;2;;1;12;1.3;05;1497.7005132
6047477;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1184.1934986
6047485;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1245.6022842
6047487;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1269.7689328
6047488;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1211.9829563
6047488;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1211.9829563
6047489;1;1;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1195.4633398
6047489;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1195.4633398
6047489;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1195.4633398
6047489;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1195.4633398
6047491;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1562.7546179
6047491;1;9;1;80;05;;;;1;8;;1;;2;1;;2;2;;2;;1;12;2;05;1562.7546179
6047492;1;1;1;80;05;1;48;908526;1;4;;2;;;4;;1;1;1;2;;1;12;2;05;1167.9506473
6047492;1;2;1;80;05;1;48;908526;2;;;;2;;;.;2;2;;1;70000;1;12;;05;1167.9506473
6047492;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1167.9506473
6047494;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1038.3621909
6047496;1;1;1;80;05;2;;908526;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1380.6830169
6047496;1;3;1;80;05;2;;908526;1;9;ACOSO LABORAL;1;;3;12;LA POLICIA LE DAÑO LA HOJA DE VIDA;2;2;;2;;1;12;4;05;1380.6830169
6047496;1;4;1;80;05;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1380.6830169
6047496;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1380.6830169
6047498;1;2;1;80;05;;;;1;8;;1;;2;9;;1;2;;2;;1;12;3;05;1471.3773889
6047501;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1269.7689328
6047503;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1170.403175
6047506;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1323.8815148
6047507;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;996.78240965
6047507;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;996.78240965
6047508;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1261.0063958
6047510;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1391.7844204
6047511;1;1;1;80;05;;;;1;4;;2;;;10;;3;3;;2;;1;12;4;05;1322.4151814
6047511;1;3;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1322.4151814
6047512;1;2;1;80;05;;;;1;7;;2;;;9;;2;2;;2;;1;12;4;05;1296.0920571
6047529;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1471.3773889
6047533;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1189.2826411
6047534;1;1;1;80;05;;;;1;7;;2;;;2;;2;2;;2;;1;12;2;05;1689.1920403
6047534;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;05;1689.1920403
6047535;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1170.403175
6047535;1;4;1;80;05;1;48;908526;1;6;;2;;;12;ESTA DECIDIENDO SI ESTUDIA O BUSCA TRABAJO;2;2;;2;;1;12;1.2;05;1170.403175
6047536;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1314.9715231
6047537;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1057.2416569
6047539;1;3;1;80;05;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;05;1473.7021094
6047540;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1257.0380919
6047540;1;3;1;80;05;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;1257.0380919
6047540;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1257.0380919
6047541;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1391.7844204
6047542;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1133.7037256
6047542;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1133.7037256
6047542;1;4;1;80;05;;;;1;6;;2;;;8;;2;2;;2;;1;12;4;05;1133.7037256
6047542;1;5;1;80;05;2;;908526;2;;;;2;;;.;2;2;;2;;1;12;;05;1133.7037256
6047550;1;2;1;80;05;;;;1;9;EMBARAZO;2;;;9;;2;2;;2;;1;12;3;05;1373.2168486
6047550;1;3;1;80;05;1;24;454000;2;;;;2;;;.;;;;2;;1;12;;05;1373.2168486
6047552;1;1;1;80;05;2;;908526;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;12;2;05;1248.5298102
6047552;1;3;1;80;05;2;;908526;1;6;;2;;;2;;2;2;;2;;1;12;1.4;05;1248.5298102
6047552;1;6;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.3;05;1248.5298102
6047553;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1151.523709
6047554;1;3;1;80;05;1;48;908526;1;8;;2;;;2;;2;2;;2;;1;12;3;05;1225.7209745
6047555;1;3;1;80;05;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;05;1155.4021972
6047565;1;2;1;80;05;1;40;908526;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1104.9124243
6047565;1;3;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1104.9124243
6047565;1;5;1;80;05;;;;1;8;;2;;;12;PANDEMIA;2;2;;2;;1;12;3;05;1104.9124243
6047575;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;511.42576174
6047575;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;511.42576174
6047576;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;751.1777393
6047577;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;620.49619231
6047578;1;1;1;80;08;1;24;500000;1;8;;2;;;12;NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO;2;2;;2;;1;12;4;08;650.10589137
6047579;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;647.94934305
6047581;1;3;1;80;08;;;;1;8;;2;;;2;;2;2;;2;;1;12;2;08;697.76771135
6047581;1;4;1;80;08;1;24;500000;1;3;;2;;;9;;2;2;;2;;1;12;3;08;697.76771135
6047582;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;575.10796061
6047582;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;575.10796061
6047582;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;575.10796061
6047582;1;6;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;575.10796061
6047583;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;607.92662456
6047583;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;607.92662456
6047585;1;1;1;80;08;1;48;3000000;1;5;;2;;;1;;3;3;;2;;1;12;3;08;705.06842462
6047585;1;2;1;80;08;;;;1;7;;2;;;1;;2;2;;2;;1;12;2;08;705.06842462
6047585;1;4;1;80;08;1;24;908000;2;;;;1;1;2;;2;2;;2;;1;12;;08;705.06842462
6047585;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;705.06842462
6047586;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;647.94934305
6047587;1;2;1;80;08;2;;900000;1;8;;2;;;9;;1;1;1;2;;1;12;4;08;528.2717259
6047588;1;1;1;80;08;;;;1;9;POR LA EDAD;2;;;8;;3;3;;2;;1;12;3;08;506.3809062
6047588;2;1;2;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;506.3809062
6047591;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;466.03753005
6047592;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.11110419
6047592;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.11110419
6047593;1;3;1;80;08;1;40;900000;2;;;;2;;;.;2;2;;2;;1;12;;08;540.24404028
6047593;1;4;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;540.24404028
6047594;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;432.5748315
6047594;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;432.5748315
6047594;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;432.5748315
6047596;1;1;1;80;08;1;48;1200000;1;4;;2;;;4;;2;2;;2;;1;12;4;08;528.2717259
6047596;1;2;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;528.2717259
6047598;1;1;1;80;08;2;;900000;1;8;;2;;;9;;2;2;;2;;1;12;2;08;640.503824
6047598;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;640.503824
6047599;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;08;528.2717259
6047599;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;528.2717259
6047601;1;1;1;80;08;2;;7000000;1;3;;2;;;9;;2;2;;2;;1;12;4;08;545.68563907
6047601;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;545.68563907
6047603;1;2;1;80;08;1;20;900000;1;3;;2;;;9;;2;2;;2;;1;12;4;08;528.2717259
6047605;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;693.8077529
6047606;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;472.00029662
6047608;1;1;1;80;08;;;;1;8;;2;;;1;;2;2;;2;;1;12;4;08;602.0778006
6047611;1;5;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;08;703.02626559
6047616;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;579.6695054
6047617;1;2;1;80;08;1;48;906000;1;3;;2;;;9;;2;2;;2;;1;12;2;08;557.28417159
6047621;1;2;1;80;08;2;;750000;1;8;;2;;;9;;2;2;;2;;1;12;4;08;711.93965169
6047622;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;545.80637132
6047622;1;3;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;545.80637132
6047623;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;572.54153645
6047624;1;2;1;80;08;;;;1;5;;2;;;4;;2;2;;2;;1;12;4;08;528.2717259
6047625;1;2;1;80;08;2;;900000;1;7;;2;;;9;;2;2;;2;;1;12;4;08;705.06842462
6047625;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;705.06842462
6047625;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;705.06842462
6047625;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;705.06842462
6047626;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;719.94502397
6047626;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;719.94502397
6047628;1;2;1;80;08;;;;1;7;;1;;1;1;;2;2;;2;;1;12;2;08;620.09575678
6047628;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;620.09575678
6047628;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;620.09575678
6047630;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;492.69660958
6047630;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;492.69660958
6047631;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;642.97792241
6047632;1;1;1;80;08;2;;900000;1;9;SE VINO DE VENEZUELA POR LA DIFICIL SITUACION ECONOMICA DEL VECINO PAIS;2;;;4;;2;2;;2;;1;12;2;08;545.69242871
6047632;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;545.69242871
6047632;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;545.69242871
6047633;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;651.29405514
6047633;1;3;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;651.29405514
6047634;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;489.41420979
6047634;1;2;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;489.41420979
6047634;1;3;1;80;08;;;;1;6;;2;;;9;;2;2;;2;;1;12;3;08;489.41420979
6047634;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;489.41420979
6047634;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;489.41420979
6047636;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;620.09575678
6047637;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;632.46850668
6047637;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;632.46850668
6047637;1;7;1;80;08;;;;1;8;;2;;;2;;2;2;;2;;1;12;2;08;632.46850668
6047638;1;5;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;646.06615505
6047639;1;2;1;80;08;2;;900000;1;9;POR COVID 19;2;;;9;;2;2;;2;;1;12;2;08;703.02626559
6047640;1;1;1;80;08;;;;2;;;;2;;;.;3;3;;2;;1;12;;08;491.29105483
6047640;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;08;491.29105483
6047640;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;1;150000;1;12;;08;491.29105483
6047642;1;1;1;80;08;;;;1;7;;2;;;6;;2;2;;2;;1;12;2;08;645.25520298
6047642;1;5;1;80;08;;;;1;7;;2;;;9;;2;2;;2;;1;12;4;08;645.25520298
6047643;1;2;1;80;08;2;;908526;2;;;;2;;;.;2;2;;2;;1;12;;08;585.11110419
6047643;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.11110419
6047644;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;608.52387793
6047644;1;2;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;608.52387793
6047645;1;1;1;80;08;;;;1;4;;2;;;4;;3;3;;2;;1;12;3;08;545.80637132
6047645;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;545.80637132
6047645;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;545.80637132
6047646;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;647.23135743
6047646;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;647.23135743
6047649;1;3;1;80;08;;;;1;9;POR PANDEMIA;2;;;2;;2;2;;2;;1;12;2;08;630.37860364
6047651;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;507.55289822
6047651;1;6;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;507.55289822
6047655;1;2;1;80;08;;;;1;7;;2;;;12;ACTIVIDAD MARGINAL;2;2;;2;;1;12;4;08;545.11769006
6047657;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;479.71917598
6047657;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;479.71917598
6047657;1;3;1;80;08;;;;1;7;;2;;;9;;2;2;;2;;1;12;3;08;479.71917598
6047658;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;528.1216893
6047658;1;4;1;80;08;;;;2;;;;1;2;9;;2;2;;2;;1;12;;08;528.1216893
6047658;1;6;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;528.1216893
6047658;1;7;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;528.1216893
6047660;1;2;1;80;08;;;;1;6;;2;;;9;;2;2;;2;;1;12;2;08;683.01863389
6047660;1;3;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;683.01863389
6047661;1;2;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;08;602.96154688
6047662;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;688.77602996
6047662;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;688.77602996
6047664;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;665.36325622
6047665;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;661.10982121
6047666;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;585.23183644
6047666;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.23183644
6047667;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;652.79368848
6047674;1;1;1;80;08;2;;908526;1;9;POR EL VIRUS PERDIO EL TRABAJO QUE TENIA;2;;;9;;1;2;;2;;1;12;2;08;622.65274062
6047674;1;2;1;80;08;2;;908526;1;9;POR EL VIRUS TUVO QUE DEJAR DE HACER LA ACTIVIDAD ECONOMICA QUE HACIA;2;;;4;;1;2;;2;;1;12;2;08;622.65274062
6047674;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;622.65274062
6047674;1;6;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;622.65274062
6047674;1;7;1;80;08;1;48;1000000;1;7;;2;;;1;;1;2;;2;;1;12;1.4;08;622.65274062
6047675;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;807.85639374
6047676;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;528.2717259
6047677;1;1;1;80;08;;;;1;7;;2;;;4;;2;2;;2;;1;12;4;08;665.77048139
6047677;1;3;1;80;08;;;;1;1;;2;;;11;;2;2;;2;;1;12;4;08;665.77048139
6047677;1;6;1;80;08;;;;1;7;;2;;;4;;2;2;;2;;1;12;2;08;665.77048139
6047678;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;627.8887749
6047678;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;627.8887749
6047678;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;627.8887749
6047678;1;7;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;627.8887749
6047678;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;627.8887749
6047678;1;13;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;627.8887749
6047678;1;16;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;627.8887749
6047679;1;6;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;617.50073211
6047679;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;617.50073211
6047679;1;12;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;617.50073211
6047679;1;15;1;80;08;2;;800000;1;6;;1;;2;1;;2;2;;2;;1;12;3;08;617.50073211
6047680;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;677.45630285
6047680;1;4;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;08;677.45630285
6047680;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;677.45630285
6047681;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;729.64005778
6047681;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;729.64005778
6047681;1;9;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;729.64005778
6047682;1;4;1;80;08;2;;908526;2;;;;2;;;.;2;2;;2;;1;12;;08;765.68904453
6047682;1;8;1;80;08;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;08;765.68904453
6047685;1;2;1;80;08;1;48;908000;1;7;;2;;;1;;2;2;;2;;1;12;2;08;567.57645877
6047686;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;335.59084567
6047686;1;8;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;335.59084567
6047686;1;9;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;335.59084567
6047686;1;12;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;335.59084567
6047686;1;14;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;335.59084567
6047687;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;686.33927246
6047687;1;7;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;686.33927246
6047688;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;511.17731359
6047688;1;4;1;80;08;;;;1;9;POR PANDEMIA;2;;;12;POR PANDEMIA;2;2;;2;;1;12;2;08;511.17731359
6047688;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;511.17731359
6047688;1;6;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;511.17731359
6047688;1;8;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;511.17731359
6047688;1;9;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;511.17731359
6047688;1;10;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;511.17731359
6047689;1;1;1;80;08;2;;400000;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;12;2;08;578.38357077
6047690;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.3;08;557.76069271
6047692;1;6;1;80;08;;;;2;;;;1;1;1;;2;2;;2;;1;12;;08;584.36317353
6047692;1;7;1;80;08;;;;2;;;;1;1;1;;2;2;;2;;1;12;;08;584.36317353
6047692;1;8;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;584.36317353
6047692;1;11;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;584.36317353
6047692;1;12;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;584.36317353
6047693;1;1;1;80;08;;;;1;9;POR PANDEMIA;2;;;8;;2;2;;2;;1;12;2;08;844.99759464
6047693;1;3;1;80;08;1;48;550000;1;8;;1;;1;12;POR LA PANDEMIA;2;2;;2;;1;12;2;08;844.99759464
6047693;1;6;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;844.99759464
6047693;1;8;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;844.99759464
6047695;1;1;1;80;08;1;48;1000000;1;8;;2;;;12;ESTA ESPERANDO QUE LA LLAMEN EL OTRO AÑO;2;2;;1;968000;1;12;1.1;08;733.0458405
6047696;1;1;1;80;08;;;;1;7;;2;;;9;;2;2;;2;;1;12;3;08;707.25472397
6047697;1;1;1;80;08;2;;500000;1;3;;2;;;9;;2;2;;2;;1;12;1.4;08;623.37136693
6047698;1;1;1;80;08;1;48;900000;1;9;POR EL VIRUS TUVO QUE DEJAR DE HACER LA ACTIVIDAD ECONOMICA QUE HACIA;2;;;12;NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO;2;2;;2;;1;12;2;08;637.41559137
6047698;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;637.41559137
6047698;1;4;1;80;08;1;40;800000;2;;;;2;;;.;2;2;;2;;1;12;;08;637.41559137
6047699;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;716.19308671
6047700;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;704.50726525
6047701;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;642.38701201
