DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6051616;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1954.5888828
6051617;1;2;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;12;2;05;2414.9433316
6051622;1;1;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;12;POR LA PANDEMIA;2;2;;2;;1;12;3;05;1954.5888828
6051622;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051623;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;05;3442.0509551
6051624;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;2865.9772524
6051624;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;2865.9772524
6051625;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;05;6668.3365782
6051625;1;6;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;6668.3365782
6051626;1;5;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;6258.5529502
6051627;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;3;05;3943.929697
6051628;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;05;1954.5888828
6051628;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051629;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3849.7927632
6051629;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3849.7927632
6051635;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;1270.7534401
6051635;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;1270.7534401
6051636;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;2369.957712
6051638;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;2389.4451692
6051638;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;2389.4451692
6051639;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;1661.8309325
6051640;1;1;1;80;2;1;40;800000;1;8;;2;;;8;;1;2;;2;;1;12;2;73;887.90971845
6051640;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;73;887.90971845
6051640;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;887.90971845
6051641;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;1107.6529566
6051641;1;2;1;80;2;1;24;1000000;1;4;;2;;;4;;2;2;;2;;1;12;4;73;1107.6529566
6051642;1;1;1;80;2;1;48;900000;1;9;LO ENVIARON A LA CARCEL;2;;;12;EN LA CARCEL NO LE PERMITIA TRABAJAR;2;2;;2;;1;12;4;73;1384.7419445
6051644;1;2;1;80;2;;;;1;6;;1;;4;9;;1;2;;2;;1;12;4;73;2714.9190287
6051644;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;2714.9190287
6051644;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;2714.9190287
6051644;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;2714.9190287
6051645;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;887.90971845
6051740;1;2;1;80;2;2;;1000000;1;3;;2;;;9;;2;2;;2;;1;12;4;73;2763.1141855
6051742;1;1;1;80;2;2;;100000;1;4;;2;;;4;;2;2;;2;;1;12;4;73;5171.5039583
6051743;1;2;1;80;2;1;48;600000;1;3;;2;;;9;;2;2;;2;;1;12;2;73;8946.7693339
6051743;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;8946.7693339
6051745;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;4309.2220197
6051746;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;73;2763.1141855
6051746;1;2;1;80;2;;;;1;9;PARA CUIDAR A LA MADRE;2;;;9;;2;2;;2;;1;12;1.4;73;2763.1141855
6051747;1;2;1;80;2;2;;98;1;3;;2;;;9;;2;2;;2;;1;12;1.4;73;3413.8965157
6051747;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;3413.8965157
6051748;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;73;7145.620069
6051748;1;2;1;80;2;1;15;600000;2;;;;2;;;.;2;2;;2;;1;12;;73;7145.620069
6051751;1;2;1;80;2;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;73;4309.2220197
6051752;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;2763.1141855
6051754;1;2;1;80;2;2;;650000;1;4;;2;;;4;;2;2;;2;;1;12;4;73;4309.2220197
6051773;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;2763.1141855
6051773;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;2763.1141855
6051775;1;2;1;80;2;;;;1;7;;2;;;9;;1;2;;2;;1;12;1.4;73;3313.4483813
6051775;1;3;1;80;2;1;20;600000;2;;;;2;;;.;2;2;;2;;1;12;;73;3313.4483813
6051775;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;3313.4483813
6051775;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;3313.4483813
6051776;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;73;6180.3329248
6051786;1;3;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;73;2763.1141855
6051786;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;73;2763.1141855
6051788;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;1.4;73;3413.8965157
6051788;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;73;3413.8965157
6051824;1;1;1;80;2;;;;1;8;;2;;;11;;3;3;;2;;1;12;4;76;2399.2567435
6051824;1;2;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;12;4;76;2399.2567435
6051830;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;76;2399.2567435
6051831;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;76;3492.4427705
6051833;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;76;2399.2567435
6052639;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;25;749.15740723
6052639;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;749.15740723
6052640;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;749.15740723
6052641;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;2012.2116498
6052641;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;2012.2116498
6052642;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;1;600000;1;12;4;25;749.15740723
6052642;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;749.15740723
6052644;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;2510.8658468
6052645;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;1346.34566
6052646;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;749.15740723
6052648;1;1;1;80;2;;;908526;1;7;;2;;;4;;2;2;;2;;1;12;2;25;1340.358485
6052649;1;2;1;80;2;;;;1;6;;2;;;4;;1;2;;2;;1;12;4;25;749.15740723
6052650;1;2;1;80;2;1;30;900000;1;4;;2;;;4;;2;2;;2;;1;12;3;25;1890.3059243
6052650;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;1890.3059243
6052651;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;1340.358485
6052652;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;749.15740723
6052653;1;2;1;80;2;;;;1;3;;2;;;9;;1;2;;2;;1;12;3;25;2850.7644249
6052689;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;2215.6799242
6052691;1;2;1;80;2;1;40;908526;1;4;;2;;;1;;2;2;;2;;1;12;1.4;25;3688.131858
6052693;1;1;1;80;2;2;;98;1;4;;2;;;4;;2;2;;2;;1;12;1.3;25;3041.6886263
6052694;1;2;1;80;2;2;;908526;1;4;;2;;;4;;2;2;;2;;1;12;2;25;5584.229905
6052695;1;5;1;80;2;2;;1000000;2;;;;2;;;.;2;2;;2;;1;12;;25;5135.7072204
6052700;1;3;1;80;2;;;900000;2;;;;1;1;1;;2;2;;2;;1;12;;25;4136.0958962
6052701;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;25;2215.6799242
6052702;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;5168.6398869
6052703;1;2;1;80;2;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;25;6966.5254059
6052704;1;1;1;80;2;;;;1;6;;2;;;11;;2;2;;2;;1;12;4;25;3449.630413
6052705;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;3964.1941172
6052706;1;2;1;80;2;;;;2;;;;1;1;1;;2;2;;2;;1;12;;25;3509.0288017
6052708;1;1;1;80;2;;;;1;7;;1;;4;11;;2;3;;2;;1;12;4;25;2641.122561
6052710;1;2;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;12;1.2;25;3981.9015618
6052714;1;2;1;80;2;2;;98;1;4;;2;;;4;;2;2;;2;;1;12;1.2;25;6140.9785404
6052714;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;6140.9785404
6052714;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;6140.9785404
6052714;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;6140.9785404
6052715;1;2;1;80;2;;;;1;1;;1;;2;6;;2;2;;2;;1;12;2;25;8411.2898653
6052715;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;8411.2898653
6052717;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;3964.1941172
6052718;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;3811.0943828
6052719;1;1;1;80;2;2;;900000;1;4;;2;;;4;;2;2;;2;;1;12;3;25;2215.6799242
6052719;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;25;2215.6799242
6052720;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;25;4088.6979234
6052720;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;4088.6979234
6052721;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;2215.6799242
6052743;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;25;6822.4526499
6052745;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;25;3312.4472869
6052747;1;2;1;80;2;2;;900000;1;9;POR QUE TIENE EMBARAZO DE ALTO RIESGO;2;;;9;;2;2;;2;;1;12;1.4;25;8497.9397646
6052750;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;25;3442.9450572
6052750;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;3442.9450572
6052751;1;2;1;80;2;1;48;1500000;1;3;;2;;;9;;2;2;;2;;1;12;3;25;6733.7408051
6052752;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;25;8234.4165748
6052753;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;25;4851.8963547
6052754;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;25;3312.2337796
6052755;1;2;1;80;2;2;;900000;1;3;;2;;;9;;2;2;;2;;1;12;3;25;5105.7933999
6052755;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;5105.7933999
6052756;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;25;2711.8372688
6052757;1;1;1;80;2;;;;1;7;;1;;3;6;;2;2;;2;;1;12;3;25;2711.8372688
6052758;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;2711.8372688
6052759;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;4851.8963547
6052760;1;2;1;80;2;;;;1;8;;2;;;11;;1;1;1;2;;1;12;2;25;3942.0237664
6052761;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;25;7308.412296
6052764;1;2;1;80;2;2;;908526;1;8;;2;;;9;;2;2;;2;;1;12;3;25;7305.7324954
6052765;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;25;2711.8372688
6052767;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;25;5074.5463184
6052767;1;2;1;80;2;2;;800000;1;9;PANDEMIA;2;;;9;;2;2;;2;;1;12;2;25;5074.5463184
6052767;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;5074.5463184
6052768;1;1;1;80;2;1;48;908526;1;5;;2;;;10;;3;3;;2;;1;12;4;25;2711.8372688
6052768;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;25;2711.8372688
6052769;1;1;1;80;2;;;600000;1;8;;2;;;6;;2;2;;2;;1;12;1.4;25;4352.8176455
6052769;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;4352.8176455
6052770;1;2;1;80;2;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;25;6234.6620959
6052770;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;25;6234.6620959
6052771;1;1;1;80;2;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;12;3;25;7308.412296
6052772;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;25;7175.0212178
6052813;1;1;1;80;2;2;;908526;1;9;POR LA PANDEMIA;1;;1;4;;2;2;;2;;1;12;3;47;976.6943724
6052813;1;3;1;80;2;1;48;98;1;8;;2;;;1;;2;2;;2;;1;12;4;47;976.6943724
6052813;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;976.6943724
6052813;1;5;1;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;12;3;47;976.6943724
6052818;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1506.1448273
6052819;1;1;1;80;2;2;;908000;1;9;POR LA PANDEMIA;2;;;4;;2;2;;2;;1;12;2;47;1320.6424138
6052821;1;2;1;80;2;1;40;908000;1;7;;2;;;1;;2;2;;2;;1;12;4;47;1083.0812461
6052824;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;798.28842216
6052824;1;8;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;798.28842216
6052824;1;9;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;47;798.28842216
6052828;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2011.9979294
6052828;1;5;1;80;2;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;2;47;2011.9979294
6052829;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;47;1168.9919955
6052829;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1168.9919955
6052831;1;1;1;80;2;1;48;1000000;1;9;POR LA SITUACION ECONOMICA DE VENEZUELA;2;;;8;;2;2;;2;;1;12;3;47;1121.1973364
6052834;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1530.8411952
6052837;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1335.0446084
6052863;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;47;1906.6371794
6052863;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052863;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052864;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1361.7444749
6052867;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1540.7988869
6052867;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1540.7988869
6052869;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1817.0881796
6052869;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1817.0881796
6052872;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1627.5063865
6052872;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6052873;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1706.4051936
6052873;1;4;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;12;;47;1706.4051936
6052873;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1706.4051936
6052873;1;8;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1706.4051936
6052875;1;4;1;80;2;1;48;908526;1;6;;1;;2;5;;2;2;;2;;1;12;1.4;47;1579.8647012
6052876;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1800.3112394
6052877;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1537.5581689
6052879;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;47;1504.1273881
6052879;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;47;1504.1273881
6052882;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;4;;2;2;;2;;1;12;4;47;1450.8506693
6052882;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1450.8506693
6052882;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1450.8506693
6052887;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2158.8610557
6052887;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2158.8610557
6052889;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;870.29764305
6052890;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1538.400192
6052891;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;12;2;47;1896.507203
6052894;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2625.1724854
6052894;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2625.1724854
6052894;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2625.1724854
6052894;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2625.1724854
6052894;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2625.1724854
6052895;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1644.2833268
6052895;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1644.2833268
6052895;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1644.2833268
6052899;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6052899;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6052899;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1627.5063865
6052901;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2062.2222867
6052901;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2062.2222867
6052903;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1610.2866409
6052903;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1610.2866409
6052934;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1627.5063865
6052934;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1627.5063865
6052935;1;1;1;80;2;2;;800000;1;3;;2;;;9;;2;2;;2;;1;12;1.2;47;2049.5892177
6052937;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1833.4223146
6052938;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2016.4781425
6052940;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1716.612581
6052940;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1716.612581
6052940;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1716.612581
6052940;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1716.612581
6052944;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1788.4990298
6052944;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1788.4990298
6052944;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1788.4990298
6052944;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1788.4990298
6052945;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1314.9448127
6052946;1;2;1;80;2;1;48;1000000;1;3;;1;;3;1;;1;2;;2;;1;12;3;47;1906.6371794
6052946;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052946;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052947;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1817.0881796
6052948;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1574.2296677
6052953;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6052953;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1627.5063865
6052954;1;2;1;80;2;2;;400000;2;;;;2;;;.;2;2;;2;;1;12;;47;2278.3891898
6052955;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1261.6680939
6052955;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1261.6680939
6052956;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1538.400192
6052957;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;12;4;47;1451.6926924
6052957;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1451.6926924
6052958;1;2;1;80;2;1;48;908526;1;6;;2;;;1;;2;2;;2;;1;12;1.4;47;1292.8232796
6052959;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1468.0268274
6052960;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;47;1571.5112673
6052961;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1314.9448127
6052962;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1404.0510072
6052962;1;4;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;12;4;47;1404.0510072
6052963;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1437.481788
6052963;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1437.481788
6052963;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1437.481788
6052964;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1673.417218
6052964;1;3;1;80;2;2;;908526;1;2;;2;;;2;;2;2;;2;;1;12;1.4;47;1673.417218
6052964;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1673.417218
6052965;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1467.9037276
6052966;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1716.612581
6052966;1;3;1;80;2;1;24;98;1;6;;2;;;1;;2;2;;2;;1;12;2;47;1716.612581
6052966;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1716.612581
6052967;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1902.7863152
6052967;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1902.7863152
6052968;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1889.9833389
6052968;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1889.9833389
6052968;1;6;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;47;1889.9833389
6052977;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1537.9573867
6052981;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;47;1906.6371794
6052981;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052981;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1906.6371794
6052981;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1906.6371794
6052985;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1800.3112394
6052985;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1800.3112394
6052991;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1554.734327
6052993;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;2175.1951907
6052997;1;2;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;1;;2;2;;2;;1;12;2;47;1733.3895212
6052997;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1733.3895212
6052997;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1733.3895212
6052997;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1733.3895212
6052999;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2026.1653136
6052999;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2026.1653136
6053001;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;1.4;47;1851.0848655
6053001;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1851.0848655
6053001;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1851.0848655
6053002;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;47;2348.544785
6053002;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.4;47;2348.544785
6053002;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;47;2348.544785
6053002;1;8;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;2348.544785
6053003;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6053003;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;47;1627.5063865
6053003;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;47;1627.5063865
