DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6,020,857;1;3;1;70;76;14;48;908,526;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;53;97;37;1;2;5320;11;76;1095.346144
6,020,862;1;1;1;70;76;52;48;908,526;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;150000;97;54;54;1;2;9700;11;76;1440.0831976
6,020,869;1;2;1;70;76;28;48;908,526;1;;2;24;1;;2;2;2;;2;;;;;;;;;;;1;2;;95;84;84;1;2;9529;11;76;1527.3610534
6,020,869;1;3;1;70;76;3;48;908,526;1;;2;3;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;33;33;1;1;4711;11;76;1527.3610534
6,020,881;1;2;1;70;76;26;48;908,526;1;;2;26;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;45;44;1;2;4921;11;76;1776.3610793
6,020,881;1;6;1;70;76;5;40;600,000;1;;2;6;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4711;11;76;1776.3610793
6,020,886;1;4;1;70;76;8;25;450,000;3;;2;156;3;;2;2;7;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;11;76;1537.6944748
6,020,887;1;2;1;70;76;60;48;1,000,000;1;;2;17;4;;2;2;8;;2;;;;;;;;;;;1;2;;56;98;53;1;2;5619;11;76;1526.9264001
6,020,887;1;3;1;70;76;52;48;908,526;1;;2;17;6;;2;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;2;5619;11;76;1526.9264001
6,020,895;1;1;1;70;76;8;72;908,526;1;;2;12;4;;1;2;7;;2;;;;;;;;;;;1;2;;47;98;45;1;1;4782;11;76;1067.9879033
6,020,895;2;2;2;70;76;12;50;1,040,000;4;;2;12;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;76;1067.9879033
6,020,895;3;3;3;70;76;8;50;1,300,000;5;;2;8;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;76;1067.9879033
6,020,897;1;1;1;70;76;2;30;908,526;1;;2;2;4;;2;2;1;;2;;;;;;;;;;;1;1;300000;45;55;99;1;1;4520;11;76;976.34655037
6,020,910;1;5;1;70;76;1;48;908,000;3;;2;120;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;8121;11;76;1465.0784111
6,020,911;1;3;1;70;76;4;48;98;4;;2;2;4;;1;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;76;1095.346144
6,020,916;1;1;1;70;76;2;48;1,500,000;4;;2;2;1;;2;2;8;;2;;;;;;;;;;;1;1;800000;41;97;95;1;1;4111;11;76;1633.8588959
6,020,928;1;4;1;70;76;4;52;908,526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;11;76;1787.2996065
6,020,934;1;2;1;70;76;75;48;908,526;1;;2;75;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;76;1629.9122761
6,020,944;1;2;1;70;76;40;48;1,200,000;1;;2;40;4;;1;2;6;;2;;;;;;;;;;;1;2;;56;45;45;1;2;5619;11;76;1520.5532154
6,020,945;1;2;1;70;76;52;48;908,526;1;;2;79;1;;4;2;1;;2;;;;;;;;;;;1;2;;18;99;92;1;2;1811;11;76;1275.9448151
6,020,945;1;3;1;70;76;1;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;;11;76;1275.9448151
6,022,400;1;1;1;70;05;120;48;908,000;1;;2;126;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;53;54;1;2;5611;11;05;1592.3759042
6,022,414;1;5;1;70;05;20;48;1,600,000;1;;2;20;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;59;59;1;2;8422;11;05;1409.9040797
6,022,416;1;2;1;70;05;52;48;908,526;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;05;1122.243994
6,022,421;1;3;1;70;05;8;48;908,526;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;22;90;90;1;1;2229;11;05;1070.9856416
6,022,422;1;2;1;70;05;20;48;908,526;1;;2;20;1;;7;2;1;;2;;;;;;;;;;;1;2;;95;33;56;1;2;9529;11;05;1073.2709003
6,022,423;1;1;1;70;05;4;48;2,100,000;1;;2;4;1;;6;2;1;;3;;;;;;;;;;;1;1;500000;41;93;93;1;1;4111;11;05;1120.573386
6,022,423;1;2;1;70;05;2;48;1,500,000;3;;2;2;3;;1;2;2;;2;;;;;;;;;;;1;1;30000;97;54;54;1;1;9700;11;05;1120.573386
6,022,427;1;3;1;70;05;24;48;908,526;1;;2;260;1;;8;2;1;;2;;;;;;;;;;;1;2;;87;13;59;1;2;8730;11;05;964.69058524
6,022,433;1;2;1;70;05;8;48;1,200,000;1;;2;20;1;;5;2;3;;2;;;;;;;;;;;1;2;;55;16;39;1;1;5511;11;05;1170.8135359
6,022,435;1;3;1;70;05;6;48;908,526;1;;2;6;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;05;1079.0107672
6,022,441;1;3;1;70;05;72;48;1,200,000;1;;2;72;1;;4;2;1;;2;;;;;;;;;;;1;2;;62;03;03;1;2;6201;11;05;1062.7729819
6,022,456;1;2;1;70;05;52;48;908,526;1;;2;78;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8512;11;05;1039.1274078
6,022,457;1;2;1;70;05;44;48;908,526;1;;2;52;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;58;45;1;2;4772;11;05;1131.8734893
6,022,459;1;6;1;70;05;2;48;908,526;1;;2;8;4;;1;2;4;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9602;11;05;1922.472584
6,022,462;1;2;1;70;05;1;40;908,526;1;;2;24;1;;9;2;1;;3;;;;;;;;;;;1;2;;14;40;40;1;1;1410;11;05;1062.7729819
6,022,467;1;4;1;70;05;16;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;05;1104.1858213
6,022,488;1;3;1;70;05;40;48;1,500,000;1;;2;40;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;39;33;1;2;4741;11;05;1065.2457747
6,022,491;1;3;1;70;05;52;48;908,526;1;;2;52;1;;4;2;2;;2;;;;;;;;;;;1;1;100000;56;45;53;1;2;5611;11;05;1883.5325374
6,022,491;1;6;1;70;05;28;48;908,526;1;;2;104;1;;3;2;4;;2;;;;;;;;;;;1;2;;14;97;79;1;2;1410;11;05;1883.5325374
6,022,501;1;1;1;70;05;80;48;908,526;1;;2;999;1;;9;2;1;;1;1;;;1;;;;;;;;2;;86;32;32;1;2;8621;11;05;1073.6744521
6,022,511;1;2;1;70;05;2;60;1,800,000;5;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;1150000;47;51;33;1;1;4711;11;05;1129.3258068
6,022,518;1;3;1;70;05;36;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;05;1023.2182845
6,022,527;1;1;1;70;05;20;48;908,526;1;;2;5;1;;5;2;1;;2;;;;;;;;;;;1;1;400000;41;95;95;1;2;4111;11;05;1138.3350993
6,022,532;1;2;1;70;05;5;48;908,526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;05;1310.8783703
6,022,544;1;2;1;70;05;18;48;908,526;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;14;33;79;1;2;1410;11;05;1129.3258068
6,022,558;1;1;1;70;05;6;48;908,526;1;;2;6;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;45;57;1;1;9602;11;05;1964.4254179
6,022,558;1;4;1;70;05;12;48;908,526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;11;05;1964.4254179
6,022,558;1;6;1;70;05;8;48;908,526;1;;2;8;1;;6;2;2;;2;;;;;;;;;;;1;2;;56;45;77;1;1;5619;11;05;1964.4254179
6,022,559;1;2;1;70;05;52;48;908,526;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;43;43;1;2;1082;11;05;1485.6828483
6,022,561;1;2;1;70;05;24;48;908,526;1;;2;24;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;11;05;1131.8734893
6,022,570;1;2;1;70;05;40;48;908,526;1;;2;40;1;;4;2;6;;2;;;;;;;;;;;1;2;;47;95;45;1;2;4771;11;05;1129.3258068
6,022,587;1;4;1;70;05;6;48;908,526;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;1;1200000;41;95;95;1;1;4111;11;05;989.72942988
6,022,587;1;6;1;70;05;1;24;908,526;1;;2;1;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4111;11;05;989.72942988
6,022,591;1;1;1;70;05;12;48;908,526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;43;85;85;1;1;4321;11;05;1179.6408463
6,022,593;1;1;1;70;05;12;40;1,000,000;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;9700;11;05;1020.670602
6,022,593;1;5;1;70;05;32;48;908,526;1;;2;104;1;;2;2;3;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;05;1020.670602
6,022,605;1;4;1;70;05;12;60;908,526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;39;39;1;1;6412;11;05;1478.2024023
6,022,616;1;1;1;70;13;26;48;908,526;3;;2;38;3;;1;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;97;54;54;1;2;9700;11;13;470.85713418
6,022,626;1;1;1;70;13;32;48;600,000;3;;2;230;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;13;475.06908858
6,022,633;1;3;1;70;13;16;40;908,526;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;55;45;44;1;2;5511;11;13;416.18436991
6,022,638;1;2;1;70;13;104;48;1,500,000;1;;2;104;1;;5;2;1;;2;;;;;;;;;;;1;2;;33;02;84;1;2;3312;11;13;470.85713418
6,022,644;1;2;1;70;13;24;48;1,200,000;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;54;55;1;2;4771;11;13;478.82266
6,022,661;1;1;1;70;13;24;40;2,000,000;1;;2;24;4;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8541;11;13;448.07837447
6,022,668;1;2;1;70;13;24;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;;11;13;486.53733938
6,022,670;1;3;1;70;13;28;48;1,700,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;08;;1;2;;11;13;486.07895641
6,022,674;1;3;1;70;13;28;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;13;592.03703801
6,022,679;1;2;1;70;13;96;48;1,500,000;1;;2;96;1;;6;2;7;;2;;;;;;;;;;;1;2;;58;15;15;1;2;5811;11;13;434.79186434
6,022,692;1;2;1;70;13;28;35;1,600,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;13;463.3001967
6,022,699;1;2;1;70;13;8;48;950,000;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;11;13;450.01368657
6,022,700;1;2;1;70;13;6;48;98;2;;2;24;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;8530;11;13;454.21367916
6,022,701;1;1;1;70;13;32;48;1,200,000;1;;2;144;2;;4;2;2;;2;;;;;;;;;;;1;2;;86;39;39;1;2;8621;11;13;499.36546654
6,022,702;1;1;1;70;13;3;48;1,000,000;1;;2;4;1;;8;2;7;;2;;;;;;1;;;;;;2;;22;03;03;1;1;2229;11;13;463.3001967
6,022,702;1;2;1;70;13;6;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;;11;13;463.3001967
6,022,709;1;2;1;70;13;10;48;1,000,000;1;;2;36;1;;4;2;2;;2;;;;;;;;;;;1;2;;86;32;39;1;1;8621;11;13;505.05373175
6,022,710;1;2;1;70;13;12;48;950,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;11;13;434.79186434
6,022,713;1;2;1;70;13;70;48;1,200,000;1;;2;80;1;;6;2;1;;2;;;;;;;;;;;1;2;;82;33;33;1;2;8291;11;13;490.2909108
6,022,716;1;3;1;70;13;36;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;11;13;442.4567491
6,022,717;1;2;1;70;13;22;48;1,500,000;1;;2;28;1;;5;2;1;;2;;;;;;;;;;;1;2;;68;21;21;1;2;6820;11;13;463.3001967
6,022,719;1;1;1;70;13;24;48;1,000,000;4;;2;32;4;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;54;1;2;4111;11;13;340.33022275
6,022,722;1;1;1;70;13;35;48;1,000,000;1;;2;38;1;;8;2;6;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;11;13;474.7684475
6,023,401;1;2;1;70;23;4;48;600,000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;900000;47;97;97;1;1;4773;11;23;229.52281498
6,023,404;1;4;1;70;23;52;48;908,526;1;;2;200;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;9700;11;23;174.65476245
6,023,408;1;3;1;70;23;20;48;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;23;221.27865664
6,023,410;1;1;1;70;23;52;48;700,000;3;;2;104;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;23;145.78235965
6,023,415;1;5;1;70;23;8;48;800,000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;460000;41;95;95;1;1;4111;11;23;142.350113
6,023,416;1;1;1;70;23;52;48;900,000;1;;2;256;1;;9;2;4;;2;;;;;;;;;;;1;2;;84;34;39;1;2;8413;11;23;228.94276712
6,023,433;1;6;1;70;23;86;48;908,526;1;;2;97;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;23;195.42263653
6,023,438;1;2;1;70;23;72;40;400,000;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;23;184.79852062
6,023,438;1;3;1;70;23;52;48;700,000;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;23;184.79852062
6,023,446;1;5;1;70;23;12;48;600,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;11;23;444.82709754
6,023,451;1;2;1;70;23;8;48;908,526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;23;148.29297035
6,023,456;1;4;1;70;23;4;48;908,526;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;450000;97;45;54;1;1;9700;11;23;335.51347677
6,023,460;1;7;1;70;23;8;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;;11;23;190.83949988
6,023,465;1;1;1;70;23;4;48;908,526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;23;240.75146852
6,023,468;1;3;1;70;23;8;48;900,000;1;;2;8;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;23;335.01080087
6,023,470;1;1;1;70;23;2;48;900,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;1200000;41;95;95;1;1;4111;11;23;401.44342277
6,023,474;1;3;1;70;23;3;48;760,000;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;1;450000;41;95;95;1;1;4111;11;23;263.70488267
6,023,482;1;1;1;70;23;3;30;600,000;3;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;90000;97;54;55;1;1;9700;11;23;198.32654828
6,023,483;1;3;1;70;23;48;48;1,000,000;2;;2;48;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;58;58;1;2;8422;11;23;143.12978584
6,023,484;1;1;1;70;23;2;45;800,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;93;93;1;1;4111;11;23;156.40647556
6,023,486;1;6;1;70;23;8;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;1;;11;23;186.15667311
6,023,489;1;2;1;70;23;8;48;900,000;1;;2;8;1;;5;2;1;;2;;;;;;;;;;;1;2;;69;55;55;1;1;6910;11;23;172.33987503
6,023,495;1;1;1;70;23;65;48;908,526;1;;2;87;1;;6;2;1;;2;;;;;;;;;;;1;2;;77;39;39;1;2;7730;11;23;216.3977731
6,023,496;1;1;1;70;23;24;48;1,000,000;1;;2;48;1;;9;2;5;;2;;;;;;;;;;;1;2;;84;32;32;1;2;8430;11;23;150.49007668
6,023,502;1;3;1;70;23;24;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;06;;1;2;;11;23;151.57200096
6,023,506;1;4;1;70;23;72;48;1,500,000;1;;2;72;1;;5;2;1;;2;;;;;;;;;;;1;2;;84;19;19;1;2;8413;11;23;90.906550472
6,023,520;1;3;1;70;23;80;48;1,300,000;1;;2;80;1;;4;2;1;;2;;;;;;;;;;;1;2;;69;03;03;1;2;6910;11;23;196.78235723
6,023,522;1;3;1;70;23;48;48;908,526;1;;2;200;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;32;39;1;2;8610;11;23;342.09404386
6,023,523;1;2;1;70;23;30;48;1,500,000;1;;2;32;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;11;23;208.38582187
6,023,525;1;2;1;70;23;38;48;1,200,000;1;;2;75;1;;5;2;1;;2;;;;;;;;;;;1;2;;85;19;19;1;2;8530;11;23;114.45933538
6,023,537;1;1;1;70;23;24;48;1,400,000;1;;2;28;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;21;50;1;2;5611;11;23;195.84082785
6,023,539;1;3;1;70;23;4;48;908,526;1;;2;4;4;;4;2;1;;2;;;;;;;;;;;1;2;;41;58;58;1;1;4111;11;23;198.07521033
6,023,539;1;4;1;70;23;4;48;908,526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;1;4719;11;23;198.07521033
6,023,797;1;2;1;70;66;52;48;1,200,000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;44;44;1;2;6412;11;66;394.96780926
6,023,822;1;6;1;70;66;52;48;908,526;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;54;45;1;2;4771;11;66;269.73954125
6,023,830;1;1;1;70;66;52;48;800,000;4;;2;53;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;66;422.7252134
6,023,833;1;3;1;70;66;12;60;908,526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;33;45;1;1;4775;11;66;541.58393085
6,023,844;1;2;1;70;66;8;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;66;343.69967382
6,023,847;1;2;1;70;66;102;48;908,526;1;;2;102;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;66;378.55074533
6,023,848;1;1;1;70;66;12;48;908,526;1;;2;12;4;;2;2;7;;2;;;;;;;;;;;1;2;;10;38;77;1;1;1081;11;66;385.03119927
6,023,848;1;2;1;70;66;12;60;1,000,000;1;;2;12;4;;2;2;7;;2;;;;;;;;;;;1;2;;10;98;21;1;1;1081;11;66;385.03119927
6,023,852;1;3;1;70;66;4;48;908,526;1;;2;24;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;97;53;1;1;5611;11;66;519.9215343
6,023,854;1;1;1;70;66;1;48;1,000,000;4;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;1000000;41;95;95;1;1;4111;11;66;620.79776347
6,023,864;1;2;1;70;66;1;48;908,526;1;;2;1;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;66;252.35929971
6,023,864;1;3;1;70;66;16;48;908,526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;66;252.35929971
6,023,870;1;2;1;70;66;24;48;908,526;1;;2;4;1;;3;2;9;COTIZA SALUD CON PENSION POR SUSTITUCION;2;;;;;;;;;;;1;1;250000;47;39;94;1;2;4774;11;66;368.61413534
6,023,874;1;2;1;70;66;104;48;1,800,000;1;;2;104;1;;9;2;8;;2;;;;;;;;;;;1;2;;86;07;07;1;2;8610;11;66;296.5017862
6,023,895;1;3;1;70;66;24;48;908,526;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;97;97;1;2;8430;11;66;313.31960506
6,023,913;1;1;1;70;66;8;48;908,526;1;;2;8;1;;6;2;7;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4923;11;66;353.63628381
6,023,913;1;3;1;70;66;2;48;908,526;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;300000;69;39;39;1;1;6910;11;66;353.63628381
6,023,914;1;3;1;70;66;52;48;908,526;1;;2;52;1;;6;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4923;11;66;358.52121052
6,023,929;1;1;1;70;66;52;48;1,800,000;1;;2;52;1;;8;2;9;COTIZA INDEPENDIENTE;2;;;;;;;;;;;1;2;;64;44;44;1;2;6412;11;66;368.42974867
6,023,932;1;2;1;70;66;1;48;800,000;4;;2;1;4;;1;2;4;;2;;;;;;;;;;;1;1;800000;41;93;93;1;1;4111;11;66;306.43839619
6,023,940;1;2;1;70;66;4;48;1,800,000;4;;2;4;4;;1;2;1;;1;2;;;1;;;;;;;;1;1200000;69;11;11;1;1;6920;11;66;385.03119927
6,023,942;1;1;1;70;66;10;48;1,000,000;1;;2;40;1;;9;2;1;;2;;;;;;;1;;;;;2;;92;38;45;1;1;9200;11;66;456.74279348
6,023,944;1;2;1;70;66;104;48;2,000,000;2;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8559;11;66;350.79725093
6,023,958;1;3;1;70;66;16;48;908,000;1;;2;16;1;;6;1;1;;1;1;;;1;;;;;;;;2;;47;37;37;1;2;4711;11;66;361.73292647
6,023,964;1;5;1;70;66;20;48;1,000,000;2;;2;24;2;;9;2;4;;2;;;;;;;;;;;1;2;;84;58;58;1;2;8423;11;66;567.11942191
6,023,967;1;2;1;70;66;12;48;900,000;4;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9602;11;66;456.95916174
6,023,980;1;4;1;70;66;8;24;454,263;1;;2;8;1;;6;2;7;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;11;66;694.55828291
6,023,986;1;3;1;70;66;8;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;38;55;55;1;1;3811;11;66;259.24050858
6,023,995;1;1;1;70;66;52;48;2,000,000;2;;2;52;1;;7;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;11;66;192.51559963
6,023,996;1;2;1;70;66;12;48;1,000,000;4;;2;24;4;;1;2;2;;2;;;;;;;;;1;;;2;;96;57;57;1;1;9602;11;66;216.22272757
6,024,004;1;2;1;70;66;12;48;1,700,000;1;;2;12;1;;5;2;7;;2;;;;;;;;;;;1;2;;56;19;53;1;1;5611;11;66;289.62057734
6,024,005;1;1;1;70;66;84;48;2,500,000;1;;2;84;4;;1;2;1;;2;;;;;;;;;;;1;2;;86;06;06;1;2;8622;11;66;350.58088268
6,024,052;1;1;1;70;76;52;48;1,500,000;1;;2;78;1;;9;2;2;;1;2;;;1;;;;;;;;2;;10;84;84;1;2;1071;11;76;940.05414653
6,024,058;1;5;1;70;76;9;48;3,500,000;4;;2;83;4;;1;2;4;;2;;;;;;;;;;;1;2;;85;13;13;1;1;8559;11;76;890.51814461
6,024,063;1;1;1;70;76;104;45;908,526;1;;2;104;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;32;39;1;2;5611;11;76;1048.7177248
6,033,477;1;3;1;70;50;52;20;450,000;1;;2;60;1;;5;2;1;;2;;;;;;;;;;;1;2;;84;97;97;1;2;8413;11;50;253.90438026
6,033,487;1;1;1;70;50;48;48;1,000,000;1;;2;48;1;;3;2;4;;2;;;;;;;;;;;1;2;;92;98;50;1;2;9200;11;50;277.42960389
6,033,491;1;1;1;70;50;30;48;1,200,000;1;;2;34;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;11;50;246.60555568
6,033,493;1;6;1;70;50;2;48;800,000;4;;2;2;4;;1;2;4;;2;;;;;;;;;;;1;1;2000000;01;93;62;1;1;0161;11;50;504.32633824
6,033,495;1;3;1;70;50;53;48;900,000;1;;2;53;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;39;39;1;2;6412;11;50;235.43291564
6,033,502;1;2;1;70;50;13;30;800,000;4;;2;13;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;11;50;295.48046494
6,033,502;1;6;1;70;50;4;48;900,000;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;320000;97;45;54;1;1;9700;11;50;295.48046494
6,033,504;1;7;1;70;50;20;48;906,000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;300000;41;53;95;1;2;4111;11;50;222.96234779
6,033,517;1;3;1;70;50;12;48;1,500,000;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;02;02;1;1;0126;11;50;253.90438026
6,033,526;1;1;1;70;50;9;48;1,000,000;1;;2;9;1;;5;2;1;;2;;;;;;;;;;;1;2;;58;16;16;1;1;5811;11;50;306.89626804
6,033,526;1;2;1;70;50;21;48;1,500,000;1;;2;21;1;;6;2;1;;2;;;;;;;;;;;1;2;;94;19;19;1;2;9499;11;50;306.89626804
6,033,529;1;2;1;70;50;16;48;900,000;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;50;289.66817745
6,033,542;1;1;1;70;50;4;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;1;;11;50;273.33050084
6,033,557;1;1;1;70;50;24;48;900,000;1;;2;24;1;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;50;243.86383669
6,033,566;1;2;1;70;50;52;48;1,000,000;1;;2;2;1;;4;2;1;;2;;;;;;;;;;;1;1;300000;47;45;55;1;2;4771;11;50;239.20316918
6,033,573;1;2;1;70;50;24;48;1,400,000;1;;2;24;1;;6;2;2;;2;;;;;;;;;;;1;2;;42;03;03;1;2;4210;11;50;238.17463463
6,033,573;1;3;1;70;50;8;48;1,200,000;1;;2;108;1;;3;2;2;;2;;;;;;;;;;;1;2;;45;95;84;1;1;4542;11;50;238.17463463
6,033,580;1;2;1;70;50;4;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;50;289.8685946
6,033,589;1;1;1;70;50;16;48;4,000,000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;2;4210;11;50;187.10169539
