directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
143104;1;1;1;55;1; ;1;1; ;1;1; ; ;1; ; ;1;3; ;1;2;3;3; ;3;07;50;50;136,810565630956
143105;2;1;2;59;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;4;9; ;9;07;11;11;1379,25338183531
143105;2;2;1;62;2; ; ;1; ;1; ; ; ;1; ; ;1;1;5;1;2;4;9; ;9;07;11;11;1379,25338183531
143105;2;3;2;28;3; ; ;1; ;1;1;1; ; ; ; ;1;3; ;1;2;6;2;2;13;07;11;11;1379,25338183531
143105;2;4;1;5;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;07;11;11;1379,25338183531
143107;1;1;2;80;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;7; ;7;07;17;17;170,803757230948
143108;1;1;2;45;1; ;1;1; ; ; ;1; ;1; ; ;1;1;5;1;2;6;2;3;13;07;08;08;485,286871065784
143108;1;2;1;81;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;08;08;485,286871065784
143108;1;3;1;79;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;4; ;4;07;08;08;485,286871065784
143110;1;1;2;56;1; ; ; ; ; ; ;1; ; ; ; ;1;1;1;1;2;4;9; ;9;07;05;05;1650,89163758168
143110;1;2;1;22;3; ; ; ; ; ; ;1; ;1; ; ;1;1;5;1;2;6;2;3;13;07;05;05;1650,89163758168
143112;1;1;2;54;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;68;68;216,36082395738
143112;1;2;1;24;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;6;3;2;14;07;68;68;216,36082395738
143113;1;1;1;27;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;05;05;1517,36435057548
143113;1;2;2;28;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;05;05;1517,36435057548
143113;1;3;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;07;05;05;1517,36435057548
143115;1;1;2;76;1; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;50;50;191,298152455055
143115;1;2;1;33;4; ; ;1;1; ; ; ; ;1; ; ;2; ; ;1;2;4;9; ;9;07;50;50;191,298152455055
143116;1;1;1;52;1; ; ;1; ; ; ;1; ;1; ; ;1;3; ;1;2;4;8; ;8;07;05;05;776,431195567365
143116;1;2;2;49;2; ;1;1;1; ; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;05;05;776,431195567365
143116;1;3;2;25;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;3;3;14;07;05;05;776,431195567365
143116;1;4;1;22;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;1;6;2;2;13;07;05;05;776,431195567365
143116;1;5;1;22;3; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;05;05;776,431195567365
143116;1;6;2;69;5; ; ; ; ; ; ; ; ; ;1; ;1;3; ;1;2;3;5; ;5;07;05;05;776,431195567365
143118;1;1;1;34;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;9; ;9;07;66;66;271,689588605973
143120;1;1;1;45;1; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;2;6;5;4;16;07;05;05;1380,98255009015
143120;1;2;2;45;2; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;2;5;11;2;11;07;05;05;1380,98255009015
143120;1;3;1;15;3; ; ; ; ; ; ; ;1; ;1; ;1;1;5;1;1;4;8; ;8;07;05;05;1380,98255009015
143121;1;1;1;46;1; ; ; ;1;1; ; ; ;1; ; ;2; ; ;1;2;6;3;3;14;07;52;52;665,221732851784
143122;1;1;2;42;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;08;08;484,955050675072
143122;1;2;2;74;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;07;08;08;484,955050675072
143122;1;3;2;31;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;08;08;484,955050675072
143123;1;1;2;83;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;2; ;2;07;76;76;1211,56222393438
143123;2;1;2;34;1; ;1;1; ; ; ;1; ;1; ; ;2; ; ;1;2;4;6; ;6;07;76;76;1211,56222393438
143123;2;2;1;18;3; ;1; ; ; ; ;1; ; ; ; ;2; ; ;1;2;4;6; ;6;07;76;76;1211,56222393438
143123;2;3;2;16;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;4;8; ;8;07;76;76;1211,56222393438
143123;2;4;2;14;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;4;7; ;7;07;76;76;1211,56222393438
143124;1;1;1;62;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;7; ;7;07;66;66;240,815780787955
143124;1;2;1;24;3; ; ; ; ; ; ; ; ; ;1; ;1;3; ;2;2;1;0; ;0;07;66;66;240,815780787955
143130;1;1;2;73;1; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;1;0; ;0;07;50;50;157,853347771764
143133;1;1;1;62;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;07;05;05;510,4138119256
143133;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;3; ;3;07;05;05;510,4138119256
143133;1;3;2;37;3; ;1;1; ; ; ; ; ; ; ; ;1;1;2;1;2;6;9;4;20;07;05;05;510,4138119256
143133;1;4;1;46;5; ;1;1; ; ; ; ; ; ; ; ;2; ; ;1;2;6;5;4;16;07;05;05;510,4138119256
143133;1;5;2;16;4; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;4;8; ;8;07;05;05;510,4138119256
143133;1;6;2;14;4; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;4;6; ;6;07;05;05;510,4138119256
143134;1;1;1;70;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;07;17;17;101,888057329207
143134;1;2;2;67;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;17;17;101,888057329207
143134;1;3;2;40;3; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;6;2;3;13;07;17;17;101,888057329207
143134;1;4;1;14;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;07;17;17;101,888057329207
143135;1;1;1;53;1; ; ; ;1; ; ; ; ;1; ; ;1;1;5;1;2;6;5;4;16;07;52;52;486,527427209735
143135;1;2;2;44;2; ; ; ; ; ; ; ; ;1;1; ;1;1;1;1;2;6;5;4;16;07;52;52;486,527427209735
143135;1;3;1;14;3; ; ; ; ; ; ; ;1;1; ; ;1;1;5;1;1;4;9; ;9;07;52;52;486,527427209735
143138;1;1;2;29;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;11;11;1929,32897756076
143138;1;2;1;24;5; ; ; ; ;1; ;1; ; ; ; ;2; ; ;1;2;6;3;2;14;07;11;11;1929,32897756076
143138;1;3;2;24;5; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;5;4;16;07;11;11;1929,32897756076
143138;1;4;1;30;9; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;11;11;1929,32897756076
143141;1;1;1;58;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;5;11;2;11;07;05;05;1018,972806055
143141;1;2;2;55;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;10;1;10;07;05;05;1018,972806055
143142;1;1;2;63;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;3;2;14;07;11;11;2116,90710212455
143142;1;2;1;72;2; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;5;11;2;11;07;11;11;2116,90710212455
143144;1;1;1;43;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;23;23;167,340576431616
143144;1;2;2;43;2; ;1; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;23;23;167,340576431616
143144;1;3;1;10;9; ; ; ; ; ; ; ;1; ; ; ;1;3; ;2;1;3;0; ;0;07;23;23;167,340576431616
143148;1;1;2;54;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;10;1;10;07;17;17;154,05924202427
143149;1;1;2;70;1; ; ;1;1; ; ; ; ;1; ; ;1;1;3;1;2;3;5; ;5;07;50;50;172,421819541219
143149;1;2;1;13;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;07;50;50;172,421819541219
143150;1;1;2;27;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;6;5;17;07;05;05;1280,0770565884
143150;1;2;1;28;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;6;5;17;07;05;05;1280,0770565884
143151;1;1;1;56;1; ;1;1;1;1; ;1; ;1; ; ;1;1;3;1;2;6;5;4;16;07;50;50;149,611846559862
143151;1;2;2;58;2; ; ; ; ; ; ; ; ;1; ; ;1;2;1;1;2;6;9;5;20;07;50;50;149,611846559862
143151;1;3;2;21;3; ; ; ; ; ; ; ; ;1; ; ;1;2;5;1;1;6;5;2;16;07;50;50;149,611846559862
143151;1;4;2;12;3; ; ; ; ; ; ; ;1;1; ; ;1;2;5;1;1;4;6; ;6;07;50;50;149,611846559862
143153;1;1;1;58;1; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;13;13;479,238629060097
143153;1;2;2;41;2; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;13;13;479,238629060097
143153;1;3;1;24;3; ; ; ; ; ; ; ;1;1; ; ;1;3; ;1;1;6;1;2;12;07;13;13;479,238629060097
143153;1;4;1;19;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;1;2;12;07;13;13;479,238629060097
143153;1;5;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;07;13;13;479,238629060097
143154;1;1;2;47;1; ; ;1;1; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;07;05;05;2068,81235607492
143154;1;2;2;21;3; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;4;9; ;9;07;05;05;2068,81235607492
143154;1;3;1;11;3; ; ; ; ; ; ; ;1;1; ; ;1;1;5;1;1;4;0; ;5;07;05;05;2068,81235607492
143155;1;1;2;86;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;7; ;7;07;17;17;170,803757230948
143157;1;1;1;73;1; ; ; ;1; ; ; ; ; ; ; ;1;2;2;1;2;4;7; ;7;07;17;17;213,712158447178
143157;1;2;2;68;2; ; ; ; ; ; ; ; ; ; ;1;1;2;5;1;2;4;9; ;9;07;17;17;213,712158447178
143157;1;3;2;40;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;17;17;213,712158447178
143157;1;4;2;20;4; ; ; ; ;1; ;1; ; ; ; ;1;1;5;1;1;6;1;2;12;07;17;17;213,712158447178
143157;1;5;2;1;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;17;17;213,712158447178
143160;1;1;1;59;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;5; ;5;07;05;05;1225,59185393242
143160;1;2;2;57;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;10;1;10;07;05;05;1225,59185393242
143160;1;3;1;31;3; ; ; ; ; ; ; ; ;1; ; ;1;1;3;1;2;6;7;5;18;07;05;05;1225,59185393242
143160;1;4;1;26;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;05;05;1225,59185393242
143161;1;1;1;54;1; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;6;3;3;14;07;11;11;1839,7306978124
143161;1;2;2;46;2; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;6;2;3;13;07;11;11;1839,7306978124
143161;1;3;2;19;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;07;11;11;1839,7306978124
143163;1;1;1;47;1; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;2;6;5;4;16;07;66;66;229,769469400576
143163;1;2;2;53;2; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;6;7;5;18;07;66;66;229,769469400576
143163;1;3;2;26;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;07;66;66;229,769469400576
143163;1;4;1;23;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;07;66;66;229,769469400576
143164;1;1;1;83;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;07;73;73;174,079559700526
143164;1;2;2;44;3; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;73;73;174,079559700526
143164;1;3;1;43;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;2;2;1;0; ;0;07;73;73;174,079559700526
143164;1;4;2;46;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;73;73;174,079559700526
143164;1;5;1;24;4; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;73;73;174,079559700526
143164;1;6;2;22;4; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;3;13;07;73;73;174,079559700526
143166;1;1;2;47;1; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;2;6;5;4;16;07;08;08;373,308490432569
143169;1;1;1;50;1; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;6;3;3;14;07;17;17;233,209158691657
143170;1;1;2;38;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;6;5;17;07;05;05;1401,21500626616
143170;1;2;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;2;5;1;1;3;3; ;3;07;05;05;1401,21500626616
143170;1;3;2;63;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;6; ;6;07;05;05;1401,21500626616
143171;1;1;2;67;1; ; ; ; ; ; ;1; ;1; ; ;1;3; ;1;2;3;3; ;3;07;54;54;287,898097608849
143173;1;1;2;18;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;13;13;805,228732942085
143173;1;2;1;23;2; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;6;2;3;13;07;13;13;805,228732942085
143173;1;3;2;0;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;13;13;805,228732942085
143174;1;1;2;27;1; ; ; ; ;1; ; ; ; ;1; ;1;3; ;1;2;6;2;3;13;07;68;68;296,903366998385
143174;1;2;1;26;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;68;68;296,903366998385
143174;1;3;2;1;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;68;68;296,903366998385
143176;1;1;2;51;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;6;5;17;07;50;50;140,896107844497
143176;1;2;2;25;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;2;2;13;07;50;50;140,896107844497
143176;1;3;2;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;07;50;50;140,896107844497
143179;1;1;1;50;1; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;4;6; ;6;07;17;17;138,703362409983
143179;1;2;2;59;2; ; ; ; ; ; ; ; ; ;1; ;1;1;5;1;2;4;7; ;7;07;17;17;138,703362409983
143179;1;3;2;35;3; ; ; ; ;1; ; ; ;1;1; ;1;1;3;1;2;6;5;4;16;07;17;17;138,703362409983
143179;1;4;1;13;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;07;17;17;138,703362409983
143179;1;5;1;12;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;17;17;138,703362409983
143180;1;1;1;58;1; ; ; ;1; ;1; ; ; ; ; ;1;1;1;1;2;4;8; ;8;07;05;05;1614,68035168562
143180;1;2;2;52;2; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;4;7; ;7;07;05;05;1614,68035168562
143180;1;3;1;31;3; ; ; ;1; ;1; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;05;05;1614,68035168562
143180;1;4;1;7;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;3;1; ;1;07;05;05;1614,68035168562
143183;1;1;1;55;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;11;11;1305,11657544889
143183;1;2;2;45;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;11;11;1305,11657544889
143183;1;3;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;07;11;11;1305,11657544889
143183;1;4;2;79;5; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;07;11;11;1305,11657544889
143185;1;1;2;58;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;4;4;15;07;11;11;2385,86311837789
143186;1;1;2;62;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;2;3;13;07;66;66;135,366534339597
143186;1;2;2;26;3; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;6;5;4;16;07;66;66;135,366534339597
143186;1;3;1;49;5; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;6;5;4;16;07;66;66;135,366534339597
143188;1;1;2;56;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;07;17;17;214,164011983547
143188;1;2;2;55;5; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;07;17;17;214,164011983547
143188;1;3;1;49;3; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;2;6;5;4;16;07;17;17;214,164011983547
143188;1;4;1;49;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;17;17;214,164011983547
143189;1;1;1;60;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;3;5; ;5;07;05;05;1156,01542222771
143189;1;2;2;51;2; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;07;05;05;1156,01542222771
143189;1;3;2;31;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;05;05;1156,01542222771
143189;1;4;1;3;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;2;1;0; ;0;07;05;05;1156,01542222771
143189;1;5;2;29;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;2;3;13;07;05;05;1156,01542222771
143189;1;6;1;6;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;0; ;0;07;05;05;1156,01542222771
143194;1;1;1;72;1;1; ; ; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;07;13;13;378,846752010553
143194;1;2;2;67;2;1; ; ; ; ; ; ; ; ; ; ;1;3; ;1;2;6;3;3;14;07;13;13;378,846752010553
143194;1;3;1;34;3; ; ; ;1; ; ; ;1; ; ; ;1;3; ;1;1;6;6;3;17;07;13;13;378,846752010553
143197;1;1;2;70;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;1;0; ;0;07;11;11;2081,84731936021
143199;1;1;2;26;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;2;3;13;07;17;17;597,881603862344
143199;1;2;1;6;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;07;17;17;597,881603862344
143199;1;3;1;2;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;17;17;597,881603862344
143200;1;1;2;31;1; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;5;4;16;07;11;11;2565,55334854233
143203;1;1;1;50;1; ; ; ;1;1; ; ; ;1; ; ;1;1;3;1;2;6;5;4;16;07;52;52;236,085538554845
143203;1;2;2;50;2; ;1;1;1; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;07;52;52;236,085538554845
143203;1;3;1;19;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;3;2;14;07;52;52;236,085538554845
143203;1;4;2;12;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;52;52;236,085538554845
143204;1;1;1;74;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;2; ;2;07;50;50;197,741998909581
143204;1;2;2;63;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;50;50;197,741998909581
143204;1;3;1;32;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;50;50;197,741998909581
143205;1;1;2;43;1; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;2;6;6;5;17;07;50;50;235,127483214456
143205;1;2;1;41;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;50;50;235,127483214456
143205;1;3;1;20;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;50;50;235,127483214456
143205;1;4;1;10;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;1;3;3; ;3;07;50;50;235,127483214456
143207;1;1;1;40;1; ; ; ; ; ; ;1; ;1;1; ;1;3; ;1;2;5;11;2;11;07;05;05;1648,08183007899
143207;1;2;2;45;2; ;1;1; ;1; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;05;05;1648,08183007899
143207;1;3;1;21;3; ; ;1; ;1; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;07;05;05;1648,08183007899
143207;1;4;1;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;05;05;1648,08183007899
143209;1;1;2;47;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;13;13;1004,44951767691
143209;1;2;1;53;2; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;13;13;1004,44951767691
143210;1;1;1;75;1; ; ; ; ; ; ; ; ; ;1; ;1;1;2;1;2;3;5; ;5;07;11;11;1847,16270683998
143210;1;2;2;66;2; ; ; ; ; ; ; ; ; ;1; ;1;1;5;1;2;3;5; ;5;07;11;11;1847,16270683998
143211;1;1;2;47;1; ;1;1;1; ; ;1; ;1; ; ;1;3; ;1;2;3;2; ;2;07;50;50;146,510018354831
143211;1;2;1;55;2; ; ; ;1; ; ;1; ;1; ; ;1;3; ;1;2;3;5; ;5;07;50;50;146,510018354831
143211;1;3;1;13;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;07;50;50;146,510018354831
143211;1;4;1;23;3; ; ; ;1;1; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;50;50;146,510018354831
143211;1;5;1;2;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;50;50;146,510018354831
143212;1;1;1;49;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;6;4;4;15;07;11;11;6305,34503817222
143212;1;2;2;41;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;7;4;18;07;11;11;6305,34503817222
143212;1;3;1;13;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;11;11;6305,34503817222
143212;1;4;1;12;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;4; ;4;07;11;11;6305,34503817222
143212;1;5;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;07;11;11;6305,34503817222
143215;1;1;1;30;1;1;1;1;1; ; ;1; ;1; ; ;2; ; ;1;2;5;11;2;11;07;11;11;5061,00149759957
143215;1;2;2;28;2;1;1;1; ;1; ;1; ;1; ; ;2; ; ;1;2;5;12;2;12;07;11;11;5061,00149759957
143215;1;3;1;11;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;3;4; ;4;07;11;11;5061,00149759957
143215;1;4;2;9;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;3; ;3;07;11;11;5061,00149759957
143217;1;1;1;65;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;8; ;8;07;05;05;1018,972806055
143217;1;2;2;66;2; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;3;5; ;5;07;05;05;1018,972806055
143218;1;1;2;28;1; ; ;1;1; ; ; ; ; ; ; ;1;1;3;1;2;6;5;4;16;07;11;11;2337,53315068563
143218;1;2;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;0; ;0;07;11;11;2337,53315068563
143219;1;1;2;39;1; ; ; ;1; ; ; ; ; ; ; ;1;2;5;1;2;6;4;2;15;07;68;68;275,691802364081
143219;1;2;2;18;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;68;68;275,691802364081
143219;1;3;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;2;5;1;1;4;8; ;8;07;68;68;275,691802364081
143219;1;4;2;64;5; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;8; ;8;07;68;68;275,691802364081
143219;1;5;1;40;5; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;8;5;19;07;68;68;275,691802364081
143223;1;1;2;69;1; ;1;1; ; ; ; ; ; ; ; ;1;1;3;1;2;3;5; ;5;07;68;68;216,899388057896
143224;1;1;2;44;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;68;68;1593,38526079378
143224;1;2;2;21;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;07;68;68;1593,38526079378
143224;1;3;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;4; ;4;07;68;68;1593,38526079378
143225;1;1;2;48;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;50;50;149,734565110871
143225;1;2;1;43;2; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;50;50;149,734565110871
143225;1;3;1;24;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;2;2;13;07;50;50;149,734565110871
143225;1;4;2;22;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;3;2;14;07;50;50;149,734565110871
143225;1;5;1;12;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;07;50;50;149,734565110871
143227;1;1;1;38;1; ; ;1;1; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;07;50;50;291,136095879036
143227;1;2;2;39;2; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;07;50;50;291,136095879036
143227;1;3;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;07;50;50;291,136095879036
