directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
141902;1;2;77;47;4711;1;48;48; ; ;877802; ; ;9;7;1;2;1;07;17;17;206,058975968717
141904;1;1;11;69;6920;4;48;24;7; ; ;1500000;1;1;1;1;2;1;07;13;13;312,021642044265
141906;1;1;55;81;8121;4;36;12;6;1; ;100000;1;1;2;2; ;1;07;52;52;213,61492836783
141909;1;2;99;38;3811;1;48;48; ; ;877803; ; ;9;6;1;2;1;07;73;73;294,671917540738
141910;1;1;45;56;5619;4;30;30; ; ; ;60000;1;1;6;2; ;1;07;52;52;221,011341083165
141910;1;2;99;46;4665;4;40;30;6;1; ;200000;1;1;6;2; ;1;07;52;52;221,011341083165
141913;1;1;41;47;4711;4;60;48;6;1; ;200000;1;1;1;2; ;1;07;52;52;132,676432518631
141917;1;3;59;86;8610;1;48;48; ; ;920000; ; ;9;7;1;2;1;07;17;17;98,9769699769438
141920;1;1;85;42;4210;1;48;0;5;1;0; ; ;6;9;1;1;1;07;13;13;506,101279275458
141920;1;2;53;56;5619;4;24;24; ; ; ;100000;1;1;1;2; ;1;07;13;13;506,101279275458
141925;1;1;34;49;4923;1;48;48; ; ;980000; ; ;6;7;1;1;1;07;50;50;251,416435818152
141926;1;1;45;47;4759;1;54;50;2; ;980000; ; ;4;7;1;1;1;07;76;76;1338,68145289543
141929;1;1;58;85;8530;1;60;60; ; ;1080000; ; ;9;8;1;1;1;07;76;76;1068,18395219035
141930;1;1;45;47;4781;4;60;60; ; ; ;450000;1;1;6;2; ;1;07;50;50;205,782033961109
141930;1;4;45;47;4781;4;60;60; ; ; ;450000;1;1;6;2; ;1;07;50;50;205,782033961109
141934;1;1;41;47;4772;4;84;84; ; ; ;1200000;1;1;7;2; ;1;07;50;50;305,251381831868
141937;1;1;84;33;3313;4;40;30;6;1; ;800000;1;1;7;2; ;1;07;52;52;62,6348422944756
141937;1;2;79;95;9529;4;30;15;6;1; ;180000;1;1;1;2; ;1;07;52;52;62,6348422944756
141937;1;3;02;71;7110;4;40;28;6;1; ;1500000;1;1;1;1;1;1;07;52;52;62,6348422944756
141938;1;1;45;92;9200;1;48;0;6;1;0; ; ;9;7;1;2;1;07;17;17;88,862178053043
141938;1;3;94;32;3290;4;60;60; ; ; ;180000;1;1;1;2; ;1;07;17;17;88,862178053043
141938;1;4;02;22;2229;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;17;17;88,862178053043
141939;1;1;18;85;8530;1;40;60; ; ;2100000; ; ;6;7;1;1;1;07;50;50;272,21739235391
141939;1;2;19;86;8621;1;20;20; ; ;1100000; ; ;8;7;1;1;1;07;50;50;272,21739235391
141946;1;1;98;49;4921;4;84;44;7; ; ;780000;1;1;4;2; ;1;07;76;76;1354,67731479706
141947;1;2;77;56;5619;4;10;10; ; ; ;40000;1;1;1;2; ;1;07;68;68;1433,3474656036
141947;1;3;87;43;4322;1;48;48; ; ;980000; ; ;6;5;1;1;1;07;68;68;1433,3474656036
141950;1;2;59;86;8610;1;48;48; ; ;1070000; ; ;9;7;1;1;1;07;17;17;226,417713592873
141953;1;1;84;45;4520;4;50;30;6;1; ;450000;1;1;1;2; ;1;07;73;73;197,079623499235
141954;1;2;21;31;3110;1;44;30;6;1;900000; ; ;6;7;1;1;1;07;66;66;441,221018339537
141957;1;1;53;56;5619;4;20;20; ; ; ;700000;1;2;1;2; ;1;07;11;11;2108,96619491044
141957;1;2;97;56;5619;6;10;10; ; ; ; ; ;2;5;2; ;1;07;11;11;2108,96619491044
141960;1;1;06;86;8610;1;48;48; ; ;3500000; ; ;9;7;1;2;1;07;23;23;188,108544764806
141960;1;2;06;86;8610;1;48;48; ; ;3500000; ; ;9;7;1;2;1;07;23;23;188,108544764806
141962;1;3;97;11;1104;1;48;48; ; ;980600; ; ;9;7;1;1;1;07;50;50;266,220863659855
141966;1;3;14;84;8423;2;48;48; ; ;1200000; ; ;9;7;1;3;1;07;52;52;157,330416145033
141969;1;2;59;96;9609;4;46;46; ; ; ;700000;1;1;5;2; ;1;07;23;23;143,959667721192
141969;1;3;55;81;8121;4;22;22; ; ; ;240000;1;1;2;2; ;1;07;23;23;143,959667721192
141978;1;1;03;68;6820;1;40;40; ; ;3000000; ; ;9;7;1;1;1;07;11;11;2074,01714531389
141978;1;2;03;93;9319;4;30;0;6;1; ;0;1;1;7;2; ;1;07;11;11;2074,01714531389
141982;1;2;41;47;4711;4;77;48;6;1; ;800000;1;1;7;1;1;1;07;68;68;1225,9843526998
141982;1;4;38;66;6621;4;45;45; ; ; ;1000000;1;9;7;2; ;1;07;68;68;1225,9843526998
141992;1;1;97;13;1313;1;48;30;6;1;650000; ; ;9;7;1;1;1;07;66;66;212,103906773248
141992;1;2;32;84;8413;2;40;40; ; ;2200000; ; ;9;11;1;2;1;07;66;66;212,103906773248
141999;1;2;45;47;4792;4;50;20;7; ; ;0;1;1;5;2; ;1;07;23;23;177,961890156871
142001;1;1;55;81;8121;4;40;0;6;1; ;0;1;1;2;2; ;1;07;73;73;335,026417071122
142004;1;1;83;25;2511;4;54;15;6;1; ;180000;1;1;1;2; ;1;07;13;13;551,939843925788
142004;1;3;55;81;8121;1;48;48; ; ;700000; ; ;9;7;1;2;1;07;13;13;551,939843925788
142004;1;4;70;17;1709;1;48;48; ; ;877803; ; ;9;7;1;2;1;07;13;13;551,939843925788
142009;1;1;11;84;8412;4;25;25; ; ; ;1300000;1;9;11;1;1;1;07;66;66;212,480563774233
142012;1;2;41;47;4771;5;60;40;6;1; ;1500000;1;2;1;2; ;1;07;73;73;173,778903147021
142012;1;3;45;47;4771;1;60;40;6;1;1000000; ; ;2;1;1;1;1;07;73;73;173,778903147021
142013;1;1;45;47;4792;4;18;18; ; ; ;150000;1;1;1;2; ;1;07;50;50;248,985822226879
142015;1;2;99;38;3811;1;48;48; ; ;877803; ; ;9;4;1;2;1;07;23;23;188,32370866738
142017;1;2;45;47;4789;4;84;0;7; ; ;0;1;1;6;2; ;1;07;68;68;1780,65454298119
142019;1;1;45;47;4773;1;48;48; ; ;1200000; ; ;9;7;1;2;1;07;13;13;456,898213182263
142020;1;2;79;95;9529;4;15;15; ; ; ;100000;1;1;1;1;2;1;07;66;66;180,133646856215
142025;1;3;79;14;1410;1;48;48; ; ;880000; ; ;9;7;1;2;1;07;73;73;90,370756454432
142030;1;1;61;01;0144;4;40;30;7; ; ;650000;1;1;1;2; ;1;07;23;23;221,943954612181
142031;1;1;44;79;7911;1;40;0;7; ;2500000; ; ;9;7;1;2;1;07;05;05;1498,42346266128
142031;1;2;33;47;4759;1;48;40;6;1;877803; ; ;9;7;1;1;1;07;05;05;1498,42346266128
142035;1;4;58;68;6820;1;60;60; ; ;1200000; ; ;5;7;1;2;1;07;23;23;129,424311955696
142038;1;2;06;86;8622;4;50;20;6;1; ;1200000;1;1;7;1;2;1;07;05;05;1178,28592501521
142042;1;1;97;49;4923;4;48;24;6;1; ;1200000;1;1;4;1;2;1;07;68;68;1009,5234580521
142042;1;2;21;86;8622;5;24;24; ; ; ;2000000;1;2;7;1;1;1;07;68;68;1009,5234580521
142043;1;1;15;63;6391;4;50;50; ; ; ;1500000;1;1;1;1;2;1;07;73;73;166,932000340045
142044;1;1;06;75;7500;4;40;25;6;1; ;1800000;1;6;7;3; ;1;07;05;05;1353,30969613827
142044;1;2;21;75;7500;1;40;12;6;1;3200000; ; ;6;1;2; ;1;07;05;05;1353,30969613827
142046;1;1;41;47;4721;4;60;45;6;1; ;900000;1;1;7;2; ;1;07;73;73;228,794139152856
142046;1;3;97;46;4664;1;48;48; ; ;880000; ; ;6;7;1;1;1;07;73;73;228,794139152856
142048;1;1;08;70;7020;1;40;40; ; ;3800000; ; ;7;7;1;1;1;07;05;05;1900,66435634456
142048;1;2;08;70;7020;4;48;48; ; ; ;3500000;1;6;7;1;1;1;07;05;05;1900,66435634456
142049;1;1;08;66;6612;1;40;40; ; ;1000000; ; ;9;7;2; ;1;07;05;05;1552,74730926759
142050;1;1;57;96;9602;4;10;6;6;2; ;100000;1;1;1;2; ;1;07;76;76;1171,97543055673
142050;1;2;98;49;4921;1;84;70;6;2;600000; ; ;9;4;1;1;1;07;76;76;1171,97543055673
142051;1;1;61;01;0144;4;60;60; ; ; ;6000000;1;4;8;1;2;1;07;05;05;1127,67943256278
142051;1;2;41;47;4722;4;54;54; ; ; ;2000000;1;3;7;2; ;1;07;05;05;1127,67943256278
142051;1;3;02;10;1040;1;48;60; ; ;1400000; ; ;9;7;1;1;1;07;05;05;1127,67943256278
142054;1;2;98;49;4921;4;48;32;6;1; ;50000;1;1;4;2; ;1;07;13;13;571,523106804429
142056;1;3;45;47;4792;4;50;30;6;1; ;350000;1;1;1;2; ;1;07;13;13;441,141260391587
142056;1;4;98;49;4921;4;48;30;6;1; ;500000;1;1;4;2; ;1;07;13;13;441,141260391587
142058;1;1;41;47;4773;4;20;0;6;1; ;0;1;1;1;2; ;1;07;08;08;514,865008989763
142059;1;3;98;49;4921;4;55;30;6;1; ;550000;1;1;4;2; ;1;07;13;13;460,166197846891
142059;1;4;59;86;8610;2;48;48; ; ;1200000; ; ;9;7;1;1;1;07;13;13;460,166197846891
142062;1;1;57;96;9609;4;30;0;6;1; ;2000000;1;1;7;2; ;1;07;08;08;460,856049184599
142062;1;2;41;47;4722;4;25;25; ; ; ;300000;1;1;2;2; ;1;07;08;08;460,856049184599
142064;1;2;55;81;8121;4;30;30; ; ; ;500000;1;1;2;2; ;1;07;50;50;57,4830733258127
142067;1;3;86;73;7310;4;20;0;6;1; ;0;1;1;7;2; ;1;07;08;08;664,92598769692
142072;1;1;45;56;5619;4;40;40; ; ; ;400000;1;1;6;2; ;1;07;50;50;93,9404187924267
142075;1;2;03;42;4210;1;48;48; ; ;1000000; ; ;6;9;1;2;1;07;73;73;190,618873348847
142075;1;3;32;65;6511;1;48;48; ; ;900000; ; ;5;1;1;1;1;07;73;73;190,618873348847
142076;1;1;55;47;4755;1;48;48; ; ;987000; ; ;9;7;1;1;1;07;50;50;93,5232239222828
142078;1;1;97;20;2021;1;48;48; ; ;1480000; ; ;9;7;1;1;1;07;08;08;754,56536389679
142078;1;2;33;86;8610;1;40;40; ; ;1000000; ; ;9;7;1;2;1;07;08;08;754,56536389679
142078;1;3;85;43;4321;1;40;40; ; ;970000; ; ;4;7;1;1;1;07;08;08;754,56536389679
142091;1;1;39;52;5229;1;48;48; ; ;1000000; ; ;7;7;1;2;1;07;13;13;503,87313183281
142092;1;1;98;49;4923;4;60;22;6;1; ;800000;1;1;4;2; ;1;07;68;68;325,378981842405
142092;1;3;55;81;8121;4;24;8;6;1; ;120000;1;1;2;2; ;1;07;68;68;325,378981842405
142094;1;1;39;55;5511;1;48;0;5;1;0; ; ;5;7;1;1;1;07;68;68;308,493896442268
142094;1;2;03;61;6110;1;48;48; ; ;1000000; ; ;9;5;1;1;1;07;68;68;308,493896442268
142098;1;1;45;47;4721;4;45;45; ; ; ;600000;1;1;7;2; ;1;07;54;54;891,428782917006
142100;1;1;98;49;4921;4;48;20;6;1; ;500000;1;1;4;2; ;1;07;13;13;340,538050065599
142101;1;3;99;38;3811;1;48;48; ; ;980600; ; ;9;6;1;1;1;07;50;50;140,542092478446
142107;1;2;32;84;8424;2;40;40; ; ; ; ; ;9;1;1;2;1;07;73;73;149,763500920668
142112;1;1;13;85;8551;1;38;14;6;1;160000; ; ;8;7;2; ;1;07;08;08;584,813988643207
142112;1;2;87;35;3520;1;60;60; ; ;970000; ; ;9;2;1;2;1;07;08;08;584,813988643207
142112;1;4;97;53;5320;1;24;24; ; ;900000; ; ;9;7;1;1;1;07;08;08;584,813988643207
142114;1;1;21;77;7710;5;60;40;6;1; ; ;1;4;7;2; ;1;07;76;76;2093,97965230966
142121;1;2;97;82;8292;4;48;24;6;1; ;200000;1;1;7;2; ;1;07;54;54;154,883708789416
142122;1;1;83;25;2511;1;48;30;6;1;0; ; ;2;7;2; ;1;07;11;11;1943,05791188954
142122;1;4;57;96;9602;4;60;5;6;1; ;300000;1;1;5;2; ;1;07;11;11;1943,05791188954
142123;1;1;61;01;0113;4;60;40;6;1; ; ;1;1;8;2; ;1;07;73;73;118,267345566824
142124;1;1;79;14;1410;1;48;48; ; ;877803; ; ;8;7;1;1;1;07;66;66;440,798228028218
142124;1;2;80;15;1521;4;45;45; ; ; ;890000;1;5;7;1;1;1;07;66;66;440,798228028218
142125;1;1;99;45;4520;4;48;40;2; ; ;700000;1;1;7;2; ;1;07;68;68;335,385739048807
142125;2;1;41;47;4771;4;24;24; ; ; ;500000;1;1;1;2; ;1;07;68;68;335,385739048807
142128;1;1;02;84;8412;4;48;48; ; ; ;1400000;1;9;7;1;2;1;07;13;13;351,040191392124
142128;1;3;07;86;8610;2;48;48; ; ;2000000; ; ;9;7;1;1;1;07;13;13;351,040191392124
142129;1;1;12;84;8424;2;48;48; ; ;12000000; ; ;9;7;1;1;1;07;68;68;553,48376716583
142131;1;3;84;95;9529;1;48;40;6;1;300000; ; ;2;7;2; ;1;07;66;66;606,359231407525
142132;1;1;97;47;4792;4;12;0;7; ; ;240000;1;1;5;3; ;1;07;52;52;83,6630277831823
142140;1;1;45;47;4799;4;20;20; ; ; ;300000;1;1;5;2; ;1;07;08;08;523,524889637143
142140;1;2;55;55;5511;1;48;0;6;1;400000; ; ;7;7;1;1;1;07;08;08;523,524889637143
142141;1;1;13;85;8544;2;40;40; ; ;4000000; ; ;9;7;1;2;1;07;13;13;557,705071620584
142144;1;1;98;49;4923;4;40;30;6;1; ;400000;1;1;4;2; ;1;07;50;50;129,089240704486
142144;1;2;45;47;4792;4;10;0;6;1; ;80000;1;1;2;2; ;1;07;50;50;129,089240704486
142145;1;1;99;46;4665;4;50;35;6;1; ; ;1;1;6;2; ;1;07;68;68;351,106460914327
142145;1;4;99;46;4665;4;50;30;6;1; ;400000;1;1;6;2; ;1;07;68;68;351,106460914327
142149;1;1;51;56;5613;5;50;35;6;1; ;0;1;3;7;1;2;1;07;54;54;141,313820609263
142149;1;2;21;80;8010;1;60;60; ; ;3500000; ; ;9;5;1;2;1;07;54;54;141,313820609263
142149;1;4;06;86;8621;4;48;48; ; ; ; ;1;7;7;1;2;1;07;54;54;141,313820609263
142151;1;2;59;86;8699;1;48;40;2; ;877803; ; ;6;2;1;1;1;07;68;68;363,84389762376
142154;1;2;45;47;4792;4;30;20;6;1; ;75000;1;1;2;2; ;1;07;13;13;450,693347378476
142171;1;1;54;97;9700;3;40;0;5;1;0; ; ;1;2;2; ;1;07;13;13;274,2842341902
142171;1;4;41;47;4722;4;30;0;6;1; ;100000;1;1;2;2; ;1;07;13;13;274,2842341902
142173;1;2;33;47;4773;1;48;48; ; ;1800000; ; ;3;7;1;2;1;07;54;54;255,442877183102
142174;1;2;55;68;6820;1;48;48; ; ;877803; ; ;3;7;1;2;1;07;66;66;262,716629146699
142177;1;1;77;56;5619;4;58;40;6;1; ;600000;1;2;1;2; ;1;07;23;23;278,301304216243
142177;1;2;44;65;6511;1;48;48; ; ;1100000; ; ;9;7;1;1;1;07;23;23;278,301304216243
142177;1;3;77;56;5619;6;18;18; ; ; ; ; ;2;1;2; ;1;07;23;23;278,301304216243
142181;1;1;21;70;7010;1;48;48; ; ;11000000; ; ;9;7;1;2;1;07;11;11;2780,907323669
142181;1;2;11;46;4645;1;40;40; ; ;2300000; ; ;3;7;1;2;1;07;11;11;2780,907323669
142181;1;3;17;90;9007;4;30;20;6;1; ;2800000;1;9;7;1;2;1;07;11;11;2780,907323669
142183;1;2;54;88;8890;4;28;28; ; ; ;160000;1;1;1;2; ;1;07;50;50;240,446143040014
142185;1;1;55;93;9312;1;48;0;5;1;877000; ; ;9;7;2; ;1;07;05;05;1122,75194655256
142185;1;2;85;43;4321;4;50;0;6;1; ;0;1;1;5;2; ;1;07;05;05;1122,75194655256
142186;1;1;98;75;7500;1;48;24;6;1;450000; ; ;5;4;1;1;1;07;13;13;645,062016416922
142186;1;3;97;53;5320;4;25;25; ; ; ;300000;1;1;4;2; ;1;07;13;13;645,062016416922
142187;1;1;59;86;8610;4;48;48; ; ; ;1200000;1;9;7;1;1;1;07;23;23;159,518825850252
142190;1;2;02;41;4111;1;48;15;6;1;400000; ; ;6;7;2; ;1;07;50;50;85,5631796316158
142192;1;1;53;56;5611;1;48;20;6;1;220000; ; ;2;7;1;1;1;07;05;05;651,217540730736
142199;1;1;55;81;8121;4;50;30;6;1; ;480000;1;1;2;2; ;1;07;66;66;577,309019184081
142200;1;2;11;45;4530;1;50;50; ; ;1900000; ; ;5;7;1;2;1;07;73;73;401,862344013597
142202;1;1;59;81;8129;1;50;40;2; ;1400000; ; ;9;7;1;1;1;07;73;73;408,537679826234
142205;1;1;21;84;8424;2;48;48; ; ;2000000; ; ;9;7;1;2;1;07;23;23;245,459323590579
142207;1;1;77;10;1081;1;48;48; ; ;877803; ; ;7;7;1;1;1;07;13;13;354,34508759823
142209;1;3;77;10;1011;1;48;48; ; ;877803; ; ;8;7;1;1;1;07;05;05;796,801997403891
142213;1;1;51;56;5611;1;48;24;6;1;900000; ; ;9;7;1;1;1;07;68;68;604,289007562782
142213;1;2;51;56;5611;5;48;24;6;1; ; ;1;9;7;1;1;1;07;68;68;604,289007562782
142214;1;1;98;31;3110;1;48;48; ; ;877803; ; ;5;4;1;1;1;07;23;23;276,609953285132
142215;1;1;81;31;3110;4;40;40; ; ; ;600000;1;1;1;2; ;1;07;54;54;428,997539712052
142215;1;2;53;56;5611;4;40;40; ; ; ;400000;1;1;7;2; ;1;07;54;54;428,997539712052
142216;1;1;41;47;4729;4;56;48;6;1; ;800000;1;1;5;2; ;1;07;23;23;141,027102162537
142219;1;1;98;49;4921;4;70;70; ; ; ;700000;1;1;4;2; ;1;07;68;68;332,510378287976
142219;1;2;59;97;9700;3;54;54; ; ;700000; ; ;1;2;2; ;1;07;68;68;332,510378287976
142220;1;1;45;46;4665;4;80;80; ; ; ; ;1;1;6;2; ;1;07;73;73;180,741512908864
142223;1;1;13;85;8530;2;30;30; ; ;2480000; ; ;9;7;1;2;1;07;50;50;99,6622421881009
142224;1;1;45;47;4792;4;30;10;6;1; ;150000;1;1;1;2; ;1;07;13;13;562,832125234546
142225;1;1;77;56;5619;4;25;25; ; ; ;350000;1;2;1;2; ;1;07;13;13;649,441066590629
142225;1;2;77;56;5619;6;25;25; ; ; ; ; ;2;1;2; ;1;07;13;13;649,441066590629
142229;1;1;41;47;4771;4;30;7;6;1; ;100000;1;1;1;2; ;1;07;05;05;821,358586674156
142231;1;1;55;94;9499;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;54;54;199,846505757129
142233;1;1;45;47;4791;1;50;50; ; ; ; ; ;3;1;1;1;1;07;54;54;332,997293431576
142234;1;1;87;45;4520;5;48;36;6;1; ;600000;1;2;7;2; ;1;07;52;52;266,920354241422
142234;1;2;41;47;4729;4;40;36;6;1; ;100000;1;1;1;2; ;1;07;52;52;266,920354241422
142235;1;2;39;86;8610;1;48;40;2; ;1200000; ; ;9;7;1;1;1;07;23;23;75,8891175315883
142236;1;1;08;74;7490;4;48;48; ; ; ; ;1;1;7;1;1;1;07;11;11;2118,28348042146
142236;1;2;59;85;8559;4;10;10; ; ; ; ;1;1;1;1;1;1;07;11;11;2118,28348042146
142236;1;3;03;96;9609;4;10;0;6;1; ; ;1;1;1;2; ;1;07;11;11;2118,28348042146
142237;1;2;19;84;8412;4;48;48; ; ; ;3500000;1;9;5;1;1;1;07;05;05;576,005939831305
142237;1;3;39;86;8621;1;24;48; ; ;1425000; ; ;9;7;1;2;1;07;05;05;576,005939831305
142237;1;5;39;84;8424;2;48;40;2; ;1800000; ; ;9;7;1;2;1;07;05;05;576,005939831305
142237;1;8;55;81;8121;1;48;48; ; ;877000; ; ;9;7;1;1;1;07;05;05;576,005939831305
142238;1;1;98;49;4921;4;40;0;6;1; ;400000;1;1;4;2; ;1;07;13;13;550,429596963468
142241;1;1;58;84;8423;2;72;72; ; ;3000000; ; ;9;6;1;3;1;07;05;05;1069,55781985943
142241;1;2;57;96;9602;4;30;10;6;1; ;0;1;1;5;2; ;1;07;05;05;1069,55781985943
142245;1;1;11;36;3600;1;48;48; ; ;2300000; ; ;9;7;1;2;1;07;68;68;506,666295083707
142245;1;2;21;15;1522;5;40;0;6;1; ;0;1;3;7;2; ;1;07;68;68;506,666295083707
142252;1;2;59;86;8699;1;60;60; ; ;800000; ; ;9;4;2; ;1;07;73;73;211,314632820401
142254;1;1;79;95;9529;4;20;10;6;1; ;600000;1;1;1;2; ;1;07;50;50;150,129564073041
142254;1;2;08;84;8415;2;48;48; ; ;1960000; ; ;8;7;1;2;1;07;50;50;150,129564073041
142254;1;3;39;70;7010;1;40;40; ; ;1100000; ; ;9;7;1;1;1;07;50;50;150,129564073041
142255;1;2;97;49;4923;4;30;10;6;1; ;170000;1;1;4;2; ;1;07;13;13;383,794499073101
142256;1;1;21;46;4653;1;48;48; ; ;4200000; ; ;3;7;1;1;1;07;05;05;1576,82891108628
142259;1;1;95;71;7110;1;48;40;2; ;877000; ; ;9;9;1;2;1;07;05;05;1322,83045947606
142260;1;1;21;56;5621;4;36;0;6;1; ;0;1;1;2;2; ;1;07;13;13;362,089821414833
142263;1;1;98;49;4923;4;48;48; ; ; ;500000;1;1;4;2; ;1;07;05;05;889,32047114349
142263;1;2;77;56;5619;1;48;30;6;1;600000; ; ;2;7;2; ;1;07;05;05;889,32047114349
142264;1;1;44;46;4631;1;48;48; ; ;1200000; ; ;9;1;1;1;1;07;52;52;266,920354241422
142264;1;2;55;78;7820;1;48;48; ; ;840000; ; ;4;2;1;2;1;07;52;52;266,920354241422
142265;1;1;45;45;4530;1;48;40;2; ;1000000; ; ;6;7;1;1;1;07;23;23;99,8722003399586
142267;1;1;99;38;3830;4;21;14;6;1; ;30000;1;1;6;2; ;1;07;76;76;2377,93565540219
142267;1;2;99;38;3830;4;29;14;6;1; ;80000;1;1;6;2; ;1;07;76;76;2377,93565540219
142267;1;3;99;38;3830;4;21;14;6;1; ;80000;1;1;6;2; ;1;07;76;76;2377,93565540219
142267;1;4;99;38;3830;4;14;14; ; ; ;60000;1;1;6;2; ;1;07;76;76;2377,93565540219
142267;1;5;99;38;3830;4;28;14;6;1; ;80000;1;1;6;2; ;1;07;76;76;2377,93565540219
142267;1;7;99;38;3830;4;21;14;6;1; ;120000;1;1;6;2; ;1;07;76;76;2377,93565540219
142277;1;2;94;32;3290;4;40;35;6;1; ;200000;1;1;5;2; ;1;07;66;66;134,192660327575
142279;1;1;19;86;8692;1;46;38;2; ;1500000; ; ;9;7;1;1;1;07;17;17;430,539985276905
142280;1;3;44;45;4512;4;24;24; ; ; ;1000000;1;1;6;2; ;1;07;52;52;102,071594850257
142281;1;1;33;47;4711;1;40;40; ; ;1500000; ; ;8;7;1;1;1;07;08;08;651,945627793901
142281;1;2;45;47;4771;1;40;30;6;1;900000; ; ;6;7;1;1;1;07;08;08;651,945627793901
142282;1;1;58;80;8010;1;108;108; ; ;1350000; ; ;8;4;1;1;1;07;54;54;943,999233002793
142283;1;1;08;85;8559;5;45;0;6;1; ;0;1;2;7;2; ;1;07;08;08;395,879121640592
142285;1;1;77;56;5619;4;6;0;6;2; ;50000;1;1;1;2; ;1;07;23;23;161,625494556223
142285;1;2;41;47;4721;4;42;42; ; ; ;100000;1;1;1;2; ;1;07;23;23;161,625494556223
142286;1;2;98;49;4921;4;84;84; ; ; ;1200000;1;1;4;1;2;1;07;05;05;2018,84287045374
142288;1;1;93;45;4520;4;60;0;6;1; ;0;1;1;1;1;2;1;07;73;73;354,845473350196
142289;1;1;95;41;4111;1;48;24;6;1;0; ; ;2;2;2; ;1;07;52;52;190,526247669301
142292;1;1;21;66;6619;1;40;40; ; ;3000000; ; ;9;7;1;2;1;07;54;54;245,424759080799
142294;1;1;58;80;8010;1;72;72; ; ;1000000; ; ;9;7;1;1;1;07;13;13;383,794499073101
142295;1;2;45;47;4782;4;46;46; ; ; ;150000;1;1;6;2; ;1;07;52;52;399,514494256322
142296;1;1;93;43;4330;4;72;12;6;1; ;0;1;1;2;2; ;1;07;05;05;1449,68316749666
142297;1;1;58;64;6412;1;60;60; ; ;877000; ; ;9;7;1;2;1;07;73;73;407,969646459708
142300;1;1;59;86;8621;4;48;48; ; ; ;2118000;1;9;7;1;1;1;07;05;05;1675,40885303171
142301;1;1;58;52;5222;1;48;48; ; ;1190000; ; ;9;7;1;2;1;07;13;13;584,473545701311
142301;1;2;45;47;4792;4;36;15;6;1; ;100000;1;1;1;2; ;1;07;13;13;584,473545701311
142301;1;3;53;56;5611;1;50;30;6;1;500000; ; ;5;7;1;2;1;07;13;13;584,473545701311
142305;1;1;33;47;4761;1;48;48; ; ;877803; ; ;3;7;1;2;1;07;68;68;566,138319867889
142305;1;2;21;47;4761;5;40;40; ; ; ;1000000;1;3;7;1;2;1;07;68;68;566,138319867889
142307;1;2;93;43;4330;4;48;18;6;1; ;60000;1;1;2;2; ;1;07;05;05;1852,71451242264
142310;1;4;11;73;7310;1;40;40; ; ;1200000; ; ;5;7;1;2;1;07;11;11;2235,01104021776
142313;1;1;79;14;1410;4;12;12; ; ; ;120000;1;1;1;2; ;1;07;13;13;286,06875041589
142313;1;3;33;96;9603;1;48;0;3; ;900000; ; ;8;7;1;1;1;07;13;13;286,06875041589
142315;1;1;97;17;1702;1;72;40;6;1;1000000; ; ;9;7;1;2;1;07;05;05;1381,63816888654
142315;1;2;32;85;8530;1;24;8;5;1;250000; ; ;4;7;2; ;1;07;05;05;1381,63816888654
142316;1;1;94;32;3290;4;40;26;6;1; ;150000;1;1;1;2; ;1;07;05;05;1841,51436210963
142316;1;2;98;49;4923;1;48;24;6;1;500000; ; ;2;4;2; ;1;07;05;05;1841,51436210963
142320;1;1;45;45;4541;1;48;24;6;1;600000; ; ;3;7;1;1;1;07;11;11;4957,89745301799
142321;1;1;79;14;1410;1;48;48; ; ;500000; ; ;3;7;1;4;1;07;05;05;1802,3805934636
142323;1;1;41;47;4711;4;48;48; ; ; ;500000;1;1;7;2; ;1;07;52;52;301,435023156266
142325;1;1;55;81;8121;4;32;20;6;1; ;500000;1;1;2;2; ;1;07;68;68;275,984089228905
142325;1;2;45;47;4771;1;48;48; ; ;0; ; ;3;7;1;1;1;07;68;68;275,984089228905
142325;1;3;98;49;4921;4;48;36;6;1; ;300000;1;1;4;2; ;1;07;68;68;275,984089228905
142326;1;2;21;71;7110;1;48;48; ; ;9000000; ; ;9;7;1;2;1;07;68;68;556,332887485655
142327;1;1;45;56;5619;4;56;30;6;1; ;250000;1;1;6;2; ;1;07;68;68;331,788600116107
142328;1;1;41;47;4711;4;50;50; ; ; ;300000;1;2;1;2; ;1;07;50;50;72,5242549804693
142328;1;2;45;47;4711;6;30;30; ; ; ; ; ;2;1;2; ;1;07;50;50;72,5242549804693
142333;1;1;97;47;4752;1;48;48; ; ;890000; ; ;7;7;1;1;1;07;66;66;227,425504027662
142335;1;2;45;47;4773;1;48;48; ; ;878000; ; ;7;7;1;1;1;07;05;05;1237,10664637663
142335;1;3;45;47;4773;1;48;48; ; ;878000; ; ;7;7;1;1;1;07;05;05;1237,10664637663
142336;1;2;13;85;8530;2;30;30; ; ;2400000; ; ;9;7;3; ;1;07;08;08;433,553799488391
142342;1;1;98;49;4923;1;45;45; ; ;1100000; ; ;7;4;1;1;1;07;68;68;362,513864218287
142346;1;1;98;49;4921;4;48;24;6;1; ;500000;1;1;4;2; ;1;07;13;13;327,330294542845
142348;1;2;06;86;8622;4;48;0;6;1; ;0;1;1;7;1;2;1;07;68;68;485,05258509818
