DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
609997,1,3,5,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,461500,1,,3,,12,48,,.,48,,,1,7,18,2,,,,,,5,9,,,,1,2,3,8,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,8,,1,,4552,93,45,,,5,111.484.531.101.861
609997,1,4,5,60,2,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,1,,1,,0,24,2,,24,,,2,,,,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,1,,5519,55,55,,,5,111.484.531.101.861
609997,1,5,5,60,2,,,,,,,,,,336,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,1,,1,,12,60,,.,60,,,1,7,19,2,,,,,,2,9,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,5,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,2,,3,3,2,3,3,2,2,2,3,3,,1,,4521,95,45,,,5,111.484.531.101.861
609998,1,1,5,60,1,2,1,,1,1,,2,2,2,360,1,,1,,700000,1,200000,2,1,260000,2,,1,100000,2,,,,,,,,,2,2,,2,2,2,,,2,500000,,,,1,2,2,2,,,,,,,,,,,12,50,,.,50,,,1,6,18,2,,,,,,5,5,,,,1,2,3,28,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,1,,4542,85,45,,,5,950.721.426.631.971
609998,1,3,5,60,2,,,,,,,,,,3,1,,1,,600000,2,,,1,260000,2,,1,100000,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,48,,.,48,,,1,6,18,2,,,,,,5,4,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,5,,1,,6021,98,60,,,5,950.721.426.631.971
609998,1,5,5,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,1,,12,20,1,,20,,,2,,,,,,,,,2,9,,,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,1,1,2,1,2,1,2,2,2,,1,1,,3,2,4,2,3,2,2,2,3,3,,1,,4552,93,45,,,5,950.721.426.631.971
610000,1,3,5,60,1,2,1,,1,1,,2,1,1,132,1,,1,,461500,2,,,2,,2,,2,,2,,,50800,15000,,2,2,,1,1,,2,2,2,,,2,,,,433700,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,22,6,2,,,,,,8,7,,,,1,2,1,33,1,1,,,,,,,,,1,1,48,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,2,3,2,3,3,5,,1,,2529,90,25,,,5,862.539.230.546.924
610000,1,5,5,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,461500,1,,3,,12,48,,.,48,,,1,7,18,2,,,,,,2,4,,,,1,2,2,3,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,1,2,2,,2,1,,3,2,2,3,3,3,2,2,3,3,,1,,6310,97,63,,,5,862.539.230.546.924
610001,1,2,5,60,1,1,,,1,1,,2,1,1,338,3,,1,,500000,2,,,1,200000,1,250000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,500000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,16,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,3,2,,1,,9500,54,95,,,5,111.918.849.704.618
610002,1,1,5,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,2500000,1,,1,,9,30,2,,0,6,,2,,,,,,,,,1,1,,,,2,,,,1,,,1,,,,,,,2,1,180,1,,2,,,,,60,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,3,1,2,2,2,2,2,3,2,,1,,2211,15,22,,,5,178.090.485.665.343
610002,1,2,5,60,1,1,,,1,1,,2,1,1,60,3,,1,,461500,2,,,1,200000,1,150000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,14,1,18,20,2,,,1,1,,,,1,2,2,19,1,1,,,,,,,,,1,1,6,4,,2,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,9500,54,95,,,5,178.090.485.665.343
610004,1,1,5,60,2,,,,,,,,,,60,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,2,,24,,,2,,,,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,410,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5239,33,52,,,5,102.622.324.727.678
610004,1,3,5,60,2,,,,,,,,,,60,1,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,15,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,96,1,,1,20,4,,600000,3,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5239,45,52,,,5,102.622.324.727.678
610004,1,4,5,60,2,,,,,,,,,,96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,700000,1,,3,,12,48,,.,48,,,1,7,17,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,72,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5239,45,52,,,5,102.622.324.727.678
610004,1,5,5,60,2,,,,,,,,,,96,1,,1,,700000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,17,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5239,41,52,,,5,102.622.324.727.678
610005,1,1,5,60,1,2,1,,1,1,,1,1,1,108,1,,1,,2000000,2,,,2,,2,,2,,2,,,60000,,,,2,,1,2,,2,2,2,,,1,,950000,1900000,1900000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,7,,,,1,1,1,35,1,1,,,,,,,,,1,1,300,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,3,,1,,6512,21,65,,,5,71.517.471.447.911
610006,1,3,5,60,1,2,1,,1,1,,2,1,1,24,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,433000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,8,7,,,,1,1,1,3,1,1,,,,,,,,,1,1,12,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,5,,1,,7020,39,70,,,5,86.550.852.194.197
610007,1,1,5,60,1,2,1,,1,1,,2,1,1,72,1,,1,,461500,1,60000,2,2,,2,,2,,2,,,55000,15500,,2,2,,1,1,,2,2,2,,,2,,,,450000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,17,2,,,,,,9,7,,,,1,1,1,9,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,,1810,94,18,,,5,75.171.180.948.803
610009,1,1,5,60,2,,,,,,,,,,15,1,,1,,610000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,600000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,16,2,,,,,,4,9,,,,1,1,1,11,1,1,,,,,,,,,1,1,9,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,4542,85,45,,,5,707.906.230.068.004
610009,1,2,5,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,50000,1,,3,,12,45,,.,45,,,1,16,21,2,,,,,,1,6,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,1,2,2,2,,2,1,,3,3,3,3,3,3,2,1,3,3,,1,,9242,45,92,,,5,707.906.230.068.004
610012,1,1,5,60,1,2,1,,1,1,,2,1,1,192,1,,1,,1050000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,6500000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,7,,,,1,1,1,30,1,1,,,,,,,,,1,1,72,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,3,1,,1,,2423,45,24,,,5,100.938.327.883.773
610012,1,5,5,60,1,2,2,6,1,2,,2,2,2,2,1,,1,,500000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,48,,.,48,,,1,7,18,2,,,,,,9,7,,,,1,1,1,0,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,2,2,3,,1,,2423,34,24,,,5,100.938.327.883.773
610013,1,1,5,60,1,2,1,,1,1,,2,1,1,396,1,,1,,4500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,4000000,2,2,1,2,,,,,,,,,,,12,48,,.,50,,,1,7,17,2,,,,,,9,7,,,,1,2,1,33,1,1,,,,,,,,,1,1,11,1,,2,,,,,6,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,3,3,,1,,1720,9,17,,,5,990.188.743.358.667
610013,1,3,5,60,1,2,2,1,1,1,,2,1,1,4,1,,1,,450000,1,10000,2,2,,2,,2,,2,,,27500,,,,2,,1,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,24,2,,24,,,1,11,20,2,,,,,,4,7,,,,2,,,,1,,,,,,,,1,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5137,45,51,,,5,990.188.743.358.667
610014,1,1,5,60,1,2,1,,1,1,,2,1,1,240,1,,1,,800000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,800000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,6,14,2,,,,,,9,7,,,,1,2,1,35,1,1,,,,,,,,,1,1,10,4,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,2930,85,29,,,5,100.175.898.186.755
610015,1,1,5,60,1,2,1,,1,1,,2,1,1,2,1,,1,,600000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,2,48,,.,60,,,1,7,20,2,,,,,,4,7,,,,1,2,1,30,1,1,,,,,,,,,1,1,24,1,,2,,,,,60,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,3,2,8,,1,,2731,21,27,,,5,919.790.131.522.658
610015,1,2,5,60,1,2,2,3,1,1,,2,1,1,6,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,15500,,2,2,,1,1,,2,2,1,200000,2,2,,,,250000,2,2,1,2,,,,,,,,,,,6,48,,.,48,,,1,8,18,2,,,,,,7,6,,,,1,1,1,17,1,1,,,,,,,,,1,1,1,1,,2,,,,,3,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,3,3,3,3,3,2,3,3,8,,1,,5030,45,50,,,5,919.790.131.522.658
610015,1,3,5,60,2,,,,,,,,,,0,1,,1,,16000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,0,8,2,,8,,,1,8,16,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,24,,,,,,,,,,,,,2,2,2,,,,2,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,2529,90,25,,,5,919.790.131.522.658
610016,1,1,5,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,40,,.,40,,,1,14,21,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,5233,41,52,,,5,875.756.757.481.896
610017,1,1,5,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1500000,1,,3,,12,60,,.,60,,,1,6,18,2,,,,,,1,4,,,,1,1,1,18,1,1,,,,,,,,,1,1,48,1,,2,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,5,,1,,6021,98,60,,,5,205.377.922.937.729
610018,1,1,5,60,1,2,2,12,1,1,,2,1,1,156,1,,1,,700000,2,,,2,,2,,2,,2,,,55000,32000,,2,2,,1,1,,2,2,1,200000,1,2,,,,450000,2,2,1,2,,,,,,,,,,,12,44,,.,44,,,1,8,18,2,,,,,,3,7,,,,1,2,1,12,1,1,,,,,,,,,1,1,12,1,,2,,,,,3,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,7020,44,70,,,5,19.100.252.999.133
610018,1,2,5,60,1,2,1,,1,1,,2,1,1,24,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,32000,,2,2,,1,1,,2,2,1,200000,2,2,,,,460000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,15,23,2,,,,,,2,7,,,,1,1,1,10,1,1,,,,,,,,,1,1,96,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5211,40,52,,,5,19.100.252.999.133
610019,1,1,5,60,2,,,,,,,,,,192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,,3,,12,48,,.,48,,,1,3,10,2,,,,,,2,7,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,5221,41,52,,,5,86.550.852.194.197
610020,1,1,5,60,2,,,,,,,,,,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1000000,1,,3,,12,84,,.,84,,,1,4,17,2,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,5,,1,,6041,98,60,,,5,827.908.955.449.095
610020,1,2,5,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1500000,1,,3,,12,48,,.,48,,,1,7,11,1,14,17,2,,,1,5,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5261,45,52,,,5,827.908.955.449.095
610022,1,3,5,60,1,2,2,12,2,1,,2,1,1,12,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,15500,,2,2,,1,1,,2,2,2,,,2,,,,450000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,13,21,2,,,,,,9,7,,,,1,1,1,16,1,1,,,,,,,,,1,1,48,1,,2,,,,,2,1,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,,2,2,2,3,2,2,2,3,3,8,,1,7491,5211,45,52,7491,74,5,774.418.658.666.617
610025,1,1,5,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,385000,1,,3,,12,60,,.,60,,,1,9,19,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,,5237,41,52,,,5,857.947.291.610.449
610026,1,1,5,60,1,2,2,3,1,2,,2,1,1,9,1,,1,,461500,2,,,2,,2,,2,,2,,,,15500,,2,,,2,1,,2,2,2,,,2,,,,360000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,16,2,,,,,,5,7,,,,1,2,1,3,1,1,,,,,,,,,1,1,8,1,,2,,,,,36,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,2,2,1,1,2,2,2,2,2,,2,1,,3,3,3,3,3,3,2,2,2,8,,1,,2899,83,28,,,5,85.164.936.541.891
610027,1,1,5,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,,3,,12,42,,.,42,,,1,3,9,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,,2,2,2,3,2,2,2,2,3,8,,1,,5529,45,55,,,5,799.281.711.838.726
610028,1,2,5,60,1,2,1,,2,1,,2,1,1,24,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,15500,,2,2,,1,1,,2,2,2,,,2,,,,430000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,13,21,2,,,,,,9,7,,,,1,1,1,7,1,1,,,,,,,,,1,1,36,1,,2,,,,,1,1,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,7491,7530,21,75,7491,74,5,73.115.913.033.843
610030,1,1,5,60,1,2,2,4,1,2,,2,1,1,1,1,,1,,864000,2,,,2,,2,,2,,2,,,,15500,,2,,,2,1,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,9,48,,.,48,,,2,,,,,,,,,8,7,,,,1,2,1,10,1,1,,,,,,,,,1,1,4,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,1,,8050,13,80,,,5,804.338.192.911.836
610030,1,2,5,60,1,2,1,,2,1,,2,1,1,4,1,,2,,1050000,1,150000,2,2,,2,,2,,2,,,,15500,,2,,,2,1,,2,2,2,,,2,,,,200000,2,2,1,2,,,,,,,,,,,12,60,,.,60,,,2,,,,,,,,,9,7,,,,1,1,1,2,1,1,,,,,,,,,1,1,2,1,,2,,,,,24,2,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,7491,8511,59,85,7491,74,5,804.338.192.911.836
610031,1,4,5,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,40000,1,,3,,12,10,1,,10,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,144,1,,2,,,,,36,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,30,2,2,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,3,3,3,3,3,2,2,3,3,,1,,5239,56,52,,,5,878.747.077.786.384
610032,1,1,5,60,2,,,,,,,,,,24,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,1,110000,2,2,,,,430000,2,2,1,2,,,,,,,,,,,12,45,,.,45,,,1,8,18,2,,,,,,5,7,,,,1,1,1,5,1,1,,,,,,,,,1,1,12,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,2,2,4,3,3,2,3,3,8,,1,,7411,30,74,,,5,868.676.401.011.698
610034,1,1,5,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,700000,1,,3,,12,40,,.,40,,,1,8,17,2,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,1,1,1,1,2,1,1,1,1,2,2,,2,1,,2,2,2,3,3,3,2,2,3,3,,1,,5233,41,52,,,5,804.338.192.911.836
610034,1,2,5,60,1,2,2,12,1,1,,2,1,1,48,1,,1,,1000000,2,,,2,,2,,2,,2,,,,15500,,2,,,2,1,,2,2,2,,,2,,,,950000,2,2,1,2,,,,,,,,,,,12,45,,.,45,,,1,6,15,2,,,,,,9,7,,,,1,1,1,8,1,1,,,,,,,,,1,1,96,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,3,2,2,3,3,,1,,8043,13,80,,,5,804.338.192.911.836
610037,1,1,5,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,,3,,12,40,,.,40,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,1,1,184,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,3,8,,1,,4542,85,45,,,5,99.269.019.176.774
610037,1,3,5,60,2,,,,,,,,,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,,3,,12,40,,.,40,,,1,9,18,2,,,,,,5,7,,,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,1,1,1,1,2,2,2,2,2,2,1,PARA TENER PRESTACIONES SOCIALES,2,1,,2,2,2,3,3,2,2,2,3,3,,1,,5020,3,50,,,5,99.269.019.176.774
610038,1,2,5,60,1,2,1,,1,1,,2,1,1,112,1,,1,,1300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,1200000,2,2,1,2,,,,,,,,,,,12,60,,.,60,,,1,6,16,2,,,,,,9,7,,,,1,2,1,12,1,1,,,,,,,,,1,1,8,1,,2,,,,,4,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,8,,1,,1810,70,18,,,5,732.737.389.358.108
610038,1,3,5,60,1,2,1,,1,1,,2,1,1,30,1,,2,,940000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,900000,2,2,1,2,,,,,,,,,,,12,64,,.,64,,,1,7,18,1,7,12,2,,,9,7,,,,1,1,1,4,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,2,2,2,3,2,3,,1,,8511,33,85,,,5,732.737.389.358.108
