DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4514034;1;4;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;98;3;1;01;05;1406,30626817782;05
4514035;1;1;1;80;1;1;4;9;DESPLAZAMIENTO FORZOSO;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;01;05;1675,04894311954;05
4514037;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;850000;2;1;01;05;1185,00838716073;05
4514038;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1223,05497264088;05
4514040;1;1;1;80;1;1;4;9;LOS HIJOS NO LO DEJARON TRABAJAR MAS;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197;05
4514040;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197;05
4514040;1;3;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197;05
4514040;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;01;05;1204,00611397197;05
4514040;2;2;2;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;01;05;1204,00611397197;05
4514041;1;2;1;80;1;1;1;6; ;2; ; ;2; ;2; ;2; ;1;24;781200;2;1;01;05;1267,62908203924;05
4514043;1;2;1;80;1;1;4;7; ;1; ;1;4; ;2; ;1;320000; ; ;781200;2;1;01;05;1185,00838716073;05
4514045;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;997,64656508546;05
4514046;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;800000;2;1;01;05;1100,338929277;05
4514048;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1078,4073522617;05
4514049;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1226,82161177863;05
4514050;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1226,82161177863;05
4514053;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1265,41441952375;05
4514057;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;01;05;940,086087343829;05
4514057;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;940,086087343829;05
4514058;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1118,62481364683;05
4514060;1;2;1;80;1;1;1;1; ;2; ; ;12;DESEA DESCANSAR;2; ;1;737717;1;48;781242;2;1;01;05;836,80371427681;05
4514060;1;3;1;80;1;1;1;6; ;2; ; ;2; ;2; ;2; ;1;48;781242;2;1;01;05;836,80371427681;05
4514060;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;836,80371427681;05
4514066;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1120,36260844934;05
4514090;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1169,261134037;05
4514090;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1169,261134037;05
4514102;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;506,166683667609;08
4514103;1;1;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;25;700000;2;1;01;08;649,361659954972;08
4514103;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;649,361659954972;08
4514104;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;502,008545366497;08
4514104;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;502,008545366497;08
4514105;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;08;470,232286276085;08
4514105;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ;1;24;737000;3;1;01;08;470,232286276085;08
4514106;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;548,848670416276;08
4514108;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;628,473232333133;08
4514109;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;550,729491188697;08
4514109;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;550,729491188697;08
4514111;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;621,097008818628;08
4514112;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;569,157977783036;08
4514113;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;526,524727742776;08
4514113;1;2;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;526,524727742776;08
4514116;1;1;1;80;1;1;2;9;POR LA EDAD;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;08;526,524727742776;08
4514116;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;24;750000;3;1;01;08;526,524727742776;08
4514118;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;440,964253024063;08
4514118;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;440,964253024063;08
4514119;1;2;1;80;1;1;3;1; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;01;08;643,420951492129;08
4514119;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;643,420951492129;08
4514119;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;643,420951492129;08
4514120;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;691,994909995232;08
4514121;1;1;1;80;1;1;3;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;08;526,524727742776;08
4514121;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;526,524727742776;08
4514122;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;737000;2;1;01;08;596,892245372708;08
4514122;1;3;1;80;1;1;4;2; ;2; ; ;2; ;1; ;2; ;1;48;4000000;2;1;01;08;596,892245372708;08
4514124;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;01;08;613,275479583365;08
4514124;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;01;08;613,275479583365;08
4514125;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;507,94925382934;08
4514125;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;507,94925382934;08
4514125;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;507,94925382934;08
4514126;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;483,744490383419;08
4514126;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;483,744490383419;08
4514128;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;609,897758419697;08
4514128;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;609,897758419697;08
4514128;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;609,897758419697;08
4514130;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;750000;2;1;01;08;542,907961953434;08
4514130;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;542,907961953434;08
4514131;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;01;08;571,617918810535;08
4514134;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;515,636018219957;08
4514136;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;613,275479583365;08
4514136;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;613,275479583365;08
4514137;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;637,480243029286;08
4514137;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;637,480243029286;08
4514137;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;637,480243029286;08
4514137;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;637,480243029286;08
4514138;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;578,99414232504;08
4514140;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;643,420951492129;08
4514141;1;1;1;80;1;1;2;6; ;2; ; ;8; ;2; ;2; ;1;48;600000;2;1;01;08;604,268468887212;08
4514142;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;576,435950686851;08
4514142;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;576,435950686851;08
4514143;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;463,386446308252;08
4514147;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;486,815588277716;08
4514147;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;01;08;486,815588277716;08
4514147;1;5;1;80;1;1;4;3; ;1; ;4;5; ;2; ;2; ;1;56;88100;2;1;01;08;486,815588277716;08
4514147;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;486,815588277716;08
4514147;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;486,815588277716;08
4514149;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;01;08;526,524727742776;08
4514149;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;98;2;1;01;08;526,524727742776;08
4514151;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;597,530386456363;08
4514152;1;1;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;01;08;568,993546171775;08
4514152;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;568,993546171775;08
4514152;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;568,993546171775;08
4514152;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;568,993546171775;08
4514152;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;568,993546171775;08
4514154;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;602,521534905193;08
4514154;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;602,521534905193;08
4514154;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;900000;2;1;01;08;602,521534905193;08
4514154;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;01;08;602,521534905193;08
4514155;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;643,420951492129;08
4514156;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;641,985436440467;08
4514158;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;1;01;08;540,283589314673;08
4514158;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;700000;2;1;01;08;540,283589314673;08
4514158;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;540,283589314673;08
4514159;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;673,566423400893;08
4514159;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;673,566423400893;08
4514160;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;579,752286510934;08
4514162;1;1;1;80;1;1;4;9;POR SUPENSION DE CARGO;1; ;2;8; ;1; ;2; ;1;48;737000;2;1;01;08;660,560910353903;08
4514164;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;611,162593665935;08
4514164;1;7;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;611,162593665935;08
4514165;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;24;720000;2;1;01;08;603,564549868908;08
4514167;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;539,530240789766;08
4514169;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;554,734275657284;08
4514170;1;2;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;440,964253024063;08
4514174;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;505,391062191151;08
4514176;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;533,95517642487;08
4514176;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;533,95517642487;08
4514177;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;713,78846912206;08
4514177;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;713,78846912206;08
4514178;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;491,120713897924;08
4514180;1;3;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;596,892245372708;08
4514182;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;763,009946468268;08
4514182;1;9;1;80;1;1;3;2; ;2; ; ;12;NO TIENE CEDULA DE CIUDADANIA;2; ;2; ;1;24;400000;2;1;01;08;763,009946468268;08
4514182;1;11;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;01;08;763,009946468268;08
4514183;1;7;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;08;715,981709460498;08
4514184;1;2;1;80;1;1;2;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;688,410302629645;08
4514184;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;688,410302629645;08
4514184;1;12;1;80;1;1;1;6; ;2; ; ;12;ESTABA EN VENEZUELA;2; ;2; ;1;48;737000;2;1;01;08;688,410302629645;08
4514185;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1146,10686772439;08
4514186;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;881000;2;1;01;08;1231,88599922196;08
4514186;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1231,88599922196;08
4514187;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1340,26074841369;08
4514187;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1340,26074841369;08
4514190;1;4;1;80;1;1;1;8; ;2; ; ;7; ;2; ;1;100000;1;48;500000;2;1;01;08;1274,96048605857;08
4514190;1;5;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;08;1274,96048605857;08
4514191;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1134,12797738189;08
4514192;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;1439,45835516981;08
4514193;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;671,264547471226;08
4514195;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;497,006319138931;08
4514196;1;2;1;80;1;1;1;7; ;2; ; ;2; ;2; ;2; ;1;48;98;2;1;01;08;548,848670416276;08
4514197;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;643,420951492129;08
4514198;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;643,420951492129;08
4514199;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;630,732653672142;08
4514199;1;5;1;80;1;1;1;3; ;1; ;1;9; ;2; ;2; ; ; ; ;2;1;01;08;630,732653672142;08
4514200;1;4;1;80;1;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;08;637,480243029286;08
4514202;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;565,731435515282;08
4514202;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;565,731435515282;08
4514202;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;565,731435515282;08
4514203;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;610,868652026141;08
4514203;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;610,868652026141;08
4514205;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;565,992546884791;08
4514205;1;3;1;80;1;1;3;9;CAMBIO DE DOMICILIO A OTRO PAIS;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;01;08;565,992546884791;08
4514205;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;565,992546884791;08
4514208;1;1;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;533,900951257281;08
4514212;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;511,370122381862;08
4514212;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;511,370122381862;08
4514212;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;511,370122381862;08
4514212;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;511,370122381862;08
4514213;1;2;1;80;1;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;08;611,784861309868;08
4514214;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;656,060512603708;08
4514217;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;08;526,524727742776;08
4514217;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;526,524727742776;08
4514218;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;780000;2;1;01;08;561,488231527855;08
4514219;1;6;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;789,054373049315;08
4514219;1;10;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;789,054373049315;08
4514219;1;11;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;789,054373049315;08
4514220;1;1;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;579,752286510934;08
4514220;1;4;1;80;1;1;1;8; ;2; ; ;7; ;2; ;2; ;1;48;750000;2;1;01;08;579,752286510934;08
4514220;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01;08;579,752286510934;08
4514224;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;01;08;596,892245372708;08
4514224;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;596,892245372708;08
4514224;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;596,892245372708;08
4514226;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;760000;2;1;01;08;783,442560807394;08
4514227;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;48;781240;2;1;01;08;585,692994973776;08
4514227;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;585,692994973776;08
4514228;1;2;1;80;1;1;4;9;POR PROBLEMAS DE SALUD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;531,581179137932;08
4514228;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;531,581179137932;08
4514228;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;531,581179137932;08
4514229;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;557,428343837433;08
4514229;1;5;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;48;98;2;1;01;08;557,428343837433;08
4514231;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;800000;2;1;01;08;574,067893756613;08
4514231;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;574,067893756613;08
4514232;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;08;596,892245372708;08
4514234;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;541,422139340922;08
4514234;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;541,422139340922;08
4514234;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;541,422139340922;08
4514235;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;670,790267782049;08
4514235;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;670,790267782049;08
4514235;1;5;1;80;1;1;1;9;ESTA EMBARAZDA;2; ; ;12;POR EMBARAZO;2; ;2; ; ; ; ;2;1;01;08;670,790267782049;08
4514235;1;7;1;80;1;1;2;6; ;2; ; ;12;PROBLEMAS JUDICIALES;2; ;2; ;2; ;600000;2;1;01;08;670,790267782049;08
4514235;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;670,790267782049;08
4514237;1;4;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;613,373730194054;08
4514238;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;619,216188046208;08
4514239;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;506,166683667609;08
4514243;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01;08;643,677267200651;08
4514244;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;649,361659954972;08
4514244;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;649,361659954972;08
4514245;1;1;1;80;1;1;1;1; ;2; ; ;8; ;2; ;2; ;1;40;600000;2;1;01;08;432,929555469131;08
4514245;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;700000;2;1;01;08;432,929555469131;08
4514245;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;432,929555469131;08
4514246;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;1;01;08;625,156896509051;08
4514247;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;625,101793287215;08
4514249;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;08;621,206337208054;08
4514249;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;781240;2;1;01;08;621,206337208054;08
4514251;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;548,848670416276;08
4514252;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737000;2;1;01;08;692,088364944935;08
4514255;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;08;621,883708073822;08
4514257;1;4;1;80;1;1;1;9;CONTRATO TERMINADO PERO EMPIEZA EN FEBRERO;2; ; ;12;YA LO COSIGUIO;2; ;2; ; ; ;1200000;2;1;01;08;569,1028745612;08
4514257;1;8;1;80;1;1;2;9;CAMBIO DE PAIS;2; ; ;2; ;2; ;2; ;1;48;400000;2;1;01;08;569,1028745612;08
4514258;1;2;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;48;600000;2;1;01;08;527,419184534953;08
4514259;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;48;737000;2;1;01;08;569,1028745612;08
4514259;1;7;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;30;737000;2;1;01;08;569,1028745612;08
4514260;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;536,213904965683;08
4514262;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;08;384,616708335537;08
4514262;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;700000;2;1;01;08;384,616708335537;08
4514262;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;384,616708335537;08
4514262;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;08;384,616708335537;08
4514263;1;1;1;80;1;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;01;08;643,420951492129;08
